mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
665926,,Andrés Giménez,H,2B/SS,2B/SS,2B/SS,446.1,785.5,421.7,557.0
592663,,J.T. Realmuto,H,1B/C,1B/C,1B/C,709.2,781.2,595.9,562.0
543807,,George Springer,H,OF,OF,OF,930.3,779.8,666.8,583.0
543068,,C.J. Cron,H,1B,1B,1B,834.6,777.7,580.5,632.0
623993,,Anthony Santander,H,OF,OF,OF,662.8,777.0,562.2,647.0
592885,,Christian Yelich,H,OF,OF,OF,885.7,770.6,643.6,671.0
621493,,Taylor Ward,H,OF,OF,OF,393.7,767.9,337.1,564.0
502171,,Alex Cobb,P,SP,SP,SP,574.6,765.6,142.5,149.7
477132,,Clayton Kershaw,P,SP,SP,SP,643.4,761.3,151.0,126.3
656876,,Drew Rasmussen,P,SP,SP,SP,599.0,753.9,142.2,146.0
669257,,Will Smith,H,C,C,C,670.1,749.2,483.5,578.0
650333,,Luis Arraez,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,670.0,748.0,570.2,603.0
663776,,Patrick Sandoval,P,SP,SP,SP,596.0,747.3,147.4,148.7
592791,,Jameson Taillon,P,SP,SP,SP,525.5,746.7,151.7,177.3
664062,,Tony Gonsolin,P,SP,SP,SP,430.6,744.8,130.2,130.3
615698,,Cal Quantrill,P,SP,SP,SP,522.5,742.8,168.6,186.3
656775,,Cedric Mullins,H,OF,OF,OF,839.6,741.8,677.0,672.0
650490,,Yandy Díaz,H,1B/3B,1B/3B,1B/3B,704.1,740.6,560.7,558.0
502110,,J.D. Martinez,H,OF,OF,OF,903.2,736.4,653.4,596.0
664034,,Ty France,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,792.0,734.6,619.8,613.0
630105,,Jake Cronenworth,H,1B/2B/SS,1B/2B/SS,1B/2B/SS,772.8,730.3,629.9,684.0
605483,,Blake Snell,P,SP,SP,SP,613.5,727.1,135.3,128.0
642715,,Willy Adames,H,SS,SS,SS,726.9,725.5,600.2,617.0
519203,,Anthony Rizzo,H,1B,1B,1B,819.7,725.2,600.4,548.0
605488,,Jeffrey Springs,P,SP,RP,SP,222.0,724.9,44.0,135.3
656305,,Matt Chapman,H,3B,3B,3B,745.1,720.8,630.6,621.0
669242,,Tommy Edman,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,601.5,720.1,549.6,630.0
661403,,Emmanuel Clase,P,RP,RP,RP,535.8,720.0,68.0,72.7
592836,,Taijuan Walker,P,SP,SP,SP,481.3,719.0,144.7,157.3
642133,,Rowdy Tellez,H,1B,1B,1B,550.2,718.3,416.0,599.0
663903,,Brady Singer,P,SP,SP,SP,512.8,711.3,132.0,153.3
642708,,Amed Rosario,H,OF/SS,OF/SS,OF/SS,634.0,711.1,571.2,670.0
677651,,Luis Garcia,P,SP,SP,SP,663.9,710.8,168.5,157.3
669221,,Sean Murphy,H,C,C,C,510.6,710.2,449.6,612.0
450203,,Charlie Morton,P,SP,SP,SP,786.7,708.0,169.1,172.0
608344,,Cole Irvin,P,SP,SP,SP,534.4,706.5,180.6,181.0
595777,,Jurickson Profar,H,1B/2B/OF,1B/2B/OF,1B/2B/OF,478.3,703.5,446.4,658.0
548389,,Ross Stripling,P,SP,RP,SP,338.2,703.3,79.5,134.3
606192,,Teoscar Hernández,H,OF,OF,OF,832.0,699.0,639.0,535.0
446372,,Corey Kluber,P,SP,SP,SP,547.4,689.8,148.4,164.0
657077,,Alex Verdugo,H,OF,OF,OF,736.2,687.3,578.7,644.0
621242,,Edwin Díaz,P,RP,RP,RP,543.1,685.5,67.0,62.0
662139,,Daulton Varsho,H,C/OF,C/OF,C/OF,623.1,679.2,492.2,592.0
592669,,Hunter Renfroe,H,OF,OF,OF,677.2,676.7,530.7,522.0
657746,,Joe Ryan,P,SP,SP,SP,577.5,673.8,146.7,147.0
650402,,Gleyber Torres,H,2B/SS,2B/SS,2B/SS,780.5,673.5,614.1,572.0
641857,,Ryan McMahon,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,765.2,670.7,601.8,597.0
516782,,Starling Marte,H,OF,OF,OF,735.8,670.1,607.2,505.0
672386,,Alejandro Kirk,H,C,C,C,498.8,668.1,352.3,541.0
663624,,Ryan Mountcastle,H,1B/OF,1B/OF,1B/OF,778.1,662.9,626.2,609.0
457759,,Justin Turner,H,3B,3B,3B,755.4,660.3,573.2,532.0
601713,,Nick Pivetta,P,SP,SP,SP,616.6,658.4,165.0,179.7
456501,,Johnny Cueto,P,SP,SP,SP,234.8,655.6,89.6,158.3
624133,,Ranger Suarez,P,SP,SP,SP,587.4,655.6,155.5,155.3
471911,,Carlos Carrasco,P,SP,SP,SP,565.7,654.1,141.0,152.0
660670,,Ronald Acuña Jr.,H,OF,OF,OF,1080.9,651.3,616.4,533.0
592192,,Mark Canha,H,1B/OF,1B/OF,1B/OF,636.5,649.5,547.0,542.0
664913,,Seth Brown,H,1B/OF,1B/OF,1B/OF,513.6,648.8,473.4,555.0
570482,,Gio Urshela,H,3B/SS,3B/SS,3B/SS,518.0,648.3,482.6,551.0
575929,,Willson Contreras,H,C,C,C,710.6,643.5,589.9,487.0
656605,,Mitch Keller,P,SP,SP,SP,438.9,643.2,138.0,159.0
664761,,Alec Bohm,H,3B,3B,3B,388.2,641.7,338.9,631.0
592626,,Joc Pederson,H,1B/OF,1B/OF,1B/OF,598.0,637.9,519.7,433.0
547180,,Bryce Harper,H,OF,OF,OF,1080.7,636.4,662.2,426.0
663898,,Brendan Rodgers,H,2B/SS,2B/SS,2B/SS,688.8,630.3,542.4,581.0
683734,,Andrew Vaughn,H,1B/OF,1B/OF,1B/OF,392.1,629.5,315.6,555.0
573186,,Marcus Stroman,P,SP,SP,SP,654.9,627.5,188.5,138.7
593423,,Frankie Montas,P,SP,SP,SP,831.3,627.5,184.9,144.3
453568,,Charlie Blackmon,H,OF,OF,OF,799.0,627.2,620.4,577.0
669373,,Tarik Skubal,P,SP,SP,SP,616.6,624.6,149.4,117.7
621345,,A.J. Minter,P,RP,RP,RP,320.5,624.1,62.0,70.0
643217,,Andrew Benintendi,H,OF,OF,OF,668.1,622.6,557.4,521.0
527038,,Wilmer Flores,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,508.7,622.5,407.4,602.0
641778,,Eric Lauer,P,SP,SP,SP,452.8,622.0,137.5,158.7
642207,,Devin Williams,P,RP,RP,RP,386.2,615.7,65.0,60.7
608337,,Lucas Giolito,P,SP,SP,SP,835.3,615.5,194.1,161.7
607536,,Kyle Freeland,P,SP,SP,SP,418.4,612.0,162.5,174.7
462101,,Elvis Andrus,H,SS,SS,SS,444.7,611.4,479.3,577.0
502054,,Tommy Pham,H,OF,OF,OF,654.6,607.6,507.1,622.0
673490,,Ha-Seong Kim,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,398.5,606.8,364.7,582.0
641820,,Trey Mancini,H,1B/OF,1B/OF,1B/OF,775.4,606.0,649.4,587.0
502043,,Kyle Gibson,P,SP,SP,SP,618.0,604.9,189.9,167.7
647304,,Josh Naylor,H,1B/OF,1B/OF,1B/OF,624.3,604.8,483.5,498.0
606466,,Ketel Marte,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,898.4,604.5,652.4,558.0
543939,,Kolten Wong,H,2B,2B,2B,707.4,603.7,620.5,497.0
669720,,Austin Hays,H,OF,OF,OF,701.1,603.3,591.2,582.0
543475,,Jordan Lyles,P,SP,SP,SP,385.7,603.2,158.2,179.0
571970,,Max Muncy,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,887.7,601.3,604.5,565.0
543243,,Sonny Gray,P,SP,SP,SP,663.6,600.8,168.9,119.7
663538,,Nico Hoerner,H,2B/SS,2B/SS,2B/SS,288.6,595.7,258.8,517.0
642731,,Thairo Estrada,H,2B/SS,2B/SS,2B/SS,247.6,594.1,226.6,541.0
518934,,DJ LeMahieu,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,586.2,593.4,491.9,541.0
608566,,Germán Márquez,P,SP,SP,SP,647.1,593.3,193.3,181.7
592351,,Jon Gray,P,SP,SP,SP,681.3,593.2,177.8,127.3
668942,,Josh Rojas,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,569.3,592.5,530.0,510.0
664353,,José Urquidy,P,SP,SP,SP,483.7,592.0,144.6,164.3
672282,,Reid Detmers,P,SP,SP,SP,406.1,590.7,107.4,129.0
572228,,Luke Voit,H,1B,1B,1B,697.1,588.5,543.1,568.0
657006,,Justin Steele,P,SP,SP,SP,213.3,586.6,59.9,119.0
664854,,Ryan Helsley,P,RP,RP,RP,314.7,582.9,64.0,64.7
457705,,Andrew McCutchen,H,OF,OF,OF,710.9,581.9,597.3,580.0
545341,,Randal Grichuk,H,OF,OF,OF,683.9,581.8,526.0,538.0
596129,,Daniel Vogelbach,H,1B,1B,1B,463.6,581.2,356.7,461.0
621550,,Patrick Wisdom,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,492.7,580.4,451.0,534.0
571657,,Kyle Farmer,H,1B/2B/3B/C/SS,1B/2B/3B/C/SS,1B/2B/3B/C/SS,406.7,580.4,395.5,583.0
606160,,Rafael Montero,P,RP,RP,RP,247.5,579.6,54.0,68.3
500871,,Eduardo Escobar,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,630.6,575.0,575.2,542.0
605447,,Jordan Romano,P,RP,RP,RP,485.0,573.0,66.0,64.0
666200,,Jesús Luzardo,P,SP,SP,SP,478.8,569.1,129.9,100.3
641487,,J.P. Crawford,H,SS,SS,SS,696.2,564.8,664.5,603.0
573262,,Mike Yastrzemski,H,OF,OF,OF,718.1,563.2,600.0,558.0
640455,,Sean Manaea,P,SP,SP,SP,775.2,562.5,178.9,158.0
445276,,Kenley Jansen,P,RP,RP,RP,375.9,561.2,70.0,64.0
657041,,Lane Thomas,H,OF,OF,OF,549.4,559.6,474.5,548.0
592206,,Nick Castellanos,H,OF,OF,OF,880.3,555.8,655.1,558.0
664141,,JT Brubaker,P,SP,SP,SP,552.0,553.3,159.8,144.0
595879,,Javier Báez,H,2B/SS,2B/SS,2B/SS,690.3,552.6,608.4,590.0
521692,,Salvador Perez,H,C,C,C,804.3,551.4,609.7,473.0
662253,,Andrés Muñoz,P,RP,RP,RP,351.4,550.7,56.0,65.0
622072,,Alex Wood,P,SP,SP,SP,587.0,550.6,142.5,130.7
592789,,Noah Syndergaard,P,SP,SP,SP,553.5,550.5,162.7,134.7
650859,,Luis Rengifo,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,106.8,548.6,103.3,511.0
608385,,Jesse Winker,H,OF,OF,OF,766.5,543.1,569.2,547.0
641816,,Tyler Mahle,P,SP,SP,SP,633.9,542.7,178.8,120.7
453268,,Daniel Bard,P,RP,RP,RP,301.0,542.6,66.0,60.3
623465,,Evan Phillips,P,RP,RP,RP,170.8,541.8,42.0,63.0
621439,,Byron Buxton,H,OF,OF,OF,797.9,538.0,567.2,382.0
666971,,Lourdes Gurriel Jr.,H,1B/OF,1B/OF,1B/OF,681.8,537.2,552.4,493.0
592094,,Jason Adam,P,RP,RP,RP,260.6,535.6,55.0,63.3
608379,,Michael Wacha,P,SP,SP,SP,461.9,535.3,130.0,127.3
518595,,Travis d'Arnaud,H,1B/C,1B/C,1B/C,391.0,535.0,356.7,426.0
405395,,Albert Pujols,H,1B,1B,1B,247.9,534.3,222.6,351.0
519317,,Giancarlo Stanton,H,OF,OF,OF,914.0,534.1,597.0,452.0
641540,,Dane Dunning,P,SP,SP,SP,485.9,532.9,130.4,153.3
643265,,Garrett Cooper,H,1B/OF,1B/OF,1B/OF,710.8,532.5,566.3,469.0
666158,,Gavin Lux,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,492.0,531.6,412.4,471.0
665152,,Dean Kremer,P,SP,SP,SP,319.4,529.4,100.6,125.3
621244,,José Berríos,P,SP,SP,SP,833.4,528.7,195.6,172.0
628452,,Raisel Iglesias,P,RP,RP,RP,525.9,527.7,70.0,62.0
521230,,Liam Hendriks,P,RP,RP,RP,572.1,527.2,68.0,57.7
605130,,Scott Barlow,P,RP,RP,RP,482.0,527.2,74.0,74.3
593576,,Héctor Neris,P,RP,RP,RP,399.8,523.2,74.0,65.3
444482,,David Peralta,H,OF,OF,OF,589.5,522.4,503.5,490.0
593160,,Whit Merrifield,H,2B/OF,2B/OF,2B/OF,779.5,522.3,688.6,550.0
518626,,Josh Donaldson,H,3B,3B,3B,801.7,522.0,577.4,546.0
649966,,Luis Urías,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,658.4,521.9,539.2,472.0
663647,,Ke'Bryan Hayes,H,3B,3B,3B,722.4,519.3,617.7,560.0
458681,,Lance Lynn,P,SP,SP,SP,556.8,518.2,131.3,121.7
622663,,Luis Severino,P,SP,SP,SP,583.3,517.4,143.7,102.0
594835,,Marco Gonzales,P,SP,SP,SP,583.2,515.8,184.3,183.0
666808,,Camilo Doval,P,RP,RP,RP,440.5,511.1,67.0,67.7
593871,,Jorge Polanco,H,2B/SS,2B/SS,2B/SS,799.8,509.9,646.8,445.0
493329,,Yuli Gurriel,H,1B/3B,1B/3B,1B/3B,724.1,508.6,589.0,584.0
656629,,Michael Kopech,P,SP,SP,SP,599.9,507.6,126.9,119.3
623167,,Chris Flexen,P,SP,SP,SP,596.6,507.4,170.6,137.7
663728,,Cal Raleigh,H,C,C,C,265.8,506.2,247.9,415.0
467793,,Carlos Santana,H,1B,1B,1B,596.6,506.0,503.2,506.0
448179,,Rich Hill,P,SP,SP,SP,355.4,505.6,113.1,124.3
641712,,Dakota Hudson,P,SP,SP,SP,422.8,502.2,143.7,139.7
641355,,Cody Bellinger,H,1B/OF,1B/OF,1B/OF,622.7,501.8,475.3,550.0
572041,,AJ Pollock,H,OF,OF,OF,607.6,500.6,483.7,527.0
605280,,Clay Holmes,P,RP,RP,RP,323.4,500.5,63.0,63.7
514917,,César Hernández,H,2B,2B,2B,570.2,495.6,525.2,617.0
542303,,Marcell Ozuna,H,OF,OF,OF,783.0,494.9,597.9,507.0
542914,,Anthony Bass,P,RP,RP,RP,302.0,492.1,63.0,70.3
656849,,David Peterson,P,SP,SP,SP,129.1,491.8,34.6,105.7
573124,,Taylor Rogers,P,RP,RP,RP,502.1,490.8,67.0,64.3
425844,,Zack Greinke,P,SP,SP,SP,585.4,489.4,177.4,137.0
622761,,Jorge Mateo,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,357.2,488.3,391.6,533.0
605347,,Jorge López,P,RP,RP,RP,358.5,487.4,64.0,71.0
624503,,Nick Gordon,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,124.9,486.8,123.4,443.0
519151,,Ryan Pressly,P,RP,RP,RP,502.8,486.5,66.0,48.3
621076,,James Kaprielian,P,SP,SP,SP,420.5,484.2,120.2,134.0
666185,,Dylan Carlson,H,OF,OF,OF,769.9,484.1,659.1,488.0
643393,,Tony Kemp,H,2B/OF,2B/OF,2B/OF,557.5,482.1,503.1,558.0
623149,,Paul Sewald,P,RP,RP,RP,397.3,480.4,67.0,64.0
543521,,Collin McHugh,P,RP,RP,RP,338.5,480.0,64.0,69.3
623474,,Jimmy Herget,P,RP,RP,RP,139.3,477.6,42.0,69.0
623912,,Harold Ramírez,H,OF,OF,OF,206.1,476.3,174.6,435.0
663986,,Trevor Stephan,P,RP,RP,RP,279.4,475.0,60.0,63.7
493603,,Adam Ottavino,P,RP,RP,RP,350.1,473.3,67.0,65.7
656271,,Brock Burke,P,RP,RP,RP,178.8,472.8,42.0,82.3
656582,,Connor Joe,H,1B/OF,1B/OF,1B/OF,424.5,472.0,321.7,467.0
669289,,Santiago Espinal,H,3B,3B,3B,318.9,469.9,308.0,491.0
641531,,Hunter Dozier,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,432.1,469.6,406.2,500.0
602104,,Ramón Urías,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,446.3,469.3,426.4,445.0
643396,,Isiah Kiner-Falefa,H,3B/C/SS,3B/C/SS,3B/C/SS,555.1,468.8,561.5,531.0
650391,,Eloy Jiménez,H,OF,OF,OF,806.1,467.8,592.7,327.0
643377,,Griffin Jax,P,RP,SP,RP,188.4,467.6,69.7,72.3
596001,,Jakob Junis,P,SP,RP,SP,236.3,465.9,55.9,112.0
625643,,Reynaldo López,P,RP,RP,RP,365.2,464.6,79.2,65.3
606149,,Giovanny Gallegos,P,RP,RP,RP,474.9,463.6,76.0,59.0
578428,,Jose Iglesias,H,2B/SS,2B/SS,2B/SS,574.5,463.4,510.0,467.0
622253,,Dillon Tate,P,RP,RP,RP,336.6,463.1,66.0,73.7
596115,,Trevor Story,H,SS,SS,SS,830.7,462.9,659.4,396.0
641745,,Brad Keller,P,SP,SP,SP,560.9,462.6,158.6,139.7
673357,,Luis Robert Jr.,H,OF,OF,OF,905.4,462.3,636.2,401.0
660761,,José Suarez,P,SP,SP,SP,415.1,461.6,131.1,109.0
605200,,Zach Davies,P,SP,SP,SP,323.4,460.6,136.2,134.3
668676,,Zach Plesac,P,SP,SP,SP,508.4,458.0,170.9,131.7
596847,,Ji Man Choi,H,1B,1B,1B,603.2,456.0,499.2,419.0
502085,,David Robertson,P,RP,RP,RP,312.1,455.9,56.0,63.7
624428,,Adam Frazier,H,2B/OF,2B/OF,2B/OF,579.2,453.3,570.1,602.0
641680,,Jonah Heim,H,C,C,C,252.3,453.1,246.0,450.0
548384,,Brooks Raley,P,RP,RP,RP,303.0,453.0,58.0,53.7
676801,,Chas McCormick,H,OF,OF,OF,256.0,451.8,254.6,407.0
624522,,Keegan Thompson,P,SP,RP,SP,174.1,451.4,57.8,115.0
518516,,Madison Bumgarner,P,SP,SP,SP,495.1,451.2,183.6,158.7
542583,,Jesús Aguilar,H,1B,1B,1B,677.5,449.8,523.9,507.0
676477,,Garrett Whitlock,P,SP,RP,SP,482.0,449.7,86.5,78.3
664983,,Jake McCarthy,H,OF,OF,OF,315.7,449.6,324.6,354.0
642397,,Gregory Soto,P,RP,RP,RP,453.8,449.5,68.0,60.3
443558,,Nelson Cruz,H,Util,Util,Util,817.0,447.0,570.4,507.0
642547,,Freddy Peralta,P,SP,SP,SP,696.9,445.0,163.1,78.0
621035,,Chris Taylor,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,695.6,443.2,606.1,454.0
605164,,Dylan Bundy,P,SP,SP,SP,517.0,443.2,163.2,140.0
594798,,Jacob deGrom,P,SP,SP,SP,732.6,441.4,114.1,64.3
621438,,Tyrone Taylor,H,OF,OF,OF,326.6,439.1,292.6,405.0
621237,,José Alvarado,P,RP,RP,RP,378.8,439.0,66.0,51.0
502202,,Brad Boxberger,P,RP,RP,RP,298.4,438.6,65.0,64.0
669016,,Brandon Marsh,H,OF,OF,OF,485.9,437.6,480.5,461.0
657024,,Erik Swanson,P,RP,RP,RP,241.1,436.8,52.0,53.7
676879,,Aaron Ashby,P,SP,SP,SP,462.1,436.2,89.3,107.3
543333,,Eric Hosmer,H,1B,1B,1B,599.4,435.5,509.4,419.0
663457,,Lars Nootbaar,H,OF,OF,OF,281.6,435.5,242.2,347.0
663757,,Trent Grisham,H,OF,OF,OF,784.3,433.9,628.7,524.0
608665,,Kendall Graveman,P,RP,RP,RP,339.9,433.5,64.0,65.0
663697,,Jonathan India,H,2B,2B,2B,874.4,432.9,679.0,431.0
650556,,Bryan Abreu,P,RP,RP,RP,207.6,432.9,46.0,60.3
672335,,Cionel Pérez,P,RP,RP,RP,259.1,431.5,56.0,57.7
472610,,Luis García,P,RP,RP,RP,257.0,431.3,54.0,61.0
656529,,Sam Hentges,P,RP,RP,RP,240.9,430.3,56.4,62.0
681911,,Alex Vesia,P,RP,RP,RP,315.0,430.3,62.0,54.3
543877,,Christian Vázquez,H,1B/C,1B/C,1B/C,346.4,429.4,351.2,426.0
641329,,Bryan Baker,P,RP,RP,RP,152.4,428.6,44.0,69.7
573204,,Caleb Thielbar,P,RP,RP,RP,308.8,428.0,62.0,59.3
602074,,Yonathan Daza,H,OF,OF,OF,140.8,427.9,138.6,408.0
596142,,Gary Sánchez,H,C,C,C,488.3,427.4,434.7,471.0
640448,,Kyle Finnegan,P,RP,RP,RP,391.5,427.2,66.0,66.7
623352,,Josh Hader,P,RP,RP,RP,536.7,426.8,67.0,50.0
643256,,Adam Cimber,P,RP,RP,RP,297.4,426.5,72.0,70.7
542932,,Jon Berti,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,116.8,426.5,117.6,404.0
621112,,Paul Blackburn,P,SP,SP,SP,331.5,426.4,98.6,111.3
664123,,Scott Effross,P,RP,RP,RP,189.1,425.4,48.0,56.7
670623,,Isaac Paredes,H,2B,2B,2B,240.0,425.4,206.9,381.0
657248,,Glenn Otto Jr.,P,SP,SP,SP,299.0,425.2,78.8,135.7
518886,,Craig Kimbrel,P,RP,RP,RP,507.2,425.2,66.0,60.0
656638,,Alex Lange,P,RP,RP,RP,271.3,425.0,61.0,63.3
592325,,Ben Gamel,H,OF,OF,OF,508.3,424.3,489.6,423.0
605204,,J.D. Davis,H,3B/OF,3B/OF,3B/OF,357.8,423.4,304.7,365.0
