mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
444432,,Mark Trumbo,H,1B/OF,1B/OF,1B/OF,644.1,957.8,532.5,667.0
547888,,Masahiro Tanaka,P,SP,SP,SP,877.7,954.5,186.8,199.7
134181,,Adrian Beltré,H,3B,3B,3B,725.4,954.5,562.7,640.0
592885,,Christian Yelich,H,OF,OF,OF,733.6,943.8,595.2,659.0
446334,,Evan Longoria,H,3B,3B,3B,748.5,942.5,650.7,685.0
592717,,Aaron Sanchez,P,SP,SP,SP,493.8,935.7,136.4,192.0
435079,,Ian Kinsler,H,2B,2B,2B,698.4,932.7,657.6,679.0
474832,,Brandon Belt,H,1B/OF,1B/OF,1B/OF,630.7,932.5,513.0,655.0
593428,,Xander Bogaerts,H,3B/SS,3B/SS,3B/SS,768.4,930.4,637.7,719.0
456030,,Dustin Pedroia,H,2B,2B,2B,634.8,928.8,560.5,698.0
593372,,Carlos Martinez,P,SP,SP,SP,847.6,926.6,171.6,195.3
547989,,José Abreu,H,1B,1B,1B,904.9,914.7,646.9,695.0
434670,,Hanley Ramirez,H,OF/SS,OF/SS,OF/SS,626.4,908.8,473.5,620.0
543401,,Jason Kipnis,H,2B,2B,2B,678.5,906.8,605.8,688.0
407793,,John Lackey,P,SP,SP,SP,765.7,905.2,172.7,188.3
502042,,Chris Archer,P,SP,SP,SP,1022.6,901.1,198.4,201.3
471865,,Carlos González,H,OF,OF,OF,752.4,897.8,533.8,632.0
527054,,Julio Teheran,P,SP,SP,SP,837.2,896.4,201.1,188.0
460075,,Ryan Braun,H,OF,OF,OF,753.3,894.8,564.0,564.0
571976,,Wil Myers,H,1B/OF,1B/OF,1B/OF,666.1,891.5,557.5,676.0
502188,,Jeff Samardzija,P,SP,SP,SP,907.6,884.5,195.1,203.3
598265,,Jackie Bradley Jr.,H,OF,OF,OF,479.0,878.2,433.4,636.0
594809,,Adam Eaton,H,OF,OF,OF,691.4,877.2,639.0,706.0
621043,,Carlos Correa,H,SS,SS,SS,821.9,873.6,635.9,660.0
596019,,Francisco Lindor,H,SS,SS,SS,663.8,868.4,644.3,684.0
461314,,Matt Kemp,H,OF,OF,OF,713.6,867.2,586.5,672.0
573186,,Marcus Stroman,P,SP,SP,SP,860.9,865.9,193.3,204.0
457918,,J.A. Happ,P,SP,SP,SP,593.2,863.6,146.1,195.0
474892,,Chris Carter,H,1B,1B,1B,487.4,861.5,405.4,644.0
430935,,Cole Hamels,P,SP,SP,SP,914.8,853.7,208.9,200.7
435622,,Ian Desmond,H,SS,SS,SS,569.6,849.9,559.0,677.0
457759,,Justin Turner,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,558.4,849.1,486.5,622.0
450314,,Ben Zobrist,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,651.3,848.6,550.4,631.0
448801,,Chris Davis,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,851.9,842.0,613.0,665.0
136860,,Carlos Beltrán,H,OF,OF,OF,484.2,842.0,424.4,593.0
608070,,José Ramírez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,273.8,840.7,286.0,618.0
547180,,Bryce Harper,H,OF,OF,OF,1056.6,834.3,614.0,627.0
501981,,Khris Davis,H,OF,OF,OF,642.3,834.3,548.7,610.0
435063,,Mike Napoli,H,1B/OF,1B/OF,1B/OF,554.8,832.6,496.3,645.0
571875,,Jake Lamb,H,3B,3B,3B,544.6,828.4,497.1,594.0
544931,,Stephen Strasburg,P,SP,SP,SP,1040.3,826.8,184.5,147.7
572761,,Matt Carpenter,H,2B/3B,2B/3B,2B/3B,826.3,826.6,673.4,566.0
546318,,Odúbel Herrera,H,OF,OF,OF,573.9,823.2,617.9,656.0
400121,,Victor Martinez,H,1B,1B,1B,646.2,822.6,515.0,610.0
572039,,Stephen Piscotty,H,1B/OF,1B/OF,1B/OF,593.7,822.1,544.9,649.0
543685,,Anthony Rendon,H,2B/3B,2B/3B,2B/3B,725.5,821.4,590.1,647.0
594777,,Kole Calhoun,H,OF,OF,OF,684.2,821.2,622.8,672.0
596059,,Rougned Odor,H,2B,2B,2B,667.3,818.1,566.9,632.0
493316,,Yoenis Cespedes,H,OF,OF,OF,695.2,817.9,597.6,543.0
466320,,Melky Cabrera,H,OF,OF,OF,660.9,815.7,588.5,646.0
518633,,Danny Duffy,P,SP,SP,SP,461.0,810.6,91.1,179.7
453943,,Todd Frazier,H,1B/3B,1B/3B,1B/3B,732.3,810.2,630.6,666.0
519141,,Drew Pomeranz,P,SP,SP,SP,740.8,810.1,151.0,170.7
476451,,Jeremy Hellickson,P,SP,SP,SP,605.2,808.6,157.5,189.0
434158,,Curtis Granderson,H,OF,OF,OF,722.3,808.5,641.1,633.0
405395,,Albert Pujols,H,1B,1B,1B,727.8,804.5,585.2,650.0
519043,,Matt Moore,P,SP,SP,SP,544.6,803.8,126.6,198.3
502110,,J.D. Martinez,H,OF,OF,OF,795.0,801.6,608.1,517.0
462136,,Marco Estrada,P,SP,SP,SP,532.1,799.3,164.7,176.0
429722,,Ervin Santana,P,SP,SP,SP,701.2,798.4,192.2,181.3
545333,,Trevor Bauer,P,SP,SP,SP,589.6,793.6,129.0,190.0
457705,,Andrew McCutchen,H,OF,OF,OF,983.7,790.7,653.1,675.0
595191,,Jerad Eickhoff,P,SP,SP,SP,587.6,789.1,145.3,197.3
457803,,Jay Bruce,H,OF,OF,OF,632.3,782.7,567.7,589.0
518960,,Jonathan Lucroy,H,1B/C,1B/C,1B/C,600.6,782.6,525.8,544.0
543333,,Eric Hosmer,H,1B,1B,1B,805.4,782.0,639.2,667.0
434778,,Kendrys Morales,H,1B,1B,1B,706.8,781.8,588.8,618.0
445988,,Martín Prado,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,543.3,781.6,529.6,658.0
592351,,Jon Gray,P,SP,SP,SP,468.3,781.0,112.9,168.0
457763,,Buster Posey,H,1B/C,1B/C,1B/C,779.3,777.3,562.6,614.0
445276,,Kenley Jansen,P,RP,RP,RP,604.7,771.9,65.0,68.7
408236,,Adrián González,H,1B,1B,1B,785.0,769.7,624.3,633.0
451594,,Dexter Fowler,H,OF,OF,OF,652.8,767.7,595.6,551.0
457708,,Justin Upton,H,OF,OF,OF,864.0,765.9,637.4,626.0
594807,,Adam Duvall,H,1B/OF,1B/OF,1B/OF,341.0,765.5,292.9,608.0
430945,,Adam Jones,H,OF,OF,OF,760.0,762.9,626.4,672.0
445060,,Ricky Nolasco,P,SP,SP,SP,371.5,758.7,100.3,197.7
425794,,Adam Wainwright,P,SP,SP,SP,879.6,757.5,192.0,198.7
455976,,Nick Markakis,H,OF,OF,OF,670.1,757.4,665.6,684.0
112526,,Bartolo Colon,P,SP,SP,SP,608.6,754.1,147.8,191.7
543063,,Brandon Crawford,H,SS,SS,SS,516.3,751.2,536.0,623.0
461829,,Gio Gonzalez,P,SP,SP,SP,791.9,751.2,170.2,177.3
630111,,Yasmany Tomás,H,3B/OF,3B/OF,3B/OF,505.3,749.1,499.9,563.0
543606,,Jake Odorizzi,P,SP,SP,SP,708.3,748.0,163.7,187.7
543543,,Brad Miller,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,505.4,747.3,475.6,601.0
452678,,Asdrúbal Cabrera,H,2B/SS,2B/SS,2B/SS,486.0,747.2,495.9,568.0
516782,,Starling Marte,H,OF,OF,OF,793.5,746.6,635.6,529.0
570731,,Jonathan Schoop,H,2B/3B,2B/3B,2B/3B,501.0,737.6,483.4,647.0
570256,,Gregory Polanco,H,OF,OF,OF,679.1,737.3,630.5,587.0
467092,,Wilson Ramos,H,C,C,C,383.6,737.1,388.6,523.0
462101,,Elvis Andrus,H,SS,SS,SS,566.8,732.0,596.7,568.0
456488,,Eduardo Núñez,H,3B/OF/SS,3B/OF/SS,3B/OF/SS,154.7,730.2,159.0,595.0
459431,,Michael Saunders,H,OF,OF,OF,292.2,728.2,266.1,558.0
501381,,Michael Pineda,P,SP,SP,SP,736.6,726.4,156.2,175.7
544727,,Jeurys Familia,P,RP,RP,RP,551.7,725.6,65.0,77.7
453178,,Ian Kennedy,P,SP,SP,SP,767.1,723.2,184.9,195.7
542303,,Marcell Ozuna,H,OF,OF,OF,622.9,721.5,543.0,608.0
592662,,Robbie Ray,P,SP,SP,SP,560.7,718.9,126.7,174.3
453192,,Andrew Miller,P,RP,RP,RP,536.3,715.5,65.0,74.3
514917,,César Hernández,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,366.1,714.2,423.5,622.0
502154,,Zack Britton,P,RP,RP,RP,552.0,713.7,65.0,67.0
453214,,Steven Wright,P,SP,SP,SP,277.8,711.9,83.7,156.7
425877,,Yadier Molina,H,C,C,C,452.2,710.6,429.0,581.0
594798,,Jacob deGrom,P,SP,SP,SP,1057.0,710.5,202.7,148.0
573185,,Dan Straily,P,SP,RP,SP,347.0,706.2,67.4,191.3
533167,,Matt Shoemaker,P,SP,SP,SP,363.4,706.0,84.1,160.0
547874,,Hisashi Iwakuma,P,SP,SP,SP,751.9,702.4,168.1,199.0
150029,,Jayson Werth,H,OF,OF,OF,475.9,702.1,402.4,606.0
448179,,Rich Hill,P,SP,SP,SP,730.8,702.1,170.9,110.3
592332,,Kevin Gausman,P,SP,SP,SP,536.2,701.3,130.0,179.7
543521,,Collin McHugh,P,SP,SP,SP,775.6,700.4,190.5,184.7
572971,,Dallas Keuchel,P,SP,SP,SP,1044.5,698.4,212.3,168.0
543760,,Marcus Semien,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,644.9,697.9,585.9,621.0
501957,,Chris Tillman,P,SP,SP,SP,655.4,697.1,192.9,172.0
282332,,CC Sabathia,P,SP,SP,SP,515.7,693.7,131.9,179.7
596748,,Maikel Franco,H,3B,3B,3B,699.1,689.3,570.7,630.0
553993,,Eugenio Suárez,H,SS,SS,SS,548.5,684.2,519.9,627.0
544369,,Didi Gregorius,H,2B/SS,2B/SS,2B/SS,517.3,683.7,540.8,597.0
523253,,Logan Forsythe,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,601.3,682.0,587.0,567.0
453343,,Mark Melancon,P,RP,RP,RP,527.7,681.8,65.0,71.3
527048,,Martín Pérez,P,SP,SP,SP,599.6,681.7,149.5,198.7
430832,,José Bautista,H,1B/OF,1B/OF,1B/OF,852.5,681.7,586.3,517.0
594828,,Evan Gattis,H,C/OF,C/OF,C/OF,635.1,678.1,529.8,499.0
592665,,Addison Reed,P,RP,RP,RP,373.0,677.5,65.0,77.7
476454,,Dellin Betances,P,RP,RP,RP,480.4,675.3,65.0,73.0
502190,,Mike Leake,P,SP,SP,SP,754.5,672.5,195.3,176.7
516770,,Starlin Castro,H,2B/SS,2B/SS,2B/SS,561.7,672.4,556.2,610.0
592626,,Joc Pederson,H,OF,OF,OF,666.8,671.2,580.2,476.0
458731,,Brett Gardner,H,OF,OF,OF,647.5,670.8,601.5,634.0
608365,,Addison Russell,H,2B/SS,2B/SS,2B/SS,521.9,669.7,528.0,598.0
471911,,Carlos Carrasco,P,SP,SP,SP,1016.5,665.2,188.2,146.3
408045,,Joe Mauer,H,1B,1B,1B,630.0,662.2,565.6,576.0
592663,,J.T. Realmuto,H,C,C,C,414.5,657.3,434.6,545.0
518452,,Chad Bettis,P,SP,SP,SP,568.8,653.4,150.7,186.0
452655,,Denard Span,H,OF,OF,OF,582.7,652.0,554.8,637.0
608665,,Kendall Graveman,P,SP,SP,SP,478.4,650.2,136.9,186.0
502143,,Danny Valencia,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,468.4,645.4,450.5,517.0
434628,,Jason Hammel,P,SP,SP,SP,571.8,643.0,128.9,166.7
453064,,Troy Tulowitzki,H,SS,SS,SS,610.7,640.4,518.6,544.0
475479,,David Phelps,P,SP,SP,SP,521.3,636.9,100.9,86.7
572816,,Corey Dickerson,H,OF,OF,OF,601.3,636.5,517.8,548.0
607074,,Carlos Rodón,P,SP,SP,SP,694.7,636.5,161.3,165.0
408252,,Brandon Phillips,H,2B,2B,2B,541.4,635.9,557.5,584.0
592767,,Drew Smyly,P,SP,SP,SP,665.4,632.5,141.5,175.3
517593,,Danny Salazar,P,SP,SP,SP,824.2,631.9,172.8,137.3
570649,,Yordano Ventura,P,SP,SP,SP,787.1,629.5,174.7,186.0
547973,,Aroldis Chapman,P,RP,RP,RP,499.4,627.4,55.0,58.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,622.2,627.3,585.1,626.0
434636,,Ángel Pagán,H,OF,OF,OF,295.5,626.4,334.7,543.0
542255,,Ender Inciarte,H,OF,OF,OF,577.6,624.7,603.4,578.0
571927,,Steven Matz,P,SP,SP,SP,737.4,621.7,157.9,132.3
519317,,Giancarlo Stanton,H,OF,OF,OF,938.8,620.9,564.9,470.0
425844,,Zack Greinke,P,SP,SP,SP,1065.7,617.6,208.9,158.7
435522,,Neil Walker,H,2B,2B,2B,637.8,617.5,558.1,458.0
488862,,Yunel Escobar,H,3B/SS,3B/SS,3B/SS,535.0,616.7,557.9,567.0
592273,,Brandon Drury,H,3B,3B,3B,174.8,614.1,196.8,499.0
607457,,Kyle Barraclough,P,RP,RP,RP,118.8,612.4,25.0,72.7
543022,,Tyler Chatwood,P,SP,SP,SP,404.0,611.5,101.5,158.0
593934,,Miguel Sanó,H,Util,Util,Util,815.4,611.2,572.3,495.0
543408,,Tom Koehler,P,SP,SP,SP,636.0,609.1,172.6,176.7
467100,,Iván Nova,P,SP,SP,SP,352.1,608.9,101.4,162.0
516969,,Kelvin Herrera,P,RP,RP,RP,340.0,601.8,55.0,72.0
592206,,Nick Castellanos,H,3B,3B,3B,634.3,600.8,563.5,447.0
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,467.8,600.0,407.4,457.0
543272,,Brad Hand,P,RP,RP,RP,213.1,598.9,40.0,89.3
572020,,James Paxton,P,SP,SP,SP,302.9,595.3,72.4,121.0
448855,,Junior Guerra,P,SP,RP,SP,210.8,594.9,35.0,121.7
448802,,Jaime García,P,SP,SP,SP,544.9,593.1,116.3,171.7
571697,,Scooter Gennett,H,2B,2B,2B,318.6,592.3,317.6,542.0
457787,,Danny Espinosa,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,373.0,591.4,419.2,601.0
431145,,Russell Martin,H,C,C,C,509.9,590.4,458.1,535.0
532077,,Roberto Osuna,P,RP,RP,RP,474.0,586.9,65.0,74.0
521692,,Salvador Perez,H,C,C,C,523.8,586.6,482.8,546.0
611177,,Adonis García,H,3B/OF,3B/OF,3B/OF,433.1,585.8,447.4,563.0
400284,,Chase Utley,H,2B,2B,2B,282.3,585.7,303.8,565.0
520471,,Freddy Galvis,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,377.2,585.6,442.0,624.0
450172,,Edinson Volquez,P,SP,SP,SP,618.4,583.0,163.2,189.3
607208,,Trea Turner,H,2B,2B,2B,242.4,580.3,231.2,324.0
501896,,David Freese,H,3B,3B,3B,437.0,577.7,412.4,492.0
461235,,Brandon Moss,H,1B/OF,1B/OF,1B/OF,498.4,577.4,421.4,464.0
474568,,Jordy Mercer,H,SS,SS,SS,398.8,577.2,426.3,584.0
547982,,Leonys Martin,H,OF,OF,OF,420.2,576.0,492.4,576.0
543768,,Travis Shaw,H,1B,1B,1B,333.8,574.7,291.2,530.0
444876,,Alcides Escobar,H,SS,SS,SS,541.3,573.3,644.3,682.0
545341,,Randal Grichuk,H,OF,OF,OF,582.9,571.3,524.8,478.0
500208,,Yangervis Solarte,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,523.4,570.8,525.6,443.0
452254,,Hunter Pence,H,OF,OF,OF,696.6,569.1,603.2,442.0
576397,,Jedd Gyorko,H,2B/SS,2B/SS,2B/SS,244.6,568.0,224.6,438.0
592804,,Tyler Thornburg,P,RP,RP,RP,324.6,567.2,65.0,67.0
542960,,Brad Brach,P,RP,RP,RP,317.5,565.3,55.0,79.0
448602,,Mark Reynolds,H,1B/3B,1B/3B,1B/3B,510.5,564.1,400.0,441.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,540.3,564.0,484.6,492.0
452104,,Chase Headley,H,3B,3B,3B,596.1,563.9,551.1,529.0
501789,,Will Harris,P,RP,RP,RP,321.1,563.5,55.0,64.0
571666,,Mike Fiers,P,SP,SP,SP,629.8,563.1,150.0,168.7
573109,,AJ Ramos,P,RP,RP,RP,504.1,563.1,65.0,64.0
433587,,Félix Hernández,P,SP,SP,SP,1036.3,561.2,208.1,153.3
425834,,B.J. Upton,H,OF,OF,OF,272.7,557.7,322.4,539.0
593576,,Héctor Neris,P,RP,RP,RP,191.3,557.4,40.0,80.3
473879,,Sam Dyson,P,RP,RP,RP,360.7,557.2,65.0,70.3
542882,,Matt Andriese,P,SP,RP,SP,191.3,556.0,38.9,127.7
446359,,Zack Cozart,H,SS,SS,SS,420.3,556.0,472.6,508.0
450729,,Doug Fister,P,SP,SP,SP,542.4,555.3,166.3,180.3
468504,,Jhoulys Chacín,P,SP,SP,SP,318.8,553.6,84.7,144.0
596144,,Cheslor Cuthbert,H,3B,3B,3B,109.8,552.5,119.5,510.0
605232,,Brandon Finnegan,P,SP,SP,SP,495.5,552.1,107.5,172.0
592102,,Cody Allen,P,RP,RP,RP,551.8,551.2,65.0,68.0
430599,,Joe Blanton,P,RP,RP,RP,204.1,550.9,35.0,80.0
434658,,Rajai Davis,H,OF,OF,OF,331.2,548.6,364.3,495.0
543068,,C.J. Cron,H,1B,1B,1B,511.1,548.5,472.0,445.0
607680,,Kevin Pillar,H,OF,OF,OF,579.3,548.1,547.7,584.0
506433,,Yu Darvish,P,SP,SP,SP,621.5,546.3,125.9,100.3
519390,,Stephen Vogt,H,1B/C/OF,1B/C/OF,1B/C/OF,516.1,545.8,466.5,532.0
518858,,Nate Jones,P,RP,RP,RP,285.5,545.0,45.0,70.7
489119,,Wade Miley,P,SP,SP,SP,687.8,543.7,175.1,166.0
435062,,Howie Kendrick,H,2B,2B,2B,528.2,541.8,495.3,543.0
592826,,Vince Velasquez,P,SP,SP,SP,674.7,541.7,140.0,131.0
628356,,Jung Ho Kang,H,3B/SS,3B/SS,3B/SS,554.6,541.0,497.9,370.0
519048,,Mitch Moreland,H,1B,1B,1B,577.0,537.8,514.1,503.0
502327,,Héctor Santiago,P,SP,SP,SP,641.4,537.5,166.5,182.0
581527,,Devon Travis,H,2B,2B,2B,416.5,533.9,376.8,432.0
605400,,Aaron Nola,P,SP,SP,SP,797.6,533.8,181.4,111.0
449181,,Paulo Orlando,H,OF,OF,OF,200.7,533.4,233.1,484.0
434538,,Francisco Liriano,P,SP,SP,SP,954.2,532.2,184.7,163.0
543045,,Adam Conley,P,SP,SP,SP,436.0,530.8,109.3,133.3
543281,,Josh Harrison,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,620.0,529.7,576.7,522.0
572008,,Chris Owings,H,2B/SS,2B/SS,2B/SS,213.9,529.2,244.2,466.0
504379,,Juan Nicasio,P,SP,SP,SP,514.5,528.5,124.5,118.0
458708,,Josh Tomlin,P,SP,SP,SP,496.9,525.6,123.6,174.0
407812,,Matt Holliday,H,OF,OF,OF,662.3,525.1,511.3,426.0
605151,,Archie Bradley,P,SP,SP,SP,308.1,524.1,80.1,141.7
605412,,Joe Panik,H,2B,2B,2B,572.9,523.9,559.6,526.0
518618,,Derek Dietrich,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,308.0,520.0,279.4,412.0
285079,,R.A. Dickey,P,SP,SP,SP,676.9,516.7,202.2,169.7
456078,,Welington Castillo,H,C,C,C,397.8,516.0,376.5,457.0
460086,,Alex Gordon,H,OF,OF,OF,753.5,513.8,612.4,506.0
517008,,Alex Colomé,P,RP,RP,RP,389.2,513.7,65.0,56.7
608379,,Michael Wacha,P,SP,SP,SP,791.7,513.3,175.6,138.0
543101,,Anthony DeSclafani,P,SP,SP,SP,700.8,511.9,174.9,123.3
476883,,Pedro Álvarez,H,1B/3B,1B/3B,1B/3B,631.8,511.1,461.5,376.0
452234,,Seth Smith,H,OF,OF,OF,516.6,510.3,472.6,438.0
595879,,Javier Báez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,375.0,507.8,323.7,450.0
519076,,Jimmy Nelson,P,SP,SP,SP,749.1,507.0,184.3,179.3
475174,,Yonder Alonso,H,1B,1B,1B,512.9,506.5,466.1,532.0
503556,,Marwin Gonzalez,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,281.2,506.5,306.4,518.0
457727,,Cameron Maybin,H,OF,OF,OF,430.1,502.4,422.1,391.0
605538,,Matt Wisler,P,SP,SP,SP,488.2,502.1,131.9,156.7
502210,,Josh Reddick,H,OF,OF,OF,676.5,502.0,564.7,439.0
543037,,Gerrit Cole,P,SP,SP,SP,1041.9,501.7,203.6,116.0
571704,,Ken Giles,P,RP,RP,RP,520.9,501.5,65.0,65.7
408061,,Francisco Rodríguez,P,RP,RP,RP,458.0,498.9,65.0,58.3
518553,,Steve Cishek,P,RP,RP,RP,450.4,498.8,65.0,64.0
456715,,Lorenzo Cain,H,OF,OF,OF,672.4,498.4,584.2,434.0
424825,,Coco Crisp,H,OF,OF,OF,280.2,497.1,296.6,498.0
502082,,Lonnie Chisenhall,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,454.5,496.6,419.5,418.0
434622,,Ubaldo Jiménez,P,SP,SP,SP,621.0,496.5,159.1,142.3
543557,,Mike Montgomery,P,SP,RP,SP,284.6,496.2,54.2,100.0
431148,,Scott Kazmir,P,SP,SP,SP,755.6,495.8,164.1,136.3
444379,,John Jaso,H,C,C,C,389.8,494.8,347.1,432.0
596146,,Max Kepler,H,Util,Util,Util,159.8,494.8,163.5,447.0
518886,,Craig Kimbrel,P,RP,RP,RP,580.4,493.2,65.0,53.0
595281,,Kevin Kiermaier,H,OF,OF,OF,585.8,492.7,572.1,414.0
462382,,Jim Johnson,P,RP,RP,RP,319.9,492.4,55.0,64.7
493114,,Norichika Aoki,H,OF,OF,OF,532.6,490.9,550.5,467.0
446481,,Sean Rodríguez,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,171.8,489.9,199.3,342.0
518792,,Jason Heyward,H,OF,OF,OF,826.9,489.7,649.8,592.0
553878,,Felipe Vázquez,P,RP,RP,RP,186.8,488.1,35.0,77.0
571740,,Billy Hamilton,H,OF,OF,OF,522.7,487.4,556.0,460.0
448614,,Carlos Torres,P,RP,RP,RP,110.2,485.9,25.0,82.3
502085,,David Robertson,P,RP,RP,RP,541.4,485.7,65.0,62.3
519306,,Steven Souza Jr.,H,OF,OF,OF,523.2,482.9,485.7,468.0
446308,,Matt Wieters,H,C,C,C,432.3,481.5,416.2,464.0
519237,,Cameron Rupp,H,C,C,C,256.2,480.2,308.4,419.0
592743,,Andrelton Simmons,H,SS,SS,SS,504.7,476.6,546.1,483.0
502381,,Luke Gregerson,P,RP,RP,RP,398.2,475.4,65.0,57.7
446899,,Brad Ziegler,P,RP,RP,RP,430.6,475.4,65.0,68.0
623430,,Ryan Dull,P,RP,RP,RP,144.6,470.1,30.0,74.3
605452,,Joe Ross,P,SP,SP,SP,505.2,466.5,119.9,105.0
592314,,Mike Foltynewicz,P,SP,SP,SP,297.7,465.3,73.5,123.3
520980,,Pedro Báez,P,RP,RP,RP,269.1,463.1,45.0,74.0
628452,,Raisel Iglesias,P,SP,SP,SP,831.5,460.8,179.3,78.3
407845,,Fernando Rodney,P,RP,RP,RP,460.7,460.6,65.0,65.3
519096,,Dan Otero,P,RP,RP,RP,160.9,458.9,35.0,70.7
571578,,Patrick Corbin,P,SP,SP,SP,734.9,458.5,160.5,155.7
453265,,Tony Watson,P,RP,RP,RP,402.9,456.5,65.0,67.7
435043,,Zach Duke,P,RP,RP,RP,374.1,453.0,65.0,61.0
429666,,J.J. Hardy,H,SS,SS,SS,383.7,452.1,452.8,438.0
452252,,Adam Lind,H,1B,1B,1B,574.4,452.1,486.2,430.0
460576,,Carlos Gómez,H,OF,OF,OF,615.7,449.9,532.0,453.0
453329,,Clay Buchholz,P,SP,SP,SP,759.7,448.8,170.2,139.3
