mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
547180,,Bryce Harper,H,OF,OF,OF,991.6,896.0,603.0,492.0
543768,,Travis Shaw,H,1B/3B,1B/3B,1B/3B,451.2,891.9,401.7,606.0
467793,,Carlos Santana,H,1B,1B,1B,875.8,887.1,648.1,667.0
519076,,Jimmy Nelson,P,SP,SP,SP,397.4,883.1,120.0,175.3
571875,,Jake Lamb,H,3B,3B,3B,701.9,882.8,582.6,635.0
489149,,Logan Morrison,H,1B,1B,1B,483.3,882.1,425.3,601.0
502054,,Tommy Pham,H,OF,OF,OF,121.1,879.9,114.2,530.0
500779,,Jose Quintana,P,SP,SP,SP,866.1,872.2,204.4,188.7
608369,,Corey Seager,H,SS,SS,SS,845.3,868.9,645.4,613.0
456715,,Lorenzo Cain,H,OF,OF,OF,633.8,864.6,548.6,645.0
506433,,Yu Darvish,P,SP,SP,SP,969.2,861.8,194.8,186.7
592206,,Nick Castellanos,H,3B,3B,3B,614.6,858.6,523.9,665.0
592518,,Manny Machado,H,3B/SS,3B/SS,3B/SS,959.9,853.3,639.3,690.0
608324,,Alex Bregman,H,3B,3B,3B,703.5,853.3,584.2,626.0
458731,,Brett Gardner,H,OF,OF,OF,617.0,850.5,561.1,682.0
429722,,Ervin Santana,P,SP,SP,SP,705.2,849.4,199.0,211.3
572761,,Matt Carpenter,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,838.3,847.5,644.3,622.0
553993,,Eugenio Suárez,H,3B/SS,3B/SS,3B/SS,589.1,845.3,550.3,632.0
457803,,Jay Bruce,H,OF,OF,OF,546.1,844.6,488.0,617.0
541645,,Avisaíl García,H,OF,OF,OF,526.7,842.7,485.1,561.0
542255,,Ender Inciarte,H,OF,OF,OF,632.2,837.4,617.7,718.0
605400,,Aaron Nola,P,SP,SP,SP,752.8,836.4,166.4,168.0
571976,,Wil Myers,H,1B/OF,1B/OF,1B/OF,746.8,835.2,602.5,649.0
573186,,Marcus Stroman,P,SP,SP,SP,734.4,830.5,168.6,201.0
519058,,Mike Moustakas,H,3B,3B,3B,708.8,828.4,563.2,598.0
572816,,Corey Dickerson,H,OF,OF,OF,593.5,827.1,527.7,629.0
446359,,Zack Cozart,H,SS,SS,SS,465.4,825.8,482.7,507.0
476704,,Jed Lowrie,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,362.9,825.2,374.1,645.0
519306,,Steven Souza Jr.,H,OF,OF,OF,471.7,823.5,462.7,617.0
592662,,Robbie Ray,P,SP,SP,SP,794.2,822.3,167.6,162.0
518934,,DJ LeMahieu,H,2B,2B,2B,778.1,821.0,627.0,682.0
448602,,Mark Reynolds,H,1B/3B,1B/3B,1B/3B,200.6,820.9,164.0,593.0
543037,,Gerrit Cole,P,SP,SP,SP,872.0,818.5,189.0,203.0
518626,,Josh Donaldson,H,3B,3B,3B,949.8,818.5,632.3,496.0
457763,,Buster Posey,H,1B/C,1B/C,1B/C,739.4,817.8,542.5,568.0
643217,,Andrew Benintendi,H,OF,OF,OF,629.9,816.1,526.4,658.0
593160,,Whit Merrifield,H,2B/OF,2B/OF,2B/OF,209.0,812.2,227.6,630.0
429664,,Robinson Canó,H,2B,2B,2B,833.2,810.4,634.8,648.0
503556,,Marwin Gonzalez,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,262.4,804.4,276.3,515.0
592696,,Eddie Rosario,H,OF,OF,OF,370.0,797.8,365.6,589.0
622072,,Alex Wood,P,SP,SP,SP,622.8,797.0,129.1,152.3
643327,,Zack Godley,P,SP,RP,SP,148.7,796.1,38.1,155.0
594807,,Adam Duvall,H,OF,OF,OF,599.0,794.5,538.0,647.0
572020,,James Paxton,P,SP,SP,SP,784.3,793.9,171.0,136.0
621043,,Carlos Correa,H,SS,SS,SS,851.5,792.6,630.9,481.0
641820,,Trey Mancini,H,Util,Util,Util,398.8,790.1,346.4,586.0
430945,,Adam Jones,H,OF,OF,OF,760.6,789.3,631.2,635.0
608336,,Joey Gallo,H,3B/OF,3B/OF,3B/OF,219.7,788.8,188.4,532.0
624577,,Yasiel Puig,H,OF,OF,OF,654.2,788.5,484.2,570.0
425783,,Shin-Soo Choo,H,OF,OF,OF,659.9,788.1,536.5,636.0
572122,,Kyle Seager,H,3B,3B,3B,781.0,782.6,606.3,650.0
605137,,Josh Bell,H,1B/OF,1B/OF,1B/OF,616.4,782.6,511.6,620.0
596142,,Gary Sánchez,H,C,C,C,694.0,781.8,520.6,525.0
543829,,Dee Strange-Gordon,H,2B,2B,2B,613.1,774.9,622.9,695.0
475174,,Yonder Alonso,H,1B,1B,1B,476.6,761.8,433.4,521.0
408045,,Joe Mauer,H,1B,1B,1B,606.5,754.9,521.5,597.0
605242,,Michael Fulmer,P,SP,SP,SP,711.7,752.6,174.5,164.7
592743,,Andrelton Simmons,H,SS,SS,SS,488.5,751.9,496.3,647.0
446334,,Evan Longoria,H,3B,3B,3B,771.8,751.4,625.5,677.0
519141,,Drew Pomeranz,P,SP,SP,SP,268.4,748.8,63.7,173.7
493329,,Yuli Gurriel,H,3B,3B,3B,501.4,742.5,435.6,564.0
468504,,Jhoulys Chacín,P,SP,SP,SP,661.9,740.6,163.0,180.3
502210,,Josh Reddick,H,OF,OF,OF,554.6,740.5,448.9,540.0
466320,,Melky Cabrera,H,OF,OF,OF,713.9,739.7,603.0,666.0
571697,,Scooter Gennett,H,2B,2B,2B,295.2,737.4,309.5,497.0
502748,,Brad Peacock,P,SP,SP,SP,280.4,735.8,70.9,132.0
593428,,Xander Bogaerts,H,SS,SS,SS,798.6,735.3,630.4,635.0
514917,,César Hernández,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,632.0,732.7,626.2,577.0
543243,,Sonny Gray,P,SP,SP,SP,640.2,732.2,159.5,162.3
455976,,Nick Markakis,H,OF,OF,OF,653.5,730.2,611.5,670.0
502190,,Mike Leake,P,SP,SP,SP,686.0,729.8,185.6,186.0
445276,,Kenley Jansen,P,RP,RP,RP,614.7,729.8,65.0,68.3
608349,,Corey Knebel,P,RP,RP,RP,393.4,728.8,65.0,76.0
518886,,Craig Kimbrel,P,RP,RP,RP,552.5,728.0,65.0,69.0
444482,,David Peralta,H,OF,OF,OF,620.5,727.0,528.9,577.0
624424,,Michael Conforto,H,OF,OF,OF,405.9,725.7,334.0,440.0
450203,,Charlie Morton,P,SP,SP,SP,467.5,725.1,118.6,146.7
545333,,Trevor Bauer,P,SP,SP,SP,508.0,723.8,133.7,176.3
544369,,Didi Gregorius,H,SS,SS,SS,578.8,723.0,559.6,570.0
452657,,Jon Lester,P,SP,SP,SP,989.0,719.7,204.0,180.7
543699,,Tanner Roark,P,SP,SP,SP,668.7,718.2,176.8,181.3
608379,,Michael Wacha,P,SP,SP,SP,515.7,716.8,129.4,165.7
592663,,J.T. Realmuto,H,C,C,C,479.8,716.6,451.8,579.0
594777,,Kole Calhoun,H,OF,OF,OF,733.0,709.8,635.7,654.0
459964,,Matt Joyce,H,OF,OF,OF,542.7,708.9,484.8,544.0
502171,,Alex Cobb,P,SP,SP,SP,548.2,707.5,140.7,179.3
571578,,Patrick Corbin,P,SP,SP,SP,516.1,706.9,136.0,189.7
453562,,Jake Arrieta,P,SP,SP,SP,908.4,703.8,195.3,168.3
502624,,Chase Anderson,P,SP,SP,SP,383.6,701.9,113.1,141.3
434778,,Kendrys Morales,H,1B,1B,1B,722.0,701.1,567.8,608.0
542921,,Tim Beckham,H,2B/SS,2B/SS,2B/SS,212.8,700.7,251.3,575.0
453943,,Todd Frazier,H,3B,3B,3B,713.9,696.4,616.0,576.0
516416,,Jean Segura,H,2B/SS,2B/SS,2B/SS,657.6,696.4,633.9,566.0
458681,,Lance Lynn,P,SP,SP,SP,652.9,696.2,158.4,186.3
605200,,Zach Davies,P,SP,SP,SP,648.9,695.5,174.3,191.3
593934,,Miguel Sanó,H,3B/OF,3B/OF,3B/OF,696.2,695.3,538.2,483.0
592387,,Ryon Healy,H,3B,3B,3B,629.5,694.9,564.9,605.0
572971,,Dallas Keuchel,P,SP,SP,SP,888.9,694.8,201.0,145.7
451594,,Dexter Fowler,H,OF,OF,OF,699.4,691.8,608.3,491.0
608577,,Nomar Mazara,H,OF,OF,OF,640.7,691.6,543.4,616.0
452104,,Chase Headley,H,3B,3B,3B,508.5,687.0,478.8,586.0
519048,,Mitch Moreland,H,1B,1B,1B,484.8,683.6,426.7,576.0
448179,,Rich Hill,P,SP,SP,SP,703.3,683.1,144.6,135.7
546318,,Odúbel Herrera,H,OF,OF,OF,703.3,679.5,640.3,563.0
518633,,Danny Duffy,P,SP,SP,SP,783.1,676.2,187.4,146.3
605412,,Joe Panik,H,2B,2B,2B,594.5,673.7,537.2,573.0
435079,,Ian Kinsler,H,2B,2B,2B,703.7,672.0,637.0,613.0
605164,,Dylan Bundy,P,SP,SP,SP,494.1,670.5,147.7,169.7
594988,,Scott Schebler,H,OF,OF,OF,508.5,669.0,445.8,531.0
571506,,Justin Bour,H,1B,1B,1B,603.0,666.5,484.1,429.0
596115,,Trevor Story,H,SS,SS,SS,704.8,665.2,545.0,555.0
547888,,Masahiro Tanaka,P,SP,SP,SP,839.1,665.2,204.6,178.3
452678,,Asdrúbal Cabrera,H,SS,SS,SS,549.3,660.9,518.8,540.0
543281,,Josh Harrison,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,499.9,655.0,481.0,542.0
446263,,Lucas Duda,H,1B,1B,1B,565.7,653.4,449.0,491.0
430832,,José Bautista,H,OF,OF,OF,764.7,652.9,540.0,686.0
408252,,Brandon Phillips,H,2B,2B,2B,391.5,652.8,404.9,604.0
592836,,Taijuan Walker,P,SP,SP,SP,594.9,652.4,148.4,157.3
553878,,Felipe Vázquez,P,RP,RP,RP,356.3,651.1,55.0,75.3
520471,,Freddy Galvis,H,SS,SS,SS,285.2,650.7,319.6,663.0
573185,,Dan Straily,P,SP,SP,SP,512.3,650.4,145.3,181.7
595879,,Javier Báez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,517.6,648.6,459.6,508.0
456488,,Eduardo Núñez,H,3B/SS,3B/SS,3B/SS,499.5,648.1,480.1,491.0
621244,,José Berríos,P,SP,SP,SP,325.2,647.8,85.9,145.7
607680,,Kevin Pillar,H,OF,OF,OF,541.7,645.1,520.2,632.0
434158,,Curtis Granderson,H,OF,OF,OF,688.1,644.9,593.2,527.0
462136,,Marco Estrada,P,SP,SP,SP,525.2,644.5,162.4,186.0
532077,,Roberto Osuna,P,RP,RP,RP,491.2,642.1,65.0,64.0
453385,,Clayton Richard,P,SP,SP,SP,504.7,642.1,146.9,197.3
596146,,Max Kepler,H,OF,OF,OF,647.3,633.8,545.2,568.0
576397,,Jedd Gyorko,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,525.7,633.7,457.7,481.0
467100,,Iván Nova,P,SP,SP,SP,476.4,632.3,119.4,187.0
543272,,Brad Hand,P,RP,RP,RP,379.0,632.0,65.0,79.3
521692,,Salvador Perez,H,C,C,C,541.9,631.6,487.3,499.0
471865,,Carlos González,H,OF,OF,OF,832.0,628.7,584.8,534.0
434670,,Hanley Ramirez,H,1B/OF,1B/OF,1B/OF,724.7,626.3,526.2,553.0
408314,,José Reyes,H,3B/SS,3B/SS,3B/SS,435.2,626.0,452.4,561.0
285079,,R.A. Dickey,P,SP,SP,SP,599.5,625.4,163.6,190.0
519144,,Rick Porcello,P,SP,SP,SP,814.5,623.7,196.1,203.3
457918,,J.A. Happ,P,SP,SP,SP,695.7,623.1,184.3,145.3
452655,,Denard Span,H,OF,OF,OF,617.9,622.4,572.5,542.0
425877,,Yadier Molina,H,C,C,C,531.3,621.3,489.5,543.0
607208,,Trea Turner,H,2B/OF,2B/OF,2B/OF,836.7,617.4,634.8,447.0
543294,,Kyle Hendricks,P,SP,SP,SP,757.9,616.8,174.5,139.7
592866,,Trevor Williams,P,SP,SP,SP,483.9,614.3,135.8,150.3
592332,,Kevin Gausman,P,SP,SP,SP,720.2,613.8,178.2,186.7
134181,,Adrian Beltré,H,3B,3B,3B,764.0,613.8,572.5,389.0
572041,,AJ Pollock,H,OF,OF,OF,707.8,613.5,576.0,466.0
433589,,Yusmeiro Petit,P,RP,RP,RP,129.5,610.8,30.0,91.3
596748,,Maikel Franco,H,3B,3B,3B,753.9,608.6,597.0,623.0
572287,,Mike Zunino,H,C,C,C,375.2,606.6,372.7,435.0
543557,,Mike Montgomery,P,SP,SP,SP,465.8,606.1,102.7,130.7
575929,,Willson Contreras,H,C/OF,C/OF,C/OF,522.1,606.0,443.0,428.0
450306,,Jason Vargas,P,SP,SP,SP,493.1,605.8,145.3,179.7
640455,,Sean Manaea,P,SP,SP,SP,630.4,603.5,161.6,158.7
474832,,Brandon Belt,H,1B/OF,1B/OF,1B/OF,743.0,601.9,592.6,451.0
656941,,Kyle Schwarber,H,C/OF,C/OF,C/OF,746.1,601.6,539.0,486.0
592325,,Ben Gamel,H,OF,OF,OF,130.0,601.0,132.6,550.0
606115,,Orlando Arcia,H,SS,SS,SS,487.7,597.7,538.4,548.0
621439,,Byron Buxton,H,OF,OF,OF,528.4,596.7,511.7,511.0
488768,,Andrew Cashner,P,SP,SP,SP,295.2,596.2,107.6,166.7
405395,,Albert Pujols,H,1B,1B,1B,698.7,596.0,548.5,636.0
474568,,Jordy Mercer,H,SS,SS,SS,458.4,595.3,456.7,558.0
448802,,Jaime García,P,SP,SP,SP,581.1,595.2,130.2,157.0
516770,,Starlin Castro,H,2B/SS,2B/SS,2B/SS,583.2,594.9,559.5,473.0
621121,,Lance McCullers Jr.,P,SP,SP,SP,702.5,594.3,148.3,118.7
527054,,Julio Teheran,P,SP,SP,SP,740.4,593.8,183.3,188.3
628452,,Raisel Iglesias,P,RP,RP,RP,490.1,592.7,65.0,76.0
641771,,Chad Kuhl,P,SP,SP,SP,454.6,591.8,128.8,157.3
641313,,Tim Anderson,H,SS,SS,SS,608.2,590.3,631.6,606.0
434628,,Jason Hammel,P,SP,SP,SP,554.5,590.3,157.8,180.3
593958,,Eduardo Rodriguez,P,SP,SP,SP,513.4,590.0,139.2,137.3
598265,,Jackie Bradley Jr.,H,OF,OF,OF,647.5,588.6,537.7,541.0
605182,,Mike Clevinger,P,SP,SP,SP,260.6,586.2,67.3,121.7
500871,,Eduardo Escobar,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,282.0,585.6,290.2,499.0
571437,,Aaron Altherr,H,OF,OF,OF,291.1,585.6,299.8,412.0
444432,,Mark Trumbo,H,1B/OF,1B/OF,1B/OF,725.9,585.5,553.6,603.0
571740,,Billy Hamilton,H,OF,OF,OF,535.7,581.7,573.0,633.0
596059,,Rougned Odor,H,2B,2B,2B,772.0,579.1,606.4,651.0
460075,,Ryan Braun,H,OF,OF,OF,760.8,578.2,549.2,425.0
571704,,Ken Giles,P,RP,RP,RP,528.9,578.1,65.0,62.7
593871,,Jorge Polanco,H,SS,SS,SS,481.4,578.0,464.5,544.0
448801,,Chris Davis,H,1B/OF,1B/OF,1B/OF,798.7,577.5,612.4,524.0
628317,,Kenta Maeda,P,SP,SP,SP,657.5,576.9,148.2,134.3
453192,,Andrew Miller,P,RP,RP,RP,577.6,576.2,65.0,62.7
461872,,Anthony Swarzak,P,RP,RP,RP,167.1,575.7,35.0,77.3
517008,,Alex Colomé,P,RP,RP,RP,474.4,572.9,65.0,66.7
543063,,Brandon Crawford,H,SS,SS,SS,619.1,572.2,578.9,570.0
572191,,Michael A. Taylor,H,OF,OF,OF,196.0,570.9,208.7,432.0
501985,,Mike Minor,P,RP,RP,RP,109.2,570.0,25.0,77.7
571830,,Tommy Joseph,H,1B,1B,1B,661.1,569.1,531.9,533.0
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,561.8,569.1,457.2,482.0
408234,,Miguel Cabrera,H,1B,1B,1B,1007.0,568.6,621.0,529.0
622534,,Manuel Margot,H,OF,OF,OF,485.6,567.8,524.5,529.0
606965,,Chris Devenski,P,RP,RP,RP,334.1,567.6,64.1,80.7
430935,,Cole Hamels,P,SP,SP,SP,831.7,566.8,204.4,148.0
571745,,Mitch Haniger,H,OF,OF,OF,507.0,566.0,470.7,410.0
461314,,Matt Kemp,H,OF,OF,OF,719.0,566.0,589.3,467.0
435522,,Neil Walker,H,2B,2B,2B,615.2,564.5,512.1,448.0
500208,,Yangervis Solarte,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,576.6,562.2,518.1,512.0
608566,,Germán Márquez,P,SP,SP,SP,450.3,561.9,128.3,162.0
502085,,David Robertson,P,RP,RP,RP,483.6,560.9,65.0,68.3
592273,,Brandon Drury,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,528.0,560.4,488.5,480.0
592669,,Hunter Renfroe,H,Util,Util,Util,563.3,559.1,541.9,479.0
570560,,Yolmer Sánchez,H,2B,2B,2B,89.3,558.9,105.5,534.0
592791,,Jameson Taillon,P,SP,SP,SP,810.7,558.6,175.0,133.7
643338,,Chad Green,P,RP,SP,RP,415.2,558.0,108.1,69.0
501896,,David Freese,H,1B/3B,1B/3B,1B/3B,441.4,557.8,419.4,503.0
282332,,CC Sabathia,P,SP,SP,SP,500.2,555.4,143.5,148.7
460576,,Carlos Gómez,H,OF,OF,OF,601.5,551.3,543.2,426.0
621389,,Ty Blach,P,SP,SP,SP,354.7,550.6,85.3,163.7
606131,,Luis Perdomo,P,SP,SP,SP,466.1,545.8,130.4,163.7
605151,,Archie Bradley,P,RP,RP,RP,346.4,545.0,55.0,73.0
605483,,Blake Snell,P,SP,SP,SP,551.5,539.8,121.9,129.3
527048,,Martín Pérez,P,SP,SP,SP,543.9,534.5,163.5,185.0
452254,,Hunter Pence,H,OF,OF,OF,571.4,533.6,485.9,539.0
456030,,Dustin Pedroia,H,2B,2B,2B,720.7,533.5,610.8,463.0
541640,,Erasmo Ramírez,P,SP,RP,SP,282.2,533.5,55.0,131.3
518618,,Derek Dietrich,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,344.1,533.3,306.5,464.0
592314,,Mike Foltynewicz,P,SP,SP,SP,596.5,533.2,152.7,154.0
570632,,José Ureña,P,SP,RP,SP,297.4,532.5,67.1,169.7
502143,,Danny Valencia,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,416.6,531.4,386.2,500.0
453284,,Blake Parker,P,RP,RP,RP,177.2,529.2,35.0,67.3
595281,,Kevin Kiermaier,H,OF,OF,OF,660.2,528.4,598.5,421.0
592351,,Jon Gray,P,SP,SP,SP,773.1,527.7,184.4,110.3
605486,,Cory Spangenberg,H,2B/3B,2B/3B,2B/3B,241.7,526.5,259.1,486.0
545341,,Randal Grichuk,H,OF,OF,OF,576.7,525.8,496.9,442.0
592102,,Cody Allen,P,RP,RP,RP,463.4,520.4,65.0,67.3
543766,,Bryan Shaw,P,RP,RP,RP,306.4,520.2,55.0,76.7
504379,,Juan Nicasio,P,RP,RP,RP,336.7,519.0,55.0,72.3
425492,,Ryan Madson,P,RP,RP,RP,411.5,518.2,65.0,59.0
592665,,Addison Reed,P,RP,RP,RP,393.1,517.1,65.0,76.0
467827,,Gerardo Parra,H,1B/OF,1B/OF,1B/OF,355.3,516.7,324.4,425.0
450212,,Pat Neshek,P,RP,RP,RP,284.7,516.6,55.0,62.3
592222,,Alex Claudio,P,RP,RP,RP,187.5,513.6,40.0,82.7
543939,,Kolten Wong,H,2B/OF,2B/OF,2B/OF,508.0,513.2,467.4,411.0
519043,,Matt Moore,P,SP,SP,SP,801.3,512.0,178.2,174.3
543257,,Robbie Grossman,H,OF,OF,OF,388.0,511.4,366.6,456.0
571431,,Matt Adams,H,1B,1B,1B,311.3,511.3,261.4,367.0
542979,,Keon Broxton,H,OF,OF,OF,523.4,511.2,534.1,463.0
407845,,Fernando Rodney,P,RP,RP,RP,447.7,509.6,65.0,55.3
488671,,Alex Avila,H,1B/C,1B/C,1B/C,149.8,509.4,155.2,376.0
435063,,Mike Napoli,H,1B/OF,1B/OF,1B/OF,647.3,508.7,535.7,485.0
543305,,Aaron Hicks,H,OF,OF,OF,342.5,507.2,325.2,361.0
624428,,Adam Frazier,H,2B/OF,2B/OF,2B/OF,317.9,504.9,330.4,454.0
605218,,Carl Edwards Jr.,P,RP,RP,RP,344.0,503.7,55.0,66.3
518960,,Jonathan Lucroy,H,1B/C,1B/C,1B/C,636.6,502.5,512.2,481.0
518813,,Greg Holland,P,RP,RP,RP,441.9,502.2,65.0,57.3
621242,,Edwin Díaz,P,RP,RP,RP,552.8,502.0,65.0,66.0
445213,,Brandon Kintzler,P,RP,RP,RP,366.2,500.8,65.0,71.3
543022,,Tyler Chatwood,P,SP,SP,SP,624.3,495.1,175.0,147.7
517593,,Danny Salazar,P,SP,SP,SP,761.7,494.6,169.2,103.0
407793,,John Lackey,P,SP,SP,SP,759.1,494.1,179.8,170.7
518792,,Jason Heyward,H,OF,OF,OF,607.6,493.3,517.8,481.0
488726,,Michael Brantley,H,OF,OF,OF,531.6,493.0,417.9,375.0
458708,,Josh Tomlin,P,SP,SP,SP,439.3,492.9,132.9,141.0
456501,,Johnny Cueto,P,SP,SP,SP,949.1,492.7,209.1,147.3
452095,,Tyler Flowers,H,C,C,C,292.7,490.8,309.1,370.0
476454,,Dellin Betances,P,RP,RP,RP,498.1,490.2,65.0,59.7
500724,,JC Ramírez,P,SP,SP,SP,339.0,489.6,81.9,147.3
445055,,Jon Jay,H,OF,OF,OF,318.3,489.1,329.1,433.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,546.9,488.4,531.0,409.0
407812,,Matt Holliday,H,1B/OF,1B/OF,1B/OF,644.3,488.3,485.4,427.0
593576,,Héctor Neris,P,RP,RP,RP,403.1,487.0,65.0,74.7
493316,,Yoenis Cespedes,H,OF,OF,OF,753.5,486.7,584.5,321.0
450314,,Ben Zobrist,H,2B/OF,2B/OF,2B/OF,665.1,484.7,537.3,496.0
451584,,Wade Davis,P,RP,RP,RP,553.3,483.9,65.0,58.7
607352,,Joe Biagini,P,SP,RP,SP,282.4,483.0,55.0,119.7
518516,,Madison Bumgarner,P,SP,SP,SP,1064.5,482.7,209.2,111.0
456078,,Welington Castillo,H,C,C,C,399.7,482.5,377.0,365.0
571710,,Mychal Givens,P,RP,RP,RP,319.7,480.9,55.0,78.7
448281,,Sean Doolittle,P,RP,RP,RP,432.4,480.0,65.0,51.3
571466,,Tucker Barnhart,H,C,C,C,230.8,479.4,249.6,423.0
445060,,Ricky Nolasco,P,SP,SP,SP,657.7,478.9,175.9,181.0
543484,,Mikie Mahtook,H,OF,OF,OF,212.3,478.5,224.5,379.0
444876,,Alcides Escobar,H,SS,SS,SS,537.9,475.3,623.0,629.0
592261,,Delino DeShields,H,OF,OF,OF,337.8,474.6,345.3,440.0
542960,,Brad Brach,P,RP,RP,RP,306.5,472.5,55.0,68.0
541650,,Hernán Pérez,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,402.4,472.5,421.4,458.0
592454,,Tommy Kahnle,P,RP,RP,RP,137.0,471.7,30.0,62.7
457727,,Cameron Maybin,H,OF,OF,OF,437.7,471.7,445.2,450.0
435062,,Howie Kendrick,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,538.2,470.5,489.1,334.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,457.4,468.0,432.5,399.0
435559,,Kurt Suzuki,H,C,C,C,167.3,467.1,187.5,309.0
456068,,Miguel González,P,SP,SP,SP,419.9,466.6,139.4,156.0
572193,,Ryan Tepera,P,RP,RP,RP,165.4,463.4,35.0,77.7
