mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
571927,,Steven Matz,P,SP,SP,SP,480.5,583.7,118.9,154.0
572122,,Kyle Seager,H,3B,3B,3B,781.2,583.5,606.9,630.0
542340,,Jonathan Villar,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,542.1,580.0,494.9,515.0
467092,,Wilson Ramos,H,C,C,C,441.2,579.7,402.4,416.0
408045,,Joe Mauer,H,1B,1B,1B,643.8,577.8,530.1,543.0
460086,,Alex Gordon,H,OF,OF,OF,530.5,577.4,510.2,568.0
548389,,Ross Stripling,P,SP,RP,SP,310.7,576.6,55.0,122.0
571506,,Justin Bour,H,1B,1B,1B,693.1,574.8,519.7,501.0
592669,,Hunter Renfroe,H,OF,OF,OF,266.2,573.8,236.9,441.0
596748,,Maikel Franco,H,3B,3B,3B,662.5,572.9,524.9,465.0
425877,,Yadier Molina,H,C,C,C,495.0,572.2,449.8,503.0
607680,,Kevin Pillar,H,OF,OF,OF,535.2,569.0,504.6,542.0
521692,,Salvador Perez,H,C,C,C,547.9,568.6,465.5,544.0
134181,,Adrian Beltré,H,3B,3B,3B,702.3,563.1,526.2,481.0
605113,,Nick Ahmed,H,SS,SS,SS,298.4,560.5,341.1,564.0
451584,,Wade Davis,P,RP,RP,RP,453.6,560.3,65.0,65.3
434778,,Kendrys Morales,H,1B,1B,1B,600.5,559.1,483.2,471.0
600917,,José Leclerc,P,RP,RP,RP,318.7,558.0,65.0,57.7
642708,,Amed Rosario,H,SS,SS,SS,485.7,557.6,535.8,592.0
518516,,Madison Bumgarner,P,SP,SP,SP,597.4,554.5,136.4,129.7
460075,,Ryan Braun,H,OF,OF,OF,660.8,552.9,475.4,447.0
571602,,Matt Davidson,H,1B/3B,1B/3B,1B/3B,474.9,552.1,508.0,496.0
657557,,Paul DeJong,H,2B/SS,2B/SS,2B/SS,611.4,551.9,513.1,490.0
572140,,Tyler Skaggs,P,SP,SP,SP,482.7,548.1,128.6,125.3
664023,,Ian Happ,H,2B/OF,2B/OF,2B/OF,635.2,547.5,516.7,462.0
502239,,Trevor Cahill,P,SP,SP,SP,359.6,543.6,101.7,110.0
646240,,Rafael Devers,H,3B,3B,3B,649.6,539.7,491.9,490.0
621107,,Zach Eflin,P,SP,SP,SP,116.3,538.4,46.4,128.0
467100,,Iván Nova,P,SP,SP,SP,578.5,538.0,164.9,161.0
445055,,Jon Jay,H,OF,OF,OF,465.6,538.0,468.6,586.0
547973,,Aroldis Chapman,P,RP,RP,RP,541.9,537.9,65.0,51.3
448855,,Junior Guerra,P,SP,SP,SP,211.6,536.9,72.5,141.0
519048,,Mitch Moreland,H,1B,1B,1B,510.1,534.7,414.5,459.0
474832,,Brandon Belt,H,1B/OF,1B/OF,1B/OF,757.6,534.4,559.7,456.0
592662,,Robbie Ray,P,SP,SP,SP,835.1,534.2,168.0,123.7
544727,,Jeurys Familia,P,RP,RP,RP,477.7,533.9,65.0,72.0
621020,,Dansby Swanson,H,SS,SS,SS,545.9,533.1,523.8,533.0
453385,,Clayton Richard,P,SP,SP,SP,723.9,533.0,191.3,158.7
476454,,Dellin Betances,P,RP,RP,RP,387.3,529.8,55.0,66.7
607192,,Tyler Glasnow,P,SP,SP,SP,487.5,527.4,99.1,111.7
445276,,Kenley Jansen,P,RP,RP,RP,591.9,527.0,65.0,71.7
489446,,Kirby Yates,P,RP,RP,RP,396.7,526.8,65.0,63.0
453265,,Tony Watson,P,RP,RP,RP,400.4,525.8,65.0,66.0
519151,,Ryan Pressly,P,RP,RP,RP,222.7,524.4,45.0,71.0
594988,,Scott Schebler,H,OF,OF,OF,562.7,524.1,464.9,430.0
502624,,Chase Anderson,P,SP,SP,SP,566.8,523.6,170.2,158.0
571710,,Mychal Givens,P,RP,RP,RP,301.8,523.5,55.0,76.7
543257,,Robbie Grossman,H,OF,OF,OF,274.3,523.0,239.1,465.0
502085,,David Robertson,P,RP,RP,RP,390.0,522.8,65.0,69.7
453172,,Jared Hughes,P,RP,RP,RP,207.6,522.7,45.0,78.7
518792,,Jason Heyward,H,OF,OF,OF,553.7,522.2,474.3,489.0
518614,,Daniel Descalso,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,170.5,519.8,165.8,423.0
573124,,Taylor Rogers,P,RP,RP,RP,270.4,519.4,55.0,68.3
605397,,Joe Musgrove,P,SP,SP,SP,640.4,519.1,157.4,115.3
518774,,Matt Harvey,P,SP,SP,SP,425.0,518.9,135.2,155.0
502210,,Josh Reddick,H,OF,OF,OF,606.3,518.6,484.3,487.0
435079,,Ian Kinsler,H,2B,2B,2B,669.2,518.0,619.5,534.0
649557,,Aledmys Díaz,H,SS,SS,SS,232.3,516.7,205.5,452.0
592567,,Colin Moran,H,3B,3B,3B,425.0,516.6,409.2,465.0
465041,,Francisco Cervelli,H,C,C,C,380.7,516.4,352.3,404.0
517008,,Alex Colomé,P,RP,RP,RP,458.1,515.7,65.0,68.0
445926,,Jesse Chavez,P,RP,SP,RP,203.1,513.2,65.5,95.3
592387,,Ryon Healy,H,1B/3B,1B/3B,1B/3B,467.3,512.7,438.6,524.0
572362,,Robbie Erlin,P,SP,RP,SP,137.9,511.8,37.7,109.0
621043,,Carlos Correa,H,SS,SS,SS,900.9,511.0,597.7,468.0
608384,,Nick Williams,H,OF,OF,OF,452.9,510.2,413.8,448.0
607231,,John Gant,P,SP,RP,SP,144.7,509.3,33.9,114.0
543135,,Nathan Eovaldi,P,SP,SP,SP,214.8,509.2,55.2,111.0
543228,,Yan Gomes,H,C,C,C,244.7,509.0,247.8,435.0
571466,,Tucker Barnhart,H,C,C,C,375.3,507.2,366.8,522.0
518553,,Steve Cishek,P,RP,RP,RP,351.9,507.0,65.0,70.3
518633,,Danny Duffy,P,SP,SP,SP,669.3,505.5,179.6,155.0
446334,,Evan Longoria,H,3B,3B,3B,758.1,504.8,611.4,512.0
543521,,Collin McHugh,P,RP,SP,RP,302.9,502.5,71.8,72.3
594828,,Evan Gattis,H,C,C,C,497.1,502.4,395.6,451.0
455139,,Robinson Chirinos,H,C,C,C,354.0,502.2,313.7,426.0
405395,,Albert Pujols,H,1B,1B,1B,528.2,501.9,465.2,498.0
608717,,Chris Stratton,P,SP,SP,SP,549.9,497.5,153.9,145.0
453329,,Clay Buchholz,P,SP,SP,SP,165.0,496.0,54.9,98.3
457763,,Buster Posey,H,1B/C,1B/C,1B/C,729.9,495.4,537.7,448.0
434158,,Curtis Granderson,H,OF,OF,OF,449.0,494.2,363.2,403.0
433589,,Yusmeiro Petit,P,RP,RP,RP,284.3,492.7,55.0,93.0
594777,,Kole Calhoun,H,OF,OF,OF,693.8,490.2,589.5,552.0
465657,,Joakim Soria,P,RP,RP,RP,354.4,489.9,65.0,60.7
543829,,Dee Strange-Gordon,H,2B,2B,2B,638.3,488.3,649.6,588.0
543557,,Mike Montgomery,P,SP,RP,SP,330.0,488.0,71.7,124.0
605151,,Archie Bradley,P,RP,RP,RP,430.6,487.4,65.0,71.7
594809,,Adam Eaton,H,OF,OF,OF,741.8,484.8,610.6,370.0
543243,,Sonny Gray,P,SP,SP,SP,691.0,484.5,185.5,130.3
429664,,Robinson Canó,H,2B,2B,2B,815.7,482.2,632.1,348.0
605242,,Michael Fulmer,P,SP,SP,SP,681.8,479.8,185.5,132.3
628452,,Raisel Iglesias,P,RP,RP,RP,490.6,479.0,65.0,72.0
570731,,Jonathan Schoop,H,2B,2B,2B,794.8,478.0,616.2,501.0
571740,,Billy Hamilton,H,OF,OF,OF,476.9,475.3,517.9,556.0
643338,,Chad Green,P,RP,RP,RP,282.7,474.8,45.0,75.7
453943,,Todd Frazier,H,1B/3B,1B/3B,1B/3B,634.6,474.5,549.0,472.0
576397,,Jedd Gyorko,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,584.2,473.2,483.5,402.0
456488,,Eduardo Núñez,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,374.1,470.7,307.1,502.0
621389,,Ty Blach,P,SP,SP,SP,430.2,469.9,143.2,118.7
622534,,Manuel Margot,H,OF,OF,OF,624.3,469.3,603.5,519.0
527038,,Wilmer Flores,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,456.6,468.7,367.4,429.0
435559,,Kurt Suzuki,H,C,C,C,241.1,466.8,225.9,388.0
448281,,Sean Doolittle,P,RP,RP,RP,482.1,466.5,65.0,45.0
493200,,Seunghwan Oh,P,RP,RP,RP,244.5,466.1,55.0,68.3
598264,,Matt Barnes,P,RP,RP,RP,294.0,465.6,55.0,61.7
605164,,Dylan Bundy,P,SP,SP,SP,516.3,465.2,174.8,171.7
578428,,Jose Iglesias,H,SS,SS,SS,475.6,464.3,483.0,464.0
546991,,Albert Almora Jr.,H,OF,OF,OF,358.7,464.0,321.5,479.0
467827,,Gerardo Parra,H,1B/OF,1B/OF,1B/OF,336.9,463.8,299.2,443.0
607229,,Robert Gsellman,P,RP,RP,RP,219.6,462.0,53.0,80.0
621345,,A.J. Minter,P,RP,RP,RP,352.7,457.8,55.0,61.3
596133,,Luke Weaver,P,SP,SP,SP,631.4,456.2,144.6,136.3
608385,,Jesse Winker,H,OF,OF,OF,529.7,454.6,437.3,334.0
608337,,Lucas Giolito,P,SP,SP,SP,421.1,454.0,143.5,173.3
641729,,Joe Jiménez,P,RP,RP,RP,208.8,452.4,45.0,62.7
547943,,Hyun Jin Ryu,P,SP,SP,SP,497.5,451.8,124.1,82.3
502171,,Alex Cobb,P,SP,SP,SP,493.2,447.9,164.2,152.3
570799,,Christian Villanueva,H,Util,Util,Util,111.0,447.0,114.9,384.0
500743,,Miguel Rojas,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,202.3,443.9,215.5,528.0
433587,,Félix Hernández,P,SP,SP,SP,589.5,443.4,162.4,155.7
502517,,Daniel Murphy,H,1B/2B,1B/2B,1B/2B,744.9,442.8,517.5,351.0
