mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
457708,,Justin Upton,H,OF,OF,OF,762.6,794.6,626.0,620.0
622072,,Alex Wood,P,SP,SP,SP,852.3,793.2,179.7,189.7
431148,,Scott Kazmir,P,SP,SP,SP,824.7,793.0,182.7,183.0
489119,,Wade Miley,P,SP,SP,SP,697.7,791.4,176.4,193.7
523253,,Logan Forsythe,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,258.2,791.0,303.6,615.0
593428,,Xander Bogaerts,H,3B/SS,3B/SS,3B/SS,603.0,787.4,552.3,654.0
446334,,Evan Longoria,H,3B,3B,3B,761.7,787.3,629.0,670.0
457918,,J.A. Happ,P,SP,SP,SP,635.6,787.2,157.0,172.0
444482,,David Peralta,H,OF,OF,OF,418.0,786.5,389.1,517.0
467793,,Carlos Santana,H,1B/3B/C,1B/3B/C,1B/3B/C,790.7,780.8,625.0,666.0
502190,,Mike Leake,P,SP,SP,SP,726.8,779.8,182.0,192.0
462136,,Marco Estrada,P,SP,SP,SP,433.6,777.8,92.6,181.0
502188,,Jeff Samardzija,P,SP,SP,SP,898.4,777.1,203.7,214.0
434628,,Jason Hammel,P,SP,SP,SP,709.1,775.2,162.8,170.7
543101,,Anthony DeSclafani,P,SP,SP,SP,549.9,775.0,145.3,184.7
407890,,Colby Lewis,P,SP,SP,SP,527.8,771.1,163.2,204.7
571666,,Mike Fiers,P,SP,SP,SP,782.5,768.1,168.6,180.3
455976,,Nick Markakis,H,OF,OF,OF,637.2,765.7,627.3,686.0
134181,,Adrian Beltré,H,3B,3B,3B,784.7,764.5,578.4,619.0
474832,,Brandon Belt,H,1B,1B,1B,634.3,762.9,509.4,556.0
448306,,James Shields,P,SP,SP,SP,981.8,762.0,209.7,202.3
461314,,Matt Kemp,H,OF,OF,OF,674.2,761.2,542.2,648.0
452252,,Adam Lind,H,1B,1B,1B,578.3,758.2,471.5,572.0
527054,,Julio Teheran,P,SP,SP,SP,829.8,757.4,197.7,200.7
446263,,Lucas Duda,H,1B/OF,1B/OF,1B/OF,616.8,756.9,539.3,554.0
112526,,Bartolo Colon,P,SP,SP,SP,685.1,756.8,173.5,194.7
594777,,Kole Calhoun,H,OF,OF,OF,654.1,748.9,579.4,686.0
570649,,Yordano Ventura,P,SP,SP,SP,805.9,747.1,179.9,163.3
458731,,Brett Gardner,H,OF,OF,OF,601.2,746.7,565.0,656.0
434622,,Ubaldo Jiménez,P,SP,SP,SP,415.8,741.4,103.1,184.0
612672,,Wei-Yin Chen,P,SP,SP,SP,676.7,740.3,176.0,191.3
541640,,Erasmo Ramírez,P,SP,SP,SP,219.0,739.9,62.1,163.3
150359,,A.J. Burnett,P,SP,SP,SP,796.6,731.9,182.0,164.0
519076,,Jimmy Nelson,P,SP,SP,SP,638.1,729.1,156.6,177.3
488768,,Andrew Cashner,P,SP,SP,SP,746.7,726.8,165.1,184.7
488862,,Yunel Escobar,H,SS,SS,SS,497.1,725.8,505.6,591.0
467827,,Gerardo Parra,H,OF,OF,OF,321.3,722.3,326.2,589.0
518934,,DJ LeMahieu,H,2B/3B,2B/3B,2B/3B,485.8,722.1,511.0,620.0
407893,,Mark Teixeira,H,1B,1B,1B,509.3,722.0,473.8,462.0
476454,,Dellin Betances,P,RP,RP,RP,537.6,720.8,65.0,84.0
430945,,Adam Jones,H,OF,OF,OF,748.3,719.5,624.0,581.0
502210,,Josh Reddick,H,OF,OF,OF,544.8,718.5,497.1,582.0
501381,,Michael Pineda,P,SP,SP,SP,591.6,713.0,143.2,160.7
451596,,Yovani Gallardo,P,SP,SP,SP,679.5,712.8,193.1,184.3
545333,,Trevor Bauer,P,SP,SP,SP,659.4,712.3,173.1,176.0
425509,,Jhonny Peralta,H,SS,SS,SS,595.7,708.0,560.3,640.0
457803,,Jay Bruce,H,OF,OF,OF,675.4,705.4,599.5,649.0
279824,,Mark Buehrle,P,SP,SP,SP,682.2,705.1,199.0,198.7
448802,,Jaime García,P,SP,SP,SP,280.9,705.1,56.7,129.7
461858,,Trevor Plouffe,H,3B,3B,3B,511.6,705.1,483.0,632.0
453343,,Mark Melancon,P,RP,RP,RP,545.0,704.9,65.0,76.7
547888,,Masahiro Tanaka,P,SP,SP,SP,749.3,698.5,154.0,154.0
474463,,Brett Anderson,P,SP,SP,SP,331.3,696.7,72.8,180.3
408045,,Joe Mauer,H,1B/C,1B/C,1B/C,617.1,696.2,527.7,666.0
435522,,Neil Walker,H,2B,2B,2B,646.3,695.7,530.6,603.0
466320,,Melky Cabrera,H,OF,OF,OF,706.0,694.5,594.4,683.0
544931,,Stephen Strasburg,P,SP,SP,SP,1036.8,694.1,189.3,127.3
592836,,Taijuan Walker,P,SP,SP,SP,680.7,691.2,156.5,169.7
408252,,Brandon Phillips,H,2B,2B,2B,515.8,688.4,545.3,623.0
543063,,Brandon Crawford,H,SS,SS,SS,488.8,687.1,559.4,561.0
519184,,Ben Revere,H,OF,OF,OF,593.3,685.4,647.8,634.0
136860,,Carlos Beltrán,H,OF,OF,OF,504.9,685.1,438.4,531.0
594828,,Evan Gattis,H,C/OF,C/OF,C/OF,566.2,683.1,487.1,604.0
450314,,Ben Zobrist,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,719.6,682.6,632.5,535.0
592626,,Joc Pederson,H,OF,OF,OF,466.9,681.8,458.1,585.0
429717,,Dan Haren,P,SP,SP,SP,653.8,678.6,160.4,187.3
544727,,Jeurys Familia,P,RP,RP,RP,341.6,678.0,55.0,78.0
607680,,Kevin Pillar,H,OF,OF,OF,283.8,676.2,290.1,628.0
519048,,Mitch Moreland,H,1B,1B,1B,463.1,676.0,441.2,515.0
543408,,Tom Koehler,P,SP,SP,SP,401.7,672.7,103.5,187.3
570256,,Gregory Polanco,H,OF,OF,OF,518.7,669.8,530.4,652.0
518692,,Freddie Freeman,H,1B,1B,1B,886.9,667.4,631.6,481.0
502327,,Héctor Santiago,P,SP,SP,SP,368.3,655.6,95.4,180.7
434378,,Justin Verlander,P,SP,SP,SP,830.4,654.0,203.6,133.3
502046,,Jeff Locke,P,SP,SP,SP,651.0,652.8,159.9,168.3
592885,,Christian Yelich,H,OF,OF,OF,726.3,652.4,637.9,525.0
543135,,Nathan Eovaldi,P,SP,SP,SP,577.0,650.1,160.7,154.3
453064,,Troy Tulowitzki,H,SS,SS,SS,749.3,647.6,480.9,534.0
500208,,Yangervis Solarte,H,2B/3B,2B/3B,2B/3B,307.5,641.2,342.4,571.0
445926,,Jesse Chavez,P,SP,SP,SP,339.4,641.0,76.2,157.0
476589,,Adam Warren,P,SP,SP,SP,622.8,639.5,162.0,131.3
572096,,Trevor Rosenthal,P,RP,RP,RP,560.0,638.0,65.0,68.7
502517,,Daniel Murphy,H,2B/3B,2B/3B,2B/3B,623.9,635.4,609.2,538.0
444432,,Mark Trumbo,H,1B/OF,1B/OF,1B/OF,615.8,635.4,531.8,545.0
542255,,Ender Inciarte,H,OF,OF,OF,426.1,631.5,507.3,561.0
458085,,Chris Coghlan,H,OF,OF,OF,419.6,631.4,432.7,503.0
457759,,Justin Turner,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,288.3,630.2,290.4,439.0
592102,,Cody Allen,P,RP,RP,RP,530.2,629.9,65.0,69.3
451584,,Wade Davis,P,RP,RP,RP,422.1,628.6,65.0,67.3
543760,,Marcus Semien,H,2B/3B,2B/3B,2B/3B,514.0,628.3,499.8,601.0
543939,,Kolten Wong,H,2B,2B,2B,493.6,627.1,509.2,613.0
547973,,Aroldis Chapman,P,RP,RP,RP,682.0,625.2,65.0,66.3
431145,,Russell Martin,H,C,C,C,557.6,623.5,500.6,507.0
456714,,Billy Butler,H,1B,1B,1B,710.4,622.9,619.1,601.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,604.8,622.4,520.4,535.0
452104,,Chase Headley,H,3B,3B,3B,632.5,621.6,559.0,642.0
543807,,George Springer,H,OF,OF,OF,678.3,621.3,564.6,451.0
444843,,Andre Ethier,H,OF,OF,OF,354.7,620.5,329.3,445.0
519390,,Stephen Vogt,H,1B/C/OF,1B/C/OF,1B/C/OF,379.1,620.2,369.2,511.0
501992,,Nate Karns,P,SP,SP,SP,492.2,617.9,112.5,147.0
592206,,Nick Castellanos,H,3B,3B,3B,577.4,617.5,543.1,595.0
476883,,Pedro Álvarez,H,3B,3B,3B,597.6,616.4,513.3,491.0
452678,,Asdrúbal Cabrera,H,2B/SS,2B/SS,2B/SS,550.3,616.1,567.6,551.0
605476,,Carson Smith,P,RP,RP,RP,216.0,616.0,40.0,70.0
453192,,Andrew Miller,P,RP,RP,RP,505.1,614.0,65.0,61.7
407781,,Marlon Byrd,H,OF,OF,OF,508.5,611.2,514.1,544.0
542993,,Billy Burns,H,Util,Util,Util,70.9,610.3,101.0,555.0
543434,,Brett Lawrie,H,2B/3B,2B/3B,2B/3B,620.3,610.1,549.9,602.0
519144,,Rick Porcello,P,SP,SP,SP,828.4,609.7,200.8,172.0
501957,,Chris Tillman,P,SP,SP,SP,704.4,609.6,198.3,173.0
502154,,Zack Britton,P,RP,RP,RP,498.4,609.4,65.0,65.7
462101,,Elvis Andrus,H,SS,SS,SS,610.1,608.5,654.4,661.0
453265,,Tony Watson,P,RP,RP,RP,411.7,607.6,65.0,75.3
458675,,Colby Rasmus,H,OF,OF,OF,480.5,605.9,459.8,485.0
453178,,Ian Kennedy,P,SP,SP,SP,886.5,603.8,194.4,168.3
501981,,Khris Davis,H,OF,OF,OF,553.6,603.6,469.1,440.0
435622,,Ian Desmond,H,SS,SS,SS,669.3,601.6,616.1,641.0
407822,,Jorge De La Rosa,P,SP,SP,SP,534.5,601.3,140.4,149.0
477003,,Jonathon Niese,P,SP,SP,SP,701.0,600.1,176.8,176.7
523989,,Rubby De La Rosa,P,SP,SP,SP,498.9,599.7,122.0,188.7
465041,,Francisco Cervelli,H,C,C,C,301.7,598.5,352.2,510.0
453329,,Clay Buchholz,P,SP,SP,SP,716.9,598.5,180.7,113.3
445988,,Martín Prado,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,617.6,594.1,591.4,551.0
573109,,AJ Ramos,P,RP,RP,RP,311.3,592.7,55.0,70.3
444468,,Héctor Rondón,P,RP,RP,RP,508.6,591.8,65.0,70.0
547874,,Hisashi Iwakuma,P,SP,SP,SP,926.2,589.9,201.2,129.7
592662,,Robbie Ray,P,SP,RP,SP,166.9,586.4,41.8,127.7
433579,,John Danks,P,SP,SP,SP,398.9,583.5,134.2,177.7
502624,,Chase Anderson,P,SP,SP,SP,465.2,578.5,109.1,152.7
605412,,Joe Panik,H,2B,2B,2B,457.5,578.4,556.2,432.0
543779,,Kevin Siegrist,P,RP,RP,RP,200.6,576.5,35.0,74.7
519083,,Derek Norris,H,C,C,C,481.4,573.9,467.9,557.0
457727,,Cameron Maybin,H,OF,OF,OF,146.9,573.5,171.1,555.0
595281,,Kevin Kiermaier,H,OF,OF,OF,475.5,572.9,508.4,535.0
571506,,Justin Bour,H,1B,1B,1B,138.1,572.4,143.5,446.0
430580,,Alfredo Simon,P,SP,SP,SP,406.0,572.0,143.2,187.0
460059,,Mike Pelfrey,P,SP,SP,SP,350.0,569.4,109.5,164.7
472528,,Luis Valbuena,H,2B/3B,2B/3B,2B/3B,542.5,566.3,525.0,493.0
521692,,Salvador Perez,H,C,C,C,561.5,564.6,516.6,553.0
502085,,David Robertson,P,RP,RP,RP,543.8,563.0,65.0,63.3
116338,,Torii Hunter,H,OF,OF,OF,620.7,562.4,546.5,567.0
450351,,C.J. Wilson,P,SP,SP,SP,780.7,562.1,189.5,132.0
518886,,Craig Kimbrel,P,RP,RP,RP,627.9,561.3,65.0,59.3
596059,,Rougned Odor,H,2B,2B,2B,475.3,561.0,491.0,470.0
571704,,Ken Giles,P,RP,RP,RP,434.8,559.0,65.0,70.0
435062,,Howie Kendrick,H,2B,2B,2B,593.6,555.8,568.9,495.0
544369,,Didi Gregorius,H,2B/SS,2B/SS,2B/SS,364.6,552.1,413.0,578.0
541645,,Avisaíl García,H,OF,OF,OF,560.8,550.8,522.6,601.0
571788,,Brock Holt,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,288.0,547.9,307.8,509.0
474521,,Shawn Tolleson,P,RP,RP,RP,344.5,547.0,65.0,72.3
133380,,Aramis Ramirez,H,3B,3B,3B,554.0,545.5,490.1,516.0
543543,,Brad Miller,H,2B/SS,2B/SS,2B/SS,462.0,545.3,461.5,497.0
502143,,Danny Valencia,H,1B/3B,1B/3B,1B/3B,194.0,544.8,208.5,378.0
461235,,Brandon Moss,H,1B/OF,1B/OF,1B/OF,686.5,543.4,523.2,526.0
445276,,Kenley Jansen,P,RP,RP,RP,473.8,541.7,55.0,52.3
519317,,Giancarlo Stanton,H,OF,OF,OF,985.0,539.7,595.7,318.0
452234,,Seth Smith,H,OF,OF,OF,452.5,538.0,413.3,452.0
460086,,Alex Gordon,H,OF,OF,OF,771.2,536.8,642.5,422.0
434671,,Aníbal Sánchez,P,SP,SP,SP,769.7,535.9,165.7,157.0
429667,,Ryan Howard,H,1B,1B,1B,494.5,534.2,483.6,503.0
475243,,Travis Wood,P,SP,SP,SP,462.5,534.0,131.1,100.7
456030,,Dustin Pedroia,H,2B,2B,2B,712.9,532.4,620.6,425.0
467008,,Pedro Strop,P,RP,RP,RP,417.3,530.3,65.0,68.0
408061,,Francisco Rodríguez,P,RP,RP,RP,461.0,530.2,65.0,57.0
493351,,Alexei Ramirez,H,SS,SS,SS,574.3,527.4,611.5,622.0
448178,,Kevin Jepsen,P,RP,RP,RP,343.6,526.8,55.0,69.7
446899,,Brad Ziegler,P,RP,RP,RP,360.2,525.5,65.0,68.0
501896,,David Freese,H,3B,3B,3B,553.7,524.4,536.3,470.0
432934,,Chris Young,P,SP,SP,SP,344.8,524.3,104.3,123.3
430947,,Erick Aybar,H,SS,SS,SS,560.3,524.2,584.6,638.0
545341,,Randal Grichuk,H,OF,OF,OF,234.6,521.8,254.2,350.0
516770,,Starlin Castro,H,SS,SS,SS,662.9,520.0,629.9,578.0
457706,,Austin Jackson,H,OF,OF,OF,609.6,517.1,627.1,527.0
435063,,Mike Napoli,H,1B,1B,1B,679.3,515.8,544.4,469.0
408314,,José Reyes,H,SS,SS,SS,642.9,514.7,570.8,519.0
520471,,Freddy Galvis,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,344.6,514.3,451.7,603.0
517008,,Alex Colomé,P,SP,SP,SP,244.1,512.6,62.1,109.7
476451,,Jeremy Hellickson,P,SP,SP,SP,631.5,512.2,158.1,146.0
592743,,Andrelton Simmons,H,SS,SS,SS,531.3,512.0,587.4,583.0
282332,,CC Sabathia,P,SP,SP,SP,764.1,511.1,186.3,167.3
460576,,Carlos Gómez,H,OF,OF,OF,705.3,510.3,584.2,477.0
489265,,Sergio Romo,P,RP,RP,RP,415.7,509.8,65.0,57.3
421685,,Aaron Harang,P,SP,SP,SP,546.4,509.1,156.2,172.3
503285,,Darren O'Day,P,RP,RP,RP,374.9,508.8,65.0,65.3
527038,,Wilmer Flores,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,438.1,508.6,461.9,510.0
150229,,A.J. Pierzynski,H,C,C,C,138.4,508.5,171.6,436.0
474892,,Chris Carter,H,1B/OF,1B/OF,1B/OF,639.1,506.0,541.3,460.0
450308,,Jered Weaver,P,SP,SP,SP,732.3,502.6,201.8,159.0
444876,,Alcides Escobar,H,SS,SS,SS,506.2,502.2,596.0,662.0
502381,,Luke Gregerson,P,RP,RP,RP,429.9,502.1,65.0,61.0
518633,,Danny Duffy,P,SP,SP,SP,521.3,501.6,136.7,136.7
500871,,Eduardo Escobar,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,258.9,501.1,301.2,446.0
607054,,Jace Peterson,H,2B/3B,2B/3B,2B/3B,204.9,501.0,276.2,597.0
473879,,Sam Dyson,P,RP,RP,RP,238.2,500.3,45.0,75.3
489149,,Logan Morrison,H,1B/OF,1B/OF,1B/OF,494.2,497.2,438.0,511.0
434718,,Huston Street,P,RP,RP,RP,460.5,494.0,65.0,62.3
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,466.7,493.2,425.7,426.0
460026,,Nick Hundley,H,C,C,C,319.6,492.1,301.4,389.0
502009,,Mat Latos,P,SP,SP,SP,788.5,490.0,193.3,116.3
408241,,Jake Peavy,P,SP,SP,SP,709.7,488.9,167.9,110.7
465657,,Joakim Soria,P,RP,RP,RP,402.6,488.3,65.0,67.7
523260,,Joe Kelly,P,SP,SP,SP,419.0,487.6,120.1,134.3
543548,,Tommy Milone,P,SP,SP,SP,438.5,486.2,130.2,128.7
588751,,Adeiny Hechavarría,H,SS,SS,SS,397.9,482.4,524.8,499.0
542960,,Brad Brach,P,RP,RP,RP,238.2,481.8,45.0,79.3
519141,,Drew Pomeranz,P,SP,SP,SP,662.0,478.4,154.6,86.0
543213,,Johnny Giavotella,H,2B,2B,2B,337.2,477.4,366.1,502.0
519322,,Drew Storen,P,RP,RP,RP,502.3,476.8,65.0,55.0
276542,,Joaquín Benoit,P,RP,RP,RP,545.7,476.8,65.0,65.3
502202,,Brad Boxberger,P,RP,RP,RP,476.8,474.1,65.0,63.0
542303,,Marcell Ozuna,H,OF,OF,OF,667.7,474.1,590.9,494.0
276519,,Jimmy Rollins,H,SS,SS,SS,523.1,473.9,576.8,563.0
501925,,Joe Smith,P,RP,RP,RP,387.4,471.9,65.0,65.3
450203,,Charlie Morton,P,SP,SP,SP,492.4,471.5,122.7,129.0
533167,,Matt Shoemaker,P,SP,SP,SP,783.9,470.3,194.6,135.3
605177,,Andrew Chafin,P,RP,RP,RP,179.0,469.5,35.0,75.0
571800,,Drew Hutchison,P,SP,SP,SP,711.4,469.5,169.8,150.3
458677,,Justin Wilson,P,RP,RP,RP,308.7,469.1,55.0,61.0
475582,,Ryan Zimmerman,H,3B/OF,3B/OF,3B/OF,656.0,468.1,529.4,390.0
571760,,Andrew Heaney,P,SP,SP,SP,227.2,467.8,54.6,105.7
425877,,Yadier Molina,H,C,C,C,532.9,465.8,476.5,530.0
471083,,Miguel Montero,H,C,C,C,483.4,465.6,466.6,403.0
516416,,Jean Segura,H,SS,SS,SS,515.4,465.4,545.5,584.0
596748,,Maikel Franco,H,3B,3B,3B,341.4,465.0,353.8,335.0
518452,,Chad Bettis,P,SP,RP,SP,197.9,464.7,52.3,115.0
553993,,Eugenio Suárez,H,SS,SS,SS,184.3,463.9,225.5,398.0
446386,,Brandon Guyer,H,OF,OF,OF,282.9,463.1,293.2,385.0
433586,,Santiago Casilla,P,RP,RP,RP,465.1,461.8,65.0,58.0
502211,,Mike Bolsinger,P,SP,RP,SP,108.7,461.4,20.0,109.3
453923,,Grégor Blanco,H,OF,OF,OF,392.5,460.9,424.1,372.0
578428,,Jose Iglesias,H,3B/SS,3B/SS,3B/SS,358.2,460.7,433.1,454.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,676.4,459.0,579.8,501.0
519293,,Will Smith,P,RP,RP,RP,372.6,459.0,55.0,63.3
285064,,Ryan Vogelsong,P,SP,SP,SP,386.4,458.9,93.6,135.0
434670,,Hanley Ramirez,H,SS,SS,SS,708.1,456.1,519.6,430.0
543281,,Josh Harrison,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,631.5,456.0,575.8,449.0
519306,,Steven Souza Jr.,H,OF,OF,OF,538.4,456.0,487.4,426.0
592332,,Kevin Gausman,P,SP,SP,SP,474.7,455.8,119.2,112.3
434636,,Ángel Pagán,H,OF,OF,OF,464.4,455.2,460.8,551.0
534910,,Jesse Hahn,P,SP,SP,SP,580.4,454.0,139.3,96.7
543068,,C.J. Cron,H,1B,1B,1B,347.9,450.7,354.5,404.0
461325,,Tyler Clippard,P,RP,RP,RP,412.4,449.6,65.0,71.0
514917,,César Hernández,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,148.8,449.3,195.3,452.0
572191,,Michael A. Taylor,H,OF,OF,OF,205.9,449.3,247.2,511.0
576397,,Jedd Gyorko,H,2B/3B,2B/3B,2B/3B,525.7,448.5,531.1,458.0
461833,,Phil Hughes,P,SP,SP,SP,849.7,448.4,197.1,155.3
516969,,Kelvin Herrera,P,RP,RP,RP,355.4,446.8,55.0,69.7
501789,,Will Harris,P,RP,RP,RP,177.1,446.8,35.0,71.0
448602,,Mark Reynolds,H,1B/3B,1B/3B,1B/3B,351.0,444.7,343.6,432.0
346874,,Juan Uribe,H,3B,3B,3B,357.4,442.3,381.8,397.0
467055,,Pablo Sandoval,H,3B,3B,3B,731.4,442.2,567.6,505.0
400121,,Victor Martinez,H,1B,1B,1B,791.9,440.2,555.0,485.0
