mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
594809,,Adam Eaton,H,OF,OF,OF,698.7,877.2,598.3,706.0
621043,,Carlos Correa,H,SS,SS,SS,571.7,873.6,416.0,660.0
596019,,Francisco Lindor,H,SS,SS,SS,542.5,868.4,419.0,684.0
461314,,Matt Kemp,H,OF,OF,OF,708.4,867.2,583.9,672.0
573186,,Marcus Stroman,P,SP,SP,SP,439.6,865.9,86.6,204.0
457918,,J.A. Happ,P,SP,SP,SP,679.7,863.6,161.8,195.0
474892,,Chris Carter,H,1B,1B,1B,571.3,861.5,487.2,644.0
430935,,Cole Hamels,P,SP,SP,SP,927.2,853.7,186.6,200.7
435622,,Ian Desmond,H,SS,SS,SS,635.1,849.9,585.3,677.0
457759,,Justin Turner,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,591.3,849.1,451.7,622.0
450314,,Ben Zobrist,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,613.0,848.6,532.9,631.0
448801,,Chris Davis,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,840.8,842.0,587.5,665.0
136860,,Carlos Beltrán,H,OF,OF,OF,593.6,842.0,510.4,593.0
608070,,José Ramírez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,376.8,840.7,404.1,618.0
547180,,Bryce Harper,H,OF,OF,OF,927.8,834.3,566.5,627.0
501981,,Khris Davis,H,OF,OF,OF,600.0,834.3,474.9,610.0
435063,,Mike Napoli,H,1B/OF,1B/OF,1B/OF,571.7,832.6,484.5,645.0
571875,,Jake Lamb,H,3B,3B,3B,420.2,828.4,408.3,594.0
544931,,Stephen Strasburg,P,SP,SP,SP,766.4,826.8,145.2,147.7
572761,,Matt Carpenter,H,2B/3B,2B/3B,2B/3B,783.9,826.6,603.4,566.0
546318,,Odúbel Herrera,H,OF,OF,OF,541.6,823.2,468.5,656.0
400121,,Victor Martinez,H,1B,1B,1B,622.5,822.6,506.6,610.0
572039,,Stephen Piscotty,H,1B/OF,1B/OF,1B/OF,412.6,822.1,328.0,649.0
543685,,Anthony Rendon,H,2B/3B,2B/3B,2B/3B,526.9,821.4,445.8,647.0
594777,,Kole Calhoun,H,OF,OF,OF,679.1,821.2,596.7,672.0
596059,,Rougned Odor,H,2B,2B,2B,535.0,818.1,476.7,632.0
493316,,Yoenis Cespedes,H,OF,OF,OF,749.0,817.9,602.5,543.0
466320,,Melky Cabrera,H,OF,OF,OF,654.2,815.7,603.6,646.0
518633,,Danny Duffy,P,SP,SP,SP,609.9,810.6,143.3,179.7
453943,,Todd Frazier,H,1B/3B,1B/3B,1B/3B,731.1,810.2,605.0,666.0
519141,,Drew Pomeranz,P,SP,SP,SP,535.0,810.1,109.9,170.7
476451,,Jeremy Hellickson,P,SP,SP,SP,504.6,808.6,139.4,189.0
434158,,Curtis Granderson,H,OF,OF,OF,701.5,808.5,606.4,633.0
405395,,Albert Pujols,H,1B,1B,1B,712.8,804.5,600.0,650.0
519043,,Matt Moore,P,SP,SP,SP,354.8,803.8,92.5,198.3
502110,,J.D. Martinez,H,OF,OF,OF,790.7,801.6,576.5,517.0
462136,,Marco Estrada,P,SP,SP,SP,681.8,799.3,165.6,176.0
429722,,Ervin Santana,P,SP,SP,SP,584.4,798.4,133.6,181.3
545333,,Trevor Bauer,P,SP,SP,SP,639.1,793.6,163.3,190.0
457705,,Andrew McCutchen,H,OF,OF,OF,922.6,790.7,607.3,675.0
595191,,Jerad Eickhoff,P,SP,SP,SP,427.7,789.1,85.5,197.3
457803,,Jay Bruce,H,OF,OF,OF,628.6,782.7,579.0,589.0
518960,,Jonathan Lucroy,H,1B/C,1B/C,1B/C,566.6,782.6,473.0,544.0
543333,,Eric Hosmer,H,1B,1B,1B,721.7,782.0,588.2,667.0
434778,,Kendrys Morales,H,1B,1B,1B,648.0,781.8,559.6,618.0
445988,,Martín Prado,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,571.9,781.6,532.8,658.0
592351,,Jon Gray,P,SP,SP,SP,314.7,781.0,80.3,168.0
457763,,Buster Posey,H,1B/C,1B/C,1B/C,764.3,777.3,572.0,614.0
445276,,Kenley Jansen,P,RP,RP,RP,499.6,771.9,54.7,68.7
408236,,Adrián González,H,1B,1B,1B,742.2,769.7,587.5,633.0
451594,,Dexter Fowler,H,OF,OF,OF,697.4,767.7,595.5,551.0
457708,,Justin Upton,H,OF,OF,OF,742.3,765.9,574.1,626.0
594807,,Adam Duvall,H,1B/OF,1B/OF,1B/OF,251.5,765.5,243.7,608.0
430945,,Adam Jones,H,OF,OF,OF,687.6,762.9,558.7,672.0
445060,,Ricky Nolasco,P,SP,SP,SP,366.9,758.7,94.6,197.7
425794,,Adam Wainwright,P,SP,SP,SP,537.3,757.5,96.7,198.7
455976,,Nick Markakis,H,OF,OF,OF,643.5,757.4,614.0,684.0
112526,,Bartolo Colon,P,SP,SP,SP,771.1,754.1,177.6,191.7
543063,,Brandon Crawford,H,SS,SS,SS,577.5,751.2,536.9,623.0
461829,,Gio Gonzalez,P,SP,SP,SP,815.3,751.2,163.7,177.3
630111,,Yasmany Tomás,H,3B/OF,3B/OF,3B/OF,433.0,749.1,413.0,563.0
543606,,Jake Odorizzi,P,SP,SP,SP,731.3,748.0,161.5,187.7
543543,,Brad Miller,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,510.9,747.3,489.6,601.0
452678,,Asdrúbal Cabrera,H,2B/SS,2B/SS,2B/SS,560.4,747.2,537.1,568.0
516782,,Starling Marte,H,OF,OF,OF,721.0,746.6,571.0,529.0
570731,,Jonathan Schoop,H,2B/3B,2B/3B,2B/3B,415.4,737.6,408.6,647.0
570256,,Gregory Polanco,H,OF,OF,OF,574.9,737.3,557.2,587.0
467092,,Wilson Ramos,H,C,C,C,461.6,737.1,488.1,523.0
462101,,Elvis Andrus,H,SS,SS,SS,555.5,732.0,599.0,568.0
456488,,Eduardo Núñez,H,3B/OF/SS,3B/OF/SS,3B/OF/SS,327.5,730.2,323.3,595.0
459431,,Michael Saunders,H,OF,OF,OF,262.0,728.2,244.3,558.0
501381,,Michael Pineda,P,SP,SP,SP,709.5,726.4,148.0,175.7
544727,,Jeurys Familia,P,RP,RP,RP,494.3,725.6,68.7,77.7
453178,,Ian Kennedy,P,SP,SP,SP,670.3,723.2,164.3,195.7
542303,,Marcell Ozuna,H,OF,OF,OF,551.7,721.5,508.2,608.0
592662,,Robbie Ray,P,SP,SP,SP,521.6,718.9,126.7,174.3
453192,,Andrew Miller,P,RP,RP,RP,492.1,715.5,59.1,74.3
514917,,César Hernández,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,424.2,714.2,438.5,622.0
502154,,Zack Britton,P,RP,RP,RP,463.4,713.7,62.5,67.0
453214,,Steven Wright,P,SP,SP,SP,234.5,711.9,60.4,156.7
425877,,Yadier Molina,H,C,C,C,529.5,710.6,509.5,581.0
594798,,Jacob deGrom,P,SP,SP,SP,966.6,710.5,169.5,148.0
573185,,Dan Straily,P,SP,SP,SP,279.7,706.2,73.5,191.3
533167,,Matt Shoemaker,P,SP,SP,SP,597.8,706.0,141.3,160.0
547874,,Hisashi Iwakuma,P,SP,SP,SP,692.7,702.4,142.7,199.0
150029,,Jayson Werth,H,OF,OF,OF,567.2,702.1,451.9,606.0
448179,,Rich Hill,P,SP,RP,SP,211.2,702.1,37.0,110.3
592332,,Kevin Gausman,P,SP,SP,SP,538.2,701.3,127.5,179.7
543521,,Collin McHugh,P,SP,SP,SP,815.9,700.4,177.3,184.7
572971,,Dallas Keuchel,P,SP,SP,SP,959.1,698.4,196.0,168.0
543760,,Marcus Semien,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,548.2,697.9,526.0,621.0
501957,,Chris Tillman,P,SP,SP,SP,647.2,697.1,167.2,172.0
282332,,CC Sabathia,P,SP,SP,SP,507.1,693.7,148.3,179.7
596748,,Maikel Franco,H,3B,3B,3B,448.5,689.3,373.3,630.0
553993,,Eugenio Suárez,H,SS,SS,SS,461.2,684.2,426.7,627.0
544369,,Didi Gregorius,H,2B/SS,2B/SS,2B/SS,508.6,683.7,518.9,597.0
523253,,Logan Forsythe,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,582.1,682.0,541.1,567.0
453343,,Mark Melancon,P,RP,RP,RP,588.3,681.8,67.4,71.3
527048,,Martín Pérez,P,SP,SP,SP,418.9,681.7,104.5,198.7
430832,,José Bautista,H,1B/OF,1B/OF,1B/OF,877.6,681.7,600.3,517.0
594828,,Evan Gattis,H,C/OF,C/OF,C/OF,633.5,678.1,542.1,499.0
592665,,Addison Reed,P,RP,RP,RP,368.3,677.5,55.9,77.7
476454,,Dellin Betances,P,RP,RP,RP,579.2,675.3,73.0,73.0
502190,,Mike Leake,P,SP,SP,SP,716.4,672.5,177.4,176.7
516770,,Starlin Castro,H,2B/SS,2B/SS,2B/SS,540.8,672.4,545.9,610.0
592626,,Joc Pederson,H,OF,OF,OF,566.3,671.2,496.3,476.0
458731,,Brett Gardner,H,OF,OF,OF,665.2,670.8,591.6,634.0
608365,,Addison Russell,H,2B/SS,2B/SS,2B/SS,481.4,669.7,461.5,598.0
605200,,Zach Davies,P,SP,SP,SP,353.5,669.1,77.0,163.3
471911,,Carlos Carrasco,P,SP,SP,SP,902.9,665.2,165.2,146.3
408045,,Joe Mauer,H,1B,1B,1B,656.3,662.2,584.8,576.0
592663,,J.T. Realmuto,H,C,C,C,443.5,657.3,436.5,545.0
518452,,Chad Bettis,P,SP,SP,SP,425.2,653.4,120.0,186.0
452655,,Denard Span,H,OF,OF,OF,464.0,652.0,404.3,637.0
608665,,Kendall Graveman,P,SP,SP,SP,407.5,650.2,118.3,186.0
502143,,Danny Valencia,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,503.0,645.4,417.4,517.0
434628,,Jason Hammel,P,SP,SP,SP,684.8,643.0,163.0,166.7
453064,,Troy Tulowitzki,H,SS,SS,SS,710.7,640.4,504.5,544.0
475479,,David Phelps,P,SP,SP,SP,500.3,636.9,127.3,86.7
572816,,Corey Dickerson,H,OF,OF,OF,509.9,636.5,364.8,548.0
607074,,Carlos Rodón,P,SP,SP,SP,548.8,636.5,129.7,165.0
408252,,Brandon Phillips,H,2B,2B,2B,565.7,635.9,561.4,584.0
592767,,Drew Smyly,P,SP,SP,SP,541.9,632.5,108.6,175.3
517593,,Danny Salazar,P,SP,SP,SP,760.4,631.9,163.5,137.3
570649,,Yordano Ventura,P,SP,SP,SP,715.8,629.5,160.0,186.0
547973,,Aroldis Chapman,P,RP,RP,RP,566.1,627.4,60.6,58.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,573.3,627.3,514.0,626.0
434636,,Ángel Pagán,H,OF,OF,OF,497.6,626.4,516.8,543.0
542255,,Ender Inciarte,H,OF,OF,OF,570.3,624.7,525.2,578.0
571927,,Steven Matz,P,SP,SP,SP,348.5,621.7,77.8,132.3
519317,,Giancarlo Stanton,H,OF,OF,OF,653.1,620.9,422.8,470.0
425844,,Zack Greinke,P,SP,SP,SP,1059.3,617.6,191.6,158.7
435522,,Neil Walker,H,2B,2B,2B,653.1,617.5,558.6,458.0
488862,,Yunel Escobar,H,3B/SS,3B/SS,3B/SS,572.0,616.7,548.4,567.0
592273,,Brandon Drury,H,3B,3B,3B,235.7,614.1,229.5,499.0
607457,,Kyle Barraclough,P,RP,RP,RP,192.2,612.4,34.2,72.7
543022,,Tyler Chatwood,P,SP,SP,SP,251.4,611.5,62.4,158.0
593934,,Miguel Sanó,H,Util,Util,Util,513.1,611.2,367.5,495.0
543408,,Tom Koehler,P,SP,SP,SP,679.8,609.1,172.8,176.7
467100,,Iván Nova,P,SP,SP,SP,385.1,608.9,109.1,162.0
516969,,Kelvin Herrera,P,RP,RP,RP,400.3,601.8,63.8,72.0
592206,,Nick Castellanos,H,3B,3B,3B,580.8,600.8,555.4,447.0
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,510.0,600.0,457.3,457.0
543272,,Brad Hand,P,RP,SP,RP,450.3,598.9,117.8,89.3
572020,,James Paxton,P,SP,SP,SP,453.4,595.3,100.9,121.0
448855,,Junior Guerra,P,SP,RP,SP,97.7,594.9,24.0,121.7
448802,,Jaime García,P,SP,SP,SP,645.2,593.1,129.2,171.7
571697,,Scooter Gennett,H,2B,2B,2B,475.4,592.3,442.9,542.0
457787,,Danny Espinosa,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,410.7,591.4,442.4,601.0
431145,,Russell Martin,H,C,C,C,583.5,590.4,499.5,535.0
456068,,Miguel González,P,SP,SP,SP,499.1,587.5,148.2,135.0
532077,,Roberto Osuna,P,RP,RP,RP,383.8,586.9,56.8,74.0
521692,,Salvador Perez,H,C,C,C,565.5,586.6,537.1,546.0
611177,,Adonis García,H,3B/OF,3B/OF,3B/OF,338.1,585.8,299.0,563.0
400284,,Chase Utley,H,2B,2B,2B,503.4,585.7,477.9,565.0
520471,,Freddy Galvis,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,458.7,585.6,514.3,624.0
450172,,Edinson Volquez,P,SP,SP,SP,737.9,583.0,179.4,189.3
607208,,Trea Turner,H,2B,2B,2B,228.0,580.3,222.0,324.0
501896,,David Freese,H,3B,3B,3B,505.5,577.7,486.1,492.0
461235,,Brandon Moss,H,1B/OF,1B/OF,1B/OF,602.8,577.4,521.0,464.0
474568,,Jordy Mercer,H,SS,SS,SS,443.9,577.2,470.5,584.0
547982,,Leonys Martin,H,OF,OF,OF,390.7,576.0,413.3,576.0
543768,,Travis Shaw,H,1B,1B,1B,387.0,574.7,324.0,530.0
444876,,Alcides Escobar,H,SS,SS,SS,499.8,573.3,593.0,682.0
545341,,Randal Grichuk,H,OF,OF,OF,496.9,571.3,386.6,478.0
500208,,Yangervis Solarte,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,577.5,570.8,539.0,443.0
452254,,Hunter Pence,H,OF,OF,OF,471.5,569.1,382.3,442.0
576397,,Jedd Gyorko,H,2B/SS,2B/SS,2B/SS,464.0,568.0,473.3,438.0
592804,,Tyler Thornburg,P,RP,RP,RP,192.5,567.2,42.1,67.0
542960,,Brad Brach,P,RP,RP,RP,362.6,565.3,67.9,79.0
448602,,Mark Reynolds,H,1B/3B,1B/3B,1B/3B,462.4,564.1,459.3,441.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,571.8,564.0,521.3,492.0
452104,,Chase Headley,H,3B,3B,3B,583.8,563.9,574.1,529.0
501789,,Will Harris,P,RP,RP,RP,345.3,563.5,60.4,64.0
571666,,Mike Fiers,P,SP,SP,SP,702.0,563.1,157.3,168.7
573109,,AJ Ramos,P,RP,RP,RP,441.5,563.1,63.6,64.0
433587,,Félix Hernández,P,SP,SP,SP,986.6,561.2,184.4,153.3
425834,,B.J. Upton,H,OF,OF,OF,329.2,557.7,372.2,539.0
593576,,Héctor Neris,P,RP,RP,RP,172.2,557.4,42.3,80.3
473879,,Sam Dyson,P,RP,RP,RP,353.9,557.2,63.9,70.3
542882,,Matt Andriese,P,SP,SP,SP,374.7,556.0,92.8,127.7
446359,,Zack Cozart,H,SS,SS,SS,315.4,556.0,361.3,508.0
450729,,Doug Fister,P,SP,SP,SP,516.7,555.3,127.9,180.3
468504,,Jhoulys Chacín,P,SP,SP,SP,328.1,553.6,79.7,144.0
596144,,Cheslor Cuthbert,H,3B,3B,3B,234.3,552.5,225.0,510.0
605232,,Brandon Finnegan,P,SP,RP,SP,200.0,552.1,46.7,172.0
592102,,Cody Allen,P,RP,RP,RP,477.2,551.2,63.6,68.0
430599,,Joe Blanton,P,RP,SP,RP,378.1,550.9,98.0,80.0
434658,,Rajai Davis,H,OF,OF,OF,474.7,548.6,434.4,495.0
543068,,C.J. Cron,H,1B,1B,1B,475.4,548.5,427.3,445.0
607680,,Kevin Pillar,H,OF,OF,OF,546.3,548.1,526.2,584.0
506433,,Yu Darvish,P,SP,SP,SP,396.6,546.3,74.4,100.3
519390,,Stephen Vogt,H,1B/C/OF,1B/C/OF,1B/C/OF,547.3,545.8,484.2,532.0
518858,,Nate Jones,P,RP,RP,RP,176.2,545.0,31.5,70.7
489119,,Wade Miley,P,SP,SP,SP,715.4,543.7,177.0,166.0
435062,,Howie Kendrick,H,2B,2B,2B,573.0,541.8,514.9,543.0
592826,,Vince Velasquez,P,SP,SP,SP,408.4,541.7,87.8,131.0
628356,,Jung Ho Kang,H,3B/SS,3B/SS,3B/SS,527.6,541.0,433.5,370.0
519048,,Mitch Moreland,H,1B,1B,1B,543.7,537.8,475.9,503.0
502327,,Héctor Santiago,P,SP,SP,SP,612.6,537.5,163.1,182.0
581527,,Devon Travis,H,2B,2B,2B,404.0,533.9,319.5,432.0
605400,,Aaron Nola,P,SP,SP,SP,407.5,533.8,98.8,111.0
449181,,Paulo Orlando,H,OF,OF,OF,332.2,533.4,325.5,484.0
434538,,Francisco Liriano,P,SP,SP,SP,875.2,532.2,169.6,163.0
543045,,Adam Conley,P,SP,SP,SP,402.9,530.8,93.5,133.3
543281,,Josh Harrison,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,558.5,529.7,479.5,522.0
572008,,Chris Owings,H,2B/SS,2B/SS,2B/SS,456.0,529.2,509.2,466.0
504379,,Juan Nicasio,P,SP,SP,SP,380.7,528.5,98.5,118.0
458708,,Josh Tomlin,P,SP,SP,SP,422.1,525.6,103.2,174.0
407812,,Matt Holliday,H,OF,OF,OF,517.3,525.1,405.2,426.0
605151,,Archie Bradley,P,SP,SP,SP,276.2,524.1,77.8,141.7
605412,,Joe Panik,H,2B,2B,2B,534.1,523.9,444.7,526.0
518618,,Derek Dietrich,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,406.6,520.0,362.8,412.0
543257,,Robbie Grossman,H,OF,OF,OF,256.4,519.4,269.2,389.0
285079,,R.A. Dickey,P,SP,SP,SP,747.7,516.7,188.7,169.7
456078,,Welington Castillo,H,C,C,C,460.2,516.0,430.7,457.0
460086,,Alex Gordon,H,OF,OF,OF,563.4,513.8,475.3,506.0
517008,,Alex Colomé,P,RP,SP,RP,531.3,513.7,117.2,56.7
608379,,Michael Wacha,P,SP,SP,SP,750.1,513.3,161.4,138.0
543101,,Anthony DeSclafani,P,SP,SP,SP,642.2,511.9,155.6,123.3
476883,,Pedro Álvarez,H,1B/3B,1B/3B,1B/3B,570.1,511.1,490.0,376.0
452234,,Seth Smith,H,OF,OF,OF,550.8,510.3,478.1,438.0
595879,,Javier Báez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,242.0,507.8,262.9,450.0
519076,,Jimmy Nelson,P,SP,SP,SP,638.8,507.0,155.6,179.3
475174,,Yonder Alonso,H,1B,1B,1B,448.6,506.5,429.8,532.0
503556,,Marwin Gonzalez,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,426.2,506.5,416.0,518.0
541650,,Hernán Pérez,H,2B/3B,2B/3B,2B/3B,274.3,505.5,336.6,430.0
457727,,Cameron Maybin,H,OF,OF,OF,484.3,502.4,504.7,391.0
605538,,Matt Wisler,P,SP,SP,SP,349.5,502.1,114.5,156.7
502210,,Josh Reddick,H,OF,OF,OF,603.9,502.0,530.6,439.0
543037,,Gerrit Cole,P,SP,SP,SP,933.9,501.7,177.8,116.0
571704,,Ken Giles,P,RP,RP,RP,467.4,501.5,61.6,65.7
408061,,Francisco Rodríguez,P,RP,RP,RP,425.0,498.9,57.3,58.3
518553,,Steve Cishek,P,RP,RP,RP,390.7,498.8,56.2,64.0
456715,,Lorenzo Cain,H,OF,OF,OF,666.9,498.4,552.2,434.0
424825,,Coco Crisp,H,OF,OF,OF,325.8,497.1,323.1,498.0
502082,,Lonnie Chisenhall,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,453.2,496.6,434.3,418.0
434622,,Ubaldo Jiménez,P,SP,SP,SP,689.1,496.5,164.5,142.3
543557,,Mike Montgomery,P,SP,SP,SP,369.6,496.2,105.0,100.0
431148,,Scott Kazmir,P,SP,SP,SP,778.9,495.8,170.5,136.3
444379,,John Jaso,H,C,C,C,401.5,494.8,342.4,432.0
596146,,Max Kepler,H,Util,Util,Util,211.0,494.8,203.5,447.0
543184,,Christian Friedrich,P,SP,RP,SP,220.5,494.6,53.6,129.3
518886,,Craig Kimbrel,P,RP,RP,RP,551.5,493.2,57.8,53.0
595281,,Kevin Kiermaier,H,OF,OF,OF,556.3,492.7,503.9,414.0
462382,,Jim Johnson,P,RP,RP,RP,331.7,492.4,60.7,64.7
493114,,Norichika Aoki,H,OF,OF,OF,469.0,490.9,450.9,467.0
446481,,Sean Rodríguez,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,326.3,489.9,345.9,342.0
518792,,Jason Heyward,H,OF,OF,OF,693.0,489.7,569.9,592.0
553878,,Felipe Vázquez,P,RP,RP,RP,273.7,488.1,46.2,77.0
571740,,Billy Hamilton,H,OF,OF,OF,450.9,487.4,488.1,460.0
448614,,Carlos Torres,P,RP,RP,RP,287.5,485.9,60.5,82.3
502085,,David Robertson,P,RP,RP,RP,489.6,485.7,60.1,62.3
519306,,Steven Souza Jr.,H,OF,OF,OF,442.1,482.9,415.6,468.0
446308,,Matt Wieters,H,C,C,C,379.6,481.5,352.2,464.0
519237,,Cameron Rupp,H,C,C,C,334.2,480.2,355.9,419.0
592743,,Andrelton Simmons,H,SS,SS,SS,494.2,476.6,549.1,483.0
502381,,Luke Gregerson,P,RP,RP,RP,424.3,475.4,59.7,57.7
446899,,Brad Ziegler,P,RP,RP,RP,415.1,475.4,62.7,68.0
488748,,Ryan Buchter,P,RP,RP,RP,102.3,470.6,22.1,63.0
623430,,Ryan Dull,P,RP,RP,RP,134.2,470.1,30.5,74.3
605452,,Joe Ross,P,SP,SP,SP,472.5,466.5,98.3,105.0
592314,,Mike Foltynewicz,P,SP,SP,SP,284.3,465.3,105.2,123.3
520980,,Pedro Báez,P,RP,RP,RP,292.1,463.1,49.9,74.0
628452,,Raisel Iglesias,P,SP,SP,SP,510.8,460.8,107.7,78.3
407845,,Fernando Rodney,P,RP,RP,RP,412.5,460.6,60.0,65.3
519096,,Dan Otero,P,RP,RP,RP,255.9,458.9,54.0,70.7
571578,,Patrick Corbin,P,SP,SP,SP,468.2,458.5,102.5,155.7
