mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
608379,,Michael Wacha,P,SP,SP,SP,605.4,801.0,120.0,181.3
519058,,Mike Moustakas,H,3B,3B,3B,465.5,800.0,501.4,614.0
518792,,Jason Heyward,H,OF,OF,OF,686.9,799.0,568.5,610.0
543606,,Jake Odorizzi,P,SP,SP,SP,637.8,797.3,147.0,169.3
435079,,Ian Kinsler,H,2B,2B,2B,682.5,797.0,624.4,675.0
516782,,Starling Marte,H,OF,OF,OF,669.6,794.6,529.1,633.0
457708,,Justin Upton,H,OF,OF,OF,761.9,794.6,584.8,620.0
622072,,Alex Wood,P,SP,SP,SP,773.3,793.2,153.6,189.7
431148,,Scott Kazmir,P,SP,SP,SP,802.2,793.0,171.0,183.0
489119,,Wade Miley,P,SP,SP,SP,754.8,791.4,180.9,193.7
523253,,Logan Forsythe,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,361.9,791.0,392.3,615.0
593428,,Xander Bogaerts,H,3B/SS,3B/SS,3B/SS,483.7,787.4,502.0,654.0
446334,,Evan Longoria,H,3B,3B,3B,757.8,787.3,619.3,670.0
457918,,J.A. Happ,P,SP,SP,SP,573.9,787.2,148.3,172.0
444482,,David Peralta,H,OF,OF,OF,425.3,786.5,374.0,517.0
467793,,Carlos Santana,H,1B/3B/C,1B/3B/C,1B/3B/C,744.2,780.8,594.2,666.0
502190,,Mike Leake,P,SP,SP,SP,714.1,779.8,186.4,192.0
462136,,Marco Estrada,P,SP,SP,SP,614.4,777.8,148.1,181.0
502188,,Jeff Samardzija,P,SP,SP,SP,902.1,777.1,191.2,214.0
434628,,Jason Hammel,P,SP,SP,SP,664.4,775.2,162.1,170.7
543101,,Anthony DeSclafani,P,SP,SP,SP,306.8,775.0,76.5,184.7
407890,,Colby Lewis,P,SP,SP,SP,509.4,771.1,145.2,204.7
571666,,Mike Fiers,P,SP,SP,SP,473.4,768.1,98.1,180.3
455976,,Nick Markakis,H,OF,OF,OF,667.4,765.7,625.0,686.0
134181,,Adrian Beltré,H,3B,3B,3B,818.8,764.5,576.0,619.0
474832,,Brandon Belt,H,1B,1B,1B,470.3,762.9,374.6,556.0
448306,,James Shields,P,SP,SP,SP,903.4,762.0,196.4,202.3
461314,,Matt Kemp,H,OF,OF,OF,698.6,761.2,528.5,648.0
452252,,Adam Lind,H,1B,1B,1B,523.8,758.2,411.1,572.0
527054,,Julio Teheran,P,SP,SP,SP,876.9,757.4,189.1,200.7
446263,,Lucas Duda,H,1B/OF,1B/OF,1B/OF,646.4,756.9,536.4,554.0
112526,,Bartolo Colon,P,SP,SP,SP,803.0,756.8,180.2,194.7
594777,,Kole Calhoun,H,OF,OF,OF,577.0,748.9,490.7,686.0
570649,,Yordano Ventura,P,SP,SP,SP,676.7,747.1,153.0,163.3
458731,,Brett Gardner,H,OF,OF,OF,654.8,746.7,578.9,656.0
434622,,Ubaldo Jiménez,P,SP,SP,SP,547.8,741.4,140.9,184.0
612672,,Wei-Yin Chen,P,SP,SP,SP,650.9,740.3,166.5,191.3
541640,,Erasmo Ramírez,P,SP,SP,SP,338.3,739.9,104.9,163.3
150359,,A.J. Burnett,P,SP,SP,SP,866.3,731.9,185.9,164.0
518790,,Chris Heston,P,SP,RP,SP,110.8,729.5,24.7,177.7
622110,,Matt Duffy,H,Util,Util,Util,227.6,729.4,232.0,612.0
519076,,Jimmy Nelson,P,SP,SP,SP,396.4,729.1,95.7,177.3
488768,,Andrew Cashner,P,SP,SP,SP,695.2,726.8,139.2,184.7
488862,,Yunel Escobar,H,SS,SS,SS,478.8,725.8,522.3,591.0
467827,,Gerardo Parra,H,OF,OF,OF,553.6,722.3,553.3,589.0
518934,,DJ LeMahieu,H,2B/3B,2B/3B,2B/3B,486.0,722.1,512.4,620.0
407893,,Mark Teixeira,H,1B,1B,1B,497.0,722.0,460.3,462.0
476454,,Dellin Betances,P,RP,RP,RP,509.2,720.8,67.5,84.0
430945,,Adam Jones,H,OF,OF,OF,779.2,719.5,609.9,581.0
502210,,Josh Reddick,H,OF,OF,OF,494.9,718.5,442.1,582.0
501381,,Michael Pineda,P,SP,SP,SP,546.3,713.0,98.2,160.7
451596,,Yovani Gallardo,P,SP,SP,SP,718.9,712.8,174.2,184.3
545333,,Trevor Bauer,P,SP,SP,SP,520.1,712.3,138.2,176.0
425509,,Jhonny Peralta,H,SS,SS,SS,634.4,708.0,558.8,640.0
457803,,Jay Bruce,H,OF,OF,OF,632.6,705.4,542.2,649.0
279824,,Mark Buehrle,P,SP,SP,SP,714.1,705.1,181.4,198.7
448802,,Jaime García,P,SP,SP,SP,390.0,705.1,87.4,129.7
461858,,Trevor Plouffe,H,3B,3B,3B,589.7,705.1,543.2,632.0
453343,,Mark Melancon,P,RP,RP,RP,510.6,704.9,64.6,76.7
547888,,Masahiro Tanaka,P,SP,SP,SP,650.1,698.5,128.2,154.0
474463,,Brett Anderson,P,SP,SP,SP,405.6,696.7,86.1,180.3
408045,,Joe Mauer,H,1B/C,1B/C,1B/C,639.7,696.2,509.8,666.0
435522,,Neil Walker,H,2B,2B,2B,641.5,695.7,540.6,603.0
466320,,Melky Cabrera,H,OF,OF,OF,671.8,694.5,547.7,683.0
544931,,Stephen Strasburg,P,SP,SP,SP,979.5,694.1,185.8,127.3
592836,,Taijuan Walker,P,SP,SP,SP,205.4,691.2,42.5,169.7
408252,,Brandon Phillips,H,2B,2B,2B,518.1,688.4,516.1,623.0
543063,,Brandon Crawford,H,SS,SS,SS,519.2,687.1,537.0,561.0
519184,,Ben Revere,H,OF,OF,OF,562.2,685.4,546.6,634.0
136860,,Carlos Beltrán,H,OF,OF,OF,573.8,685.1,484.5,531.0
594828,,Evan Gattis,H,C/OF,C/OF,C/OF,532.7,683.1,438.7,604.0
450314,,Ben Zobrist,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,696.4,682.6,596.8,535.0
592626,,Joc Pederson,H,OF,OF,OF,219.8,681.8,219.0,585.0
429717,,Dan Haren,P,SP,SP,SP,664.5,678.6,170.0,187.3
544727,,Jeurys Familia,P,RP,RP,RP,365.1,678.0,61.7,78.0
607680,,Kevin Pillar,H,OF,OF,OF,257.3,676.2,272.0,628.0
519048,,Mitch Moreland,H,1B,1B,1B,366.8,676.0,343.8,515.0
543408,,Tom Koehler,P,SP,SP,SP,696.2,672.7,170.0,187.3
570256,,Gregory Polanco,H,OF,OF,OF,353.8,669.8,356.0,652.0
518692,,Freddie Freeman,H,1B,1B,1B,854.3,667.4,616.9,481.0
502327,,Héctor Santiago,P,SP,SP,SP,541.7,655.6,138.6,180.7
434378,,Justin Verlander,P,SP,SP,SP,865.6,654.0,184.8,133.3
502046,,Jeff Locke,P,SP,SP,SP,560.7,652.8,142.3,168.3
592885,,Christian Yelich,H,OF,OF,OF,674.5,652.4,557.3,525.0
543135,,Nathan Eovaldi,P,SP,SP,SP,704.7,650.1,170.5,154.3
453064,,Troy Tulowitzki,H,SS,SS,SS,680.9,647.6,438.7,534.0
500208,,Yangervis Solarte,H,2B/3B,2B/3B,2B/3B,479.3,641.2,467.5,571.0
445926,,Jesse Chavez,P,SP,SP,SP,594.6,641.0,138.7,157.0
476589,,Adam Warren,P,SP,RP,SP,356.4,639.5,69.0,131.3
572096,,Trevor Rosenthal,P,RP,RP,RP,498.7,638.0,64.7,68.7
444432,,Mark Trumbo,H,1B/OF,1B/OF,1B/OF,507.4,635.4,448.8,545.0
502517,,Daniel Murphy,H,2B/3B,2B/3B,2B/3B,647.2,635.4,590.7,538.0
542255,,Ender Inciarte,H,OF,OF,OF,434.0,631.5,423.5,561.0
458085,,Chris Coghlan,H,OF,OF,OF,463.2,631.4,437.4,503.0
457759,,Justin Turner,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,462.9,630.2,382.4,439.0
592102,,Cody Allen,P,RP,RP,RP,411.3,629.9,63.9,69.3
451584,,Wade Davis,P,RP,SP,RP,635.5,628.6,109.5,67.3
543760,,Marcus Semien,H,2B/3B,2B/3B,2B/3B,336.4,628.3,334.6,601.0
543939,,Kolten Wong,H,2B,2B,2B,413.0,627.1,422.7,613.0
547973,,Aroldis Chapman,P,RP,RP,RP,545.0,625.2,55.4,66.3
431145,,Russell Martin,H,C,C,C,542.8,623.5,480.6,507.0
456714,,Billy Butler,H,1B,1B,1B,674.3,622.9,568.3,601.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,539.6,622.4,509.2,535.0
452104,,Chase Headley,H,3B,3B,3B,612.2,621.6,525.5,642.0
543807,,George Springer,H,OF,OF,OF,455.5,621.3,372.5,451.0
444843,,Andre Ethier,H,OF,OF,OF,501.7,620.5,445.3,445.0
519390,,Stephen Vogt,H,1B/C/OF,1B/C/OF,1B/C/OF,365.9,620.2,358.3,511.0
501992,,Nate Karns,P,SP,RP,SP,89.9,617.9,29.2,147.0
592206,,Nick Castellanos,H,3B,3B,3B,505.1,617.5,491.3,595.0
476883,,Pedro Álvarez,H,3B,3B,3B,559.8,616.4,483.9,491.0
452678,,Asdrúbal Cabrera,H,2B/SS,2B/SS,2B/SS,589.2,616.1,564.2,551.0
605476,,Carson Smith,P,RP,RP,RP,149.4,616.0,26.2,70.0
453192,,Andrew Miller,P,RP,RP,RP,412.2,614.0,56.2,61.7
407781,,Marlon Byrd,H,OF,OF,OF,652.1,611.2,576.4,544.0
542993,,Billy Burns,H,Util,Util,Util,211.6,610.3,203.0,555.0
543434,,Brett Lawrie,H,2B/3B,2B/3B,2B/3B,414.9,610.1,385.2,602.0
519144,,Rick Porcello,P,SP,SP,SP,720.8,609.7,180.0,172.0
501957,,Chris Tillman,P,SP,SP,SP,749.7,609.6,184.3,173.0
502154,,Zack Britton,P,RP,SP,RP,588.0,609.4,102.2,65.7
462101,,Elvis Andrus,H,SS,SS,SS,586.3,608.5,612.3,661.0
453265,,Tony Watson,P,RP,RP,RP,457.2,607.6,67.8,75.3
458675,,Colby Rasmus,H,OF,OF,OF,495.8,605.9,433.8,485.0
453178,,Ian Kennedy,P,SP,SP,SP,750.0,603.8,178.6,168.3
501981,,Khris Davis,H,OF,OF,OF,596.5,603.6,489.8,440.0
435622,,Ian Desmond,H,SS,SS,SS,724.8,601.6,589.5,641.0
407822,,Jorge De La Rosa,P,SP,SP,SP,679.5,601.3,168.9,149.0
477003,,Jonathon Niese,P,SP,SP,SP,712.1,600.1,168.1,176.7
523989,,Rubby De La Rosa,P,SP,SP,SP,378.3,599.7,112.0,188.7
465041,,Francisco Cervelli,H,C,C,C,335.4,598.5,287.1,510.0
453329,,Clay Buchholz,P,SP,SP,SP,655.5,598.5,156.0,113.3
445988,,Martín Prado,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,621.4,594.1,552.9,551.0
573109,,AJ Ramos,P,RP,RP,RP,378.3,592.7,62.0,70.3
444468,,Héctor Rondón,P,RP,RP,RP,364.6,591.8,59.1,70.0
547874,,Hisashi Iwakuma,P,SP,SP,SP,822.0,589.9,171.5,129.7
592662,,Robbie Ray,P,SP,SP,SP,216.8,586.4,74.3,127.7
433579,,John Danks,P,SP,SP,SP,524.6,583.5,170.7,177.7
502624,,Chase Anderson,P,SP,SP,SP,453.0,578.5,117.2,152.7
605412,,Joe Panik,H,2B,2B,2B,359.8,578.4,343.5,432.0
543779,,Kevin Siegrist,P,RP,RP,RP,251.3,576.5,41.1,74.7
519083,,Derek Norris,H,C,C,C,504.2,573.9,451.8,557.0
457727,,Cameron Maybin,H,OF,OF,OF,302.8,573.5,341.7,555.0
595281,,Kevin Kiermaier,H,OF,OF,OF,431.6,572.9,382.0,535.0
571506,,Justin Bour,H,1B,1B,1B,254.7,572.4,241.5,446.0
430580,,Alfredo Simon,P,SP,SP,SP,716.8,572.0,166.9,187.0
460059,,Mike Pelfrey,P,SP,SP,SP,281.9,569.4,87.1,164.7
472528,,Luis Valbuena,H,2B/3B,2B/3B,2B/3B,549.5,566.3,512.6,493.0
521692,,Salvador Perez,H,C,C,C,609.7,564.6,555.6,553.0
502085,,David Robertson,P,RP,RP,RP,481.8,563.0,60.8,63.3
116338,,Torii Hunter,H,OF,OF,OF,655.9,562.4,558.2,567.0
450351,,C.J. Wilson,P,SP,SP,SP,716.2,562.1,169.1,132.0
518886,,Craig Kimbrel,P,RP,RP,RP,613.5,561.3,59.5,59.3
596059,,Rougned Odor,H,2B,2B,2B,417.7,561.0,408.5,470.0
571704,,Ken Giles,P,RP,RP,RP,331.1,559.0,44.8,70.0
435062,,Howie Kendrick,H,2B,2B,2B,650.9,555.8,588.3,495.0
544369,,Didi Gregorius,H,2B/SS,2B/SS,2B/SS,383.0,552.1,389.9,578.0
541645,,Avisaíl García,H,OF,OF,OF,346.1,550.8,320.6,601.0
571788,,Brock Holt,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,456.0,547.9,453.2,509.0
474521,,Shawn Tolleson,P,RP,RP,RP,269.1,547.0,57.8,72.3
499624,,Chris Colabello,H,1B/OF,1B/OF,1B/OF,301.1,546.8,328.1,360.0
133380,,Aramis Ramirez,H,3B,3B,3B,626.0,545.5,500.6,516.0
543543,,Brad Miller,H,2B/SS,2B/SS,2B/SS,438.7,545.3,439.0,497.0
502143,,Danny Valencia,H,1B/3B,1B/3B,1B/3B,351.8,544.8,359.0,378.0
461235,,Brandon Moss,H,1B/OF,1B/OF,1B/OF,702.6,543.4,540.5,526.0
445276,,Kenley Jansen,P,RP,RP,RP,555.8,541.7,62.3,52.3
543507,,Trevor May,P,SP,SP,SP,262.7,541.0,82.8,114.7
519317,,Giancarlo Stanton,H,OF,OF,OF,893.7,539.7,569.4,318.0
452234,,Seth Smith,H,OF,OF,OF,574.2,538.0,501.5,452.0
460086,,Alex Gordon,H,OF,OF,OF,710.9,536.8,591.5,422.0
434671,,Aníbal Sánchez,P,SP,SP,SP,748.0,535.9,141.2,157.0
429667,,Ryan Howard,H,1B,1B,1B,572.7,534.2,555.7,503.0
475243,,Travis Wood,P,SP,SP,SP,644.3,534.0,166.8,100.7
456030,,Dustin Pedroia,H,2B,2B,2B,658.6,532.4,576.9,425.0
467008,,Pedro Strop,P,RP,RP,RP,382.6,530.3,58.2,68.0
408061,,Francisco Rodríguez,P,RP,RP,RP,394.2,530.2,60.7,57.0
493351,,Alexei Ramirez,H,SS,SS,SS,591.3,527.4,595.9,622.0
448178,,Kevin Jepsen,P,RP,RP,RP,371.0,526.8,58.1,69.7
446899,,Brad Ziegler,P,RP,RP,RP,384.5,525.5,62.8,68.0
501896,,David Freese,H,3B,3B,3B,553.3,524.4,507.6,470.0
432934,,Chris Young,P,SP,SP,SP,510.8,524.3,142.5,123.3
430947,,Erick Aybar,H,SS,SS,SS,578.9,524.2,579.9,638.0
545341,,Randal Grichuk,H,OF,OF,OF,262.7,521.8,258.0,350.0
516770,,Starlin Castro,H,SS,SS,SS,589.7,520.0,555.0,578.0
457706,,Austin Jackson,H,OF,OF,OF,645.8,517.1,589.4,527.0
435063,,Mike Napoli,H,1B,1B,1B,636.3,515.8,507.8,469.0
408314,,José Reyes,H,SS,SS,SS,661.6,514.7,569.4,519.0
520471,,Freddy Galvis,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,253.2,514.3,286.2,603.0
517008,,Alex Colomé,P,SP,RP,SP,151.0,512.6,35.4,109.7
476451,,Jeremy Hellickson,P,SP,SP,SP,396.8,512.2,109.2,146.0
592743,,Andrelton Simmons,H,SS,SS,SS,510.8,512.0,553.8,583.0
282332,,CC Sabathia,P,SP,SP,SP,421.8,511.1,104.1,167.3
460576,,Carlos Gómez,H,OF,OF,OF,786.4,510.3,581.0,477.0
489265,,Sergio Romo,P,RP,RP,RP,435.5,509.8,57.0,57.3
421685,,Aaron Harang,P,SP,SP,SP,704.6,509.1,176.5,172.3
503285,,Darren O'Day,P,RP,RP,RP,411.1,508.8,62.5,65.3
527038,,Wilmer Flores,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,325.5,508.6,347.1,510.0
150229,,A.J. Pierzynski,H,C,C,C,440.7,508.5,433.9,436.0
474892,,Chris Carter,H,1B/OF,1B/OF,1B/OF,677.6,506.0,544.5,460.0
450308,,Jered Weaver,P,SP,SP,SP,797.2,502.6,182.1,159.0
444876,,Alcides Escobar,H,SS,SS,SS,537.3,502.2,574.2,662.0
502381,,Luke Gregerson,P,RP,RP,RP,437.9,502.1,64.8,61.0
518633,,Danny Duffy,P,SP,SP,SP,649.1,501.6,137.1,136.7
500871,,Eduardo Escobar,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,434.4,501.1,450.4,446.0
607054,,Jace Peterson,H,2B/3B,2B/3B,2B/3B,189.9,501.0,229.0,597.0
473879,,Sam Dyson,P,RP,RP,RP,182.9,500.3,44.1,75.3
489149,,Logan Morrison,H,1B/OF,1B/OF,1B/OF,444.0,497.2,415.8,511.0
434718,,Huston Street,P,RP,RP,RP,449.9,494.0,57.3,62.3
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,493.8,493.2,432.3,426.0
460026,,Nick Hundley,H,C,C,C,299.4,492.1,357.3,389.0
502009,,Mat Latos,P,SP,SP,SP,619.0,490.0,132.2,116.3
408241,,Jake Peavy,P,SP,SP,SP,754.6,488.9,175.8,110.7
465657,,Joakim Soria,P,RP,RP,RP,312.4,488.3,46.5,67.7
523260,,Joe Kelly,P,SP,SP,SP,471.6,487.6,120.6,134.3
543548,,Tommy Milone,P,SP,SP,SP,479.5,486.2,134.6,128.7
588751,,Adeiny Hechavarría,H,SS,SS,SS,443.3,482.4,544.8,499.0
542960,,Brad Brach,P,RP,RP,RP,269.2,481.8,56.3,79.3
519141,,Drew Pomeranz,P,SP,SP,SP,369.5,478.4,96.7,86.0
543213,,Johnny Giavotella,H,2B,2B,2B,200.4,477.4,225.3,502.0
519322,,Drew Storen,P,RP,RP,RP,384.3,476.8,56.3,55.0
276542,,Joaquín Benoit,P,RP,RP,RP,412.8,476.8,55.9,65.3
502202,,Brad Boxberger,P,RP,RP,RP,345.0,474.1,56.5,63.0
542303,,Marcell Ozuna,H,OF,OF,OF,615.7,474.1,535.1,494.0
276519,,Jimmy Rollins,H,SS,SS,SS,593.8,473.9,571.1,563.0
501925,,Joe Smith,P,RP,RP,RP,446.9,471.9,65.6,65.3
450203,,Charlie Morton,P,SP,SP,SP,652.8,471.5,150.3,129.0
533167,,Matt Shoemaker,P,SP,SP,SP,639.3,470.3,128.5,135.3
605177,,Andrew Chafin,P,RP,RP,RP,129.8,469.5,29.0,75.0
571800,,Drew Hutchison,P,SP,SP,SP,631.9,469.5,152.3,150.3
458677,,Justin Wilson,P,RP,RP,RP,336.8,469.1,59.4,61.0
475582,,Ryan Zimmerman,H,3B/OF,3B/OF,3B/OF,481.5,468.1,383.3,390.0
571760,,Andrew Heaney,P,SP,SP,SP,247.3,467.8,74.7,105.7
425877,,Yadier Molina,H,C,C,C,584.6,465.8,476.6,530.0
471083,,Miguel Montero,H,C,C,C,552.7,465.6,527.5,403.0
516416,,Jean Segura,H,SS,SS,SS,538.9,465.4,540.8,584.0
596748,,Maikel Franco,H,3B,3B,3B,205.6,465.0,229.0,335.0
518452,,Chad Bettis,P,SP,RP,SP,103.3,464.7,38.8,115.0
553993,,Eugenio Suárez,H,SS,SS,SS,328.9,463.9,338.5,398.0
446386,,Brandon Guyer,H,OF,OF,OF,352.8,463.1,347.0,385.0
433586,,Santiago Casilla,P,RP,RP,RP,389.4,461.8,56.2,58.0
502211,,Mike Bolsinger,P,SP,SP,SP,319.8,461.4,86.2,109.3
453923,,Grégor Blanco,H,OF,OF,OF,473.2,460.9,473.1,372.0
578428,,Jose Iglesias,H,3B/SS,3B/SS,3B/SS,241.6,460.7,238.2,454.0
592663,,J.T. Realmuto,H,Util,Util,Util,221.2,459.2,215.0,467.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,692.9,459.0,581.1,501.0
519293,,Will Smith,P,RP,RP,RP,289.9,459.0,58.2,63.3
285064,,Ryan Vogelsong,P,SP,SP,SP,662.7,458.9,162.7,135.0
434670,,Hanley Ramirez,H,SS,SS,SS,663.7,456.1,489.6,430.0
519306,,Steven Souza Jr.,H,OF,OF,OF,219.7,456.0,213.0,426.0
543281,,Josh Harrison,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,578.5,456.0,484.5,449.0
592332,,Kevin Gausman,P,SP,SP,SP,531.9,455.8,121.4,112.3
434636,,Ángel Pagán,H,OF,OF,OF,491.5,455.2,437.0,551.0
534910,,Jesse Hahn,P,SP,SP,SP,476.9,454.0,96.7,96.7
543068,,C.J. Cron,H,1B,1B,1B,359.5,450.7,326.5,404.0
461325,,Tyler Clippard,P,RP,RP,RP,482.7,449.6,64.3,71.0
514917,,César Hernández,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,249.5,449.3,275.6,452.0
572191,,Michael A. Taylor,H,OF,OF,OF,224.3,449.3,221.5,511.0
576397,,Jedd Gyorko,H,2B/3B,2B/3B,2B/3B,464.6,448.5,474.0,458.0
461833,,Phil Hughes,P,SP,SP,SP,749.7,448.4,179.4,155.3
516969,,Kelvin Herrera,P,RP,RP,RP,396.8,446.8,62.8,69.7
