mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
608369,,Corey Seager,H,SS,SS,SS,808.8,868.9,554.8,613.0
456715,,Lorenzo Cain,H,OF,OF,OF,587.3,864.6,477.4,645.0
506433,,Yu Darvish,P,SP,SP,SP,583.1,861.8,110.2,186.7
592206,,Nick Castellanos,H,3B,3B,3B,554.5,858.6,483.0,665.0
592518,,Manny Machado,H,3B/SS,3B/SS,3B/SS,875.9,853.3,619.3,690.0
608324,,Alex Bregman,H,3B,3B,3B,371.1,853.3,308.5,626.0
458731,,Brett Gardner,H,OF,OF,OF,634.4,850.5,582.6,682.0
429722,,Ervin Santana,P,SP,SP,SP,713.9,849.4,161.5,211.3
572761,,Matt Carpenter,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,724.7,847.5,549.5,622.0
553993,,Eugenio Suárez,H,3B/SS,3B/SS,3B/SS,609.3,845.3,553.3,632.0
457803,,Jay Bruce,H,OF,OF,OF,632.5,844.6,559.4,617.0
541645,,Avisaíl García,H,OF,OF,OF,484.3,842.7,486.6,561.0
542255,,Ender Inciarte,H,OF,OF,OF,595.5,837.4,545.1,718.0
605400,,Aaron Nola,P,SP,SP,SP,550.2,836.4,123.3,168.0
571976,,Wil Myers,H,1B/OF,1B/OF,1B/OF,669.9,835.2,563.3,649.0
573186,,Marcus Stroman,P,SP,SP,SP,743.4,830.5,164.7,201.0
519058,,Mike Moustakas,H,3B,3B,3B,359.2,828.4,317.9,598.0
572816,,Corey Dickerson,H,OF,OF,OF,646.2,827.1,497.4,629.0
446359,,Zack Cozart,H,SS,SS,SS,463.7,825.8,475.4,507.0
476704,,Jed Lowrie,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,382.2,825.2,410.8,645.0
519306,,Steven Souza Jr.,H,OF,OF,OF,503.0,823.5,476.6,617.0
592662,,Robbie Ray,P,SP,SP,SP,654.5,822.3,159.9,162.0
518934,,DJ LeMahieu,H,2B,2B,2B,717.0,821.0,579.5,682.0
448602,,Mark Reynolds,H,1B/3B,1B/3B,1B/3B,509.8,820.9,463.7,593.0
621035,,Chris Taylor,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,216.4,819.4,242.7,568.0
543037,,Gerrit Cole,P,SP,SP,SP,691.0,818.5,138.8,203.0
518626,,Josh Donaldson,H,3B,3B,3B,932.7,818.5,621.1,496.0
457763,,Buster Posey,H,1B/C,1B/C,1B/C,742.5,817.8,569.3,568.0
643217,,Andrew Benintendi,H,OF,OF,OF,313.6,816.1,259.0,658.0
593160,,Whit Merrifield,H,2B/OF,2B/OF,2B/OF,387.1,812.2,366.0,630.0
429664,,Robinson Canó,H,2B,2B,2B,819.8,810.4,624.9,648.0
503556,,Marwin Gonzalez,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,517.3,804.4,496.0,515.0
592696,,Eddie Rosario,H,OF,OF,OF,470.0,797.8,424.4,589.0
622072,,Alex Wood,P,SP,SP,SP,499.6,797.0,109.1,152.3
643327,,Zack Godley,P,SP,SP,SP,339.2,796.1,101.0,155.0
594807,,Adam Duvall,H,OF,OF,OF,608.0,794.5,511.2,647.0
572020,,James Paxton,P,SP,SP,SP,589.5,793.9,127.2,136.0
621043,,Carlos Correa,H,SS,SS,SS,784.3,792.6,573.2,481.0
641820,,Trey Mancini,H,Util,Util,Util,253.4,790.1,207.5,586.0
430945,,Adam Jones,H,OF,OF,OF,694.7,789.3,594.1,635.0
608336,,Joey Gallo,H,3B/OF,3B/OF,3B/OF,238.0,788.8,227.3,532.0
624577,,Yasiel Puig,H,OF,OF,OF,511.3,788.5,415.1,570.0
425783,,Shin-Soo Choo,H,OF,OF,OF,437.7,788.1,370.3,636.0
605137,,Josh Bell,H,1B/OF,1B/OF,1B/OF,315.9,782.6,276.0,620.0
572122,,Kyle Seager,H,3B,3B,3B,776.1,782.6,606.6,650.0
596142,,Gary Sánchez,H,C,C,C,476.7,781.8,314.7,525.0
543829,,Dee Strange-Gordon,H,2B,2B,2B,483.9,774.9,438.3,695.0
475174,,Yonder Alonso,H,1B,1B,1B,509.9,761.8,506.2,521.0
408045,,Joe Mauer,H,1B,1B,1B,597.5,754.9,554.6,597.0
605242,,Michael Fulmer,P,SP,SP,SP,631.7,752.6,139.5,164.7
592743,,Andrelton Simmons,H,SS,SS,SS,461.3,751.9,499.8,647.0
446334,,Evan Longoria,H,3B,3B,3B,735.0,751.4,609.5,677.0
519141,,Drew Pomeranz,P,SP,SP,SP,756.1,748.8,153.9,173.7
493329,,Yuli Gurriel,H,3B,3B,3B,268.8,742.5,268.5,564.0
468504,,Jhoulys Chacín,P,SP,SP,SP,511.2,740.6,134.7,180.3
502210,,Josh Reddick,H,OF,OF,OF,554.3,740.5,477.7,540.0
466320,,Melky Cabrera,H,OF,OF,OF,684.6,739.7,591.3,666.0
571697,,Scooter Gennett,H,2B,2B,2B,542.4,737.4,510.1,497.0
502748,,Brad Peacock,P,SP,SP,SP,266.1,735.8,76.3,132.0
593428,,Xander Bogaerts,H,SS,SS,SS,745.2,735.3,624.9,635.0
514917,,César Hernández,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,596.8,732.7,556.2,577.0
543243,,Sonny Gray,P,SP,SP,SP,613.6,732.2,139.3,162.3
455976,,Nick Markakis,H,OF,OF,OF,662.4,730.2,610.6,670.0
502190,,Mike Leake,P,SP,SP,SP,670.2,729.8,167.5,186.0
445276,,Kenley Jansen,P,RP,RP,RP,596.8,729.8,61.6,68.3
608349,,Corey Knebel,P,RP,RP,RP,221.7,728.8,43.4,76.0
518886,,Craig Kimbrel,P,RP,RP,RP,490.0,728.0,54.4,69.0
444482,,David Peralta,H,OF,OF,OF,437.2,727.0,343.2,577.0
624424,,Michael Conforto,H,OF,OF,OF,459.7,725.7,393.4,440.0
450203,,Charlie Morton,P,SP,SP,SP,344.4,725.1,81.6,146.7
545333,,Trevor Bauer,P,SP,SP,SP,701.3,723.8,172.6,176.3
544369,,Didi Gregorius,H,SS,SS,SS,586.0,723.0,556.3,570.0
452657,,Jon Lester,P,SP,SP,SP,967.3,719.7,181.8,180.7
543699,,Tanner Roark,P,SP,SP,SP,783.7,718.2,176.1,181.3
608379,,Michael Wacha,P,SP,SP,SP,618.6,716.8,147.1,165.7
592663,,J.T. Realmuto,H,C,C,C,581.2,716.6,519.2,579.0
594777,,Kole Calhoun,H,OF,OF,OF,699.7,709.8,604.6,654.0
459964,,Matt Joyce,H,OF,OF,OF,399.7,708.9,374.9,544.0
502171,,Alex Cobb,P,SP,SP,SP,315.7,707.5,71.0,179.3
571578,,Patrick Corbin,P,SP,SP,SP,508.9,706.9,146.3,189.7
453562,,Jake Arrieta,P,SP,SP,SP,1071.4,703.8,181.6,168.3
502624,,Chase Anderson,P,SP,SP,SP,525.4,701.9,151.1,141.3
434778,,Kendrys Morales,H,1B,1B,1B,677.4,701.1,572.9,608.0
542921,,Tim Beckham,H,2B/SS,2B/SS,2B/SS,353.5,700.7,329.8,575.0
516416,,Jean Segura,H,2B/SS,2B/SS,2B/SS,676.6,696.4,605.4,566.0
453943,,Todd Frazier,H,3B,3B,3B,738.5,696.4,600.8,576.0
458681,,Lance Lynn,P,SP,SP,SP,364.8,696.2,77.5,186.3
605200,,Zach Davies,P,SP,SP,SP,599.4,695.5,145.1,191.3
593934,,Miguel Sanó,H,3B/OF,3B/OF,3B/OF,636.3,695.3,481.0,483.0
592387,,Ryon Healy,H,3B,3B,3B,444.9,694.9,341.5,605.0
572971,,Dallas Keuchel,P,SP,SP,SP,818.3,694.8,167.2,145.7
451594,,Dexter Fowler,H,OF,OF,OF,671.6,691.8,544.5,491.0
608577,,Nomar Mazara,H,OF,OF,OF,548.9,691.6,484.0,616.0
519048,,Mitch Moreland,2W,1B,1B/RP,1B/RP,663.5,687.8,503.0,576.0
452104,,Chase Headley,H,3B,3B,3B,535.3,687.0,528.7,586.0
448179,,Rich Hill,P,SP,SP,SP,724.8,683.1,118.1,135.7
546318,,Odúbel Herrera,H,OF,OF,OF,709.1,679.5,581.7,563.0
518633,,Danny Duffy,P,SP,SP,SP,708.2,676.2,163.5,146.3
605412,,Joe Panik,H,2B,2B,2B,568.2,673.7,506.2,573.0
435079,,Ian Kinsler,H,2B,2B,2B,723.1,672.0,607.0,613.0
605164,,Dylan Bundy,P,SP,SP,SP,410.0,670.5,114.8,169.7
594988,,Scott Schebler,H,OF,OF,OF,394.8,669.0,345.0,531.0
571506,,Justin Bour,H,1B,1B,1B,501.2,666.5,405.1,429.0
596115,,Trevor Story,H,SS,SS,SS,582.1,665.2,407.5,555.0
547888,,Masahiro Tanaka,P,SP,SP,SP,833.9,665.2,175.2,178.3
452678,,Asdrúbal Cabrera,H,SS,SS,SS,618.1,660.9,539.1,540.0
543281,,Josh Harrison,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,560.7,655.0,505.9,542.0
446263,,Lucas Duda,H,1B,1B,1B,427.2,653.4,341.4,491.0
430832,,José Bautista,H,OF,OF,OF,737.1,652.9,525.1,686.0
408252,,Brandon Phillips,H,2B,2B,2B,574.4,652.8,554.3,604.0
592836,,Taijuan Walker,P,SP,SP,SP,530.3,652.4,144.1,157.3
553878,,Felipe Vázquez,P,RP,RP,RP,396.3,651.1,65.3,75.3
520471,,Freddy Galvis,H,SS,SS,SS,528.6,650.7,572.3,663.0
573185,,Dan Straily,P,SP,SP,SP,569.3,650.4,157.3,181.7
595879,,Javier Báez,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,458.7,648.6,433.0,508.0
456488,,Eduardo Núñez,H,3B/SS,3B/SS,3B/SS,590.7,648.1,517.9,491.0
621244,,José Berríos,P,SP,SP,SP,181.7,647.8,89.2,145.7
607680,,Kevin Pillar,H,OF,OF,OF,563.6,645.1,554.8,632.0
434158,,Curtis Granderson,H,OF,OF,OF,698.3,644.9,584.7,527.0
462136,,Marco Estrada,P,SP,SP,SP,708.0,644.5,166.1,186.0
532077,,Roberto Osuna,P,RP,RP,RP,476.5,642.1,66.0,64.0
453385,,Clayton Richard,P,SP,SP,SP,384.9,642.1,98.1,197.3
596146,,Max Kepler,H,OF,OF,OF,473.0,633.8,424.2,568.0
576397,,Jedd Gyorko,H,1B/2B/3B/SS,1B/2B/3B/SS,1B/2B/3B/SS,494.8,633.7,464.8,481.0
467100,,Iván Nova,P,SP,SP,SP,520.7,632.3,150.4,187.0
543272,,Brad Hand,P,RP,SP,RP,547.2,632.0,114.0,79.3
521692,,Salvador Perez,H,C,C,C,553.8,631.6,528.3,499.0
471865,,Carlos González,H,OF,OF,OF,769.6,628.7,576.8,534.0
434670,,Hanley Ramirez,H,1B/OF,1B/OF,1B/OF,701.5,626.3,553.0,553.0
408314,,José Reyes,H,3B/SS,3B/SS,3B/SS,422.6,626.0,391.4,561.0
285079,,R.A. Dickey,P,SP,SP,SP,626.1,625.4,166.3,190.0
519144,,Rick Porcello,P,SP,SP,SP,823.7,623.7,188.7,203.3
457918,,J.A. Happ,P,SP,SP,SP,764.5,623.1,174.7,145.3
452655,,Denard Span,H,OF,OF,OF,609.3,622.4,546.0,542.0
425877,,Yadier Molina,H,C,C,C,572.4,621.3,543.5,543.0
607208,,Trea Turner,H,2B/OF,2B/OF,2B/OF,543.3,617.4,366.4,447.0
543294,,Kyle Hendricks,P,SP,SP,SP,879.6,616.8,173.0,139.7
592866,,Trevor Williams,P,SP,RP,SP,84.5,614.3,28.3,150.3
592332,,Kevin Gausman,P,SP,SP,SP,653.3,613.8,161.1,186.7
134181,,Adrian Beltré,H,3B,3B,3B,768.4,613.8,581.9,389.0
572041,,AJ Pollock,H,OF,OF,OF,402.2,613.5,290.3,466.0
433589,,Yusmeiro Petit,P,RP,RP,RP,266.9,610.8,60.6,91.3
596748,,Maikel Franco,H,3B,3B,3B,637.1,608.6,548.5,623.0
572287,,Mike Zunino,H,C,C,C,301.9,606.6,334.6,435.0
543557,,Mike Montgomery,P,SP,SP,SP,506.2,606.1,119.0,130.7
575929,,Willson Contreras,H,C/OF,C/OF,C/OF,433.9,606.0,341.5,428.0
450306,,Jason Vargas,P,SP,SP,SP,292.3,605.8,70.3,179.7
640455,,Sean Manaea,P,SP,SP,SP,544.1,603.5,132.3,158.7
474832,,Brandon Belt,H,1B/OF,1B/OF,1B/OF,773.6,601.9,583.1,451.0
656941,,Kyle Schwarber,H,C/OF,C/OF,C/OF,284.7,601.6,229.8,486.0
592325,,Ben Gamel,H,OF,OF,OF,229.8,601.0,228.5,550.0
606115,,Orlando Arcia,H,SS,SS,SS,313.4,597.7,308.0,548.0
621439,,Byron Buxton,H,OF,OF,OF,390.4,596.7,379.3,511.0
488768,,Andrew Cashner,P,SP,SP,SP,563.4,596.2,144.5,166.7
405395,,Albert Pujols,H,1B,1B,1B,706.4,596.0,591.1,636.0
474568,,Jordy Mercer,H,SS,SS,SS,502.3,595.3,535.0,558.0
448802,,Jaime García,P,SP,SP,SP,675.8,595.2,158.8,157.0
516770,,Starlin Castro,H,2B/SS,2B/SS,2B/SS,603.7,594.9,562.8,473.0
621121,,Lance McCullers Jr.,P,SP,SP,SP,556.2,594.3,113.1,118.7
527054,,Julio Teheran,P,SP,SP,SP,769.4,593.8,174.1,188.3
628452,,Raisel Iglesias,P,RP,SP,RP,566.7,592.7,108.7,76.0
641771,,Chad Kuhl,P,SP,SP,SP,382.5,591.8,95.3,157.3
641313,,Tim Anderson,H,SS,SS,SS,467.9,590.3,415.5,606.0
434628,,Jason Hammel,P,SP,SP,SP,689.2,590.3,160.4,180.3
593958,,Eduardo Rodriguez,P,SP,SP,SP,492.6,590.0,125.7,137.3
598265,,Jackie Bradley Jr.,H,OF,OF,OF,642.3,588.6,543.5,541.0
605182,,Mike Clevinger,P,SP,SP,SP,315.6,586.2,86.5,121.7
500871,,Eduardo Escobar,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,426.2,585.6,433.1,499.0
571437,,Aaron Altherr,H,OF,OF,OF,335.0,585.6,329.6,412.0
444432,,Mark Trumbo,H,1B/OF,1B/OF,1B/OF,727.5,585.5,588.0,603.0
571740,,Billy Hamilton,H,OF,OF,OF,460.3,581.7,475.4,633.0
596059,,Rougned Odor,H,2B,2B,2B,684.7,579.1,563.0,651.0
460075,,Ryan Braun,H,OF,OF,OF,744.5,578.2,538.8,425.0
571704,,Ken Giles,P,RP,RP,RP,462.8,578.1,61.8,62.7
593871,,Jorge Polanco,H,SS,SS,SS,388.0,578.0,336.2,544.0
448801,,Chris Davis,H,1B/OF,1B/OF,1B/OF,773.4,577.5,599.5,524.0
628317,,Kenta Maeda,P,SP,SP,SP,706.5,576.9,147.8,134.3
453192,,Andrew Miller,P,RP,RP,RP,579.7,576.2,65.3,62.7
461872,,Anthony Swarzak,P,RP,RP,RP,143.3,575.7,38.8,77.3
517008,,Alex Colomé,P,RP,SP,RP,593.2,572.9,99.3,66.7
543063,,Brandon Crawford,H,SS,SS,SS,653.2,572.2,567.6,570.0
572191,,Michael A. Taylor,H,OF,OF,OF,354.6,570.9,369.6,432.0
501985,,Mike Minor,P,RP,SP,RP,214.0,570.0,60.0,77.7
571830,,Tommy Joseph,H,1B,1B,1B,464.3,569.1,373.5,533.0
518735,,Yasmani Grandal,H,1B/C,1B/C,1B/C,560.8,569.1,471.1,482.0
408234,,Miguel Cabrera,H,1B,1B,1B,913.1,568.6,590.6,529.0
622534,,Manuel Margot,H,OF,OF,OF,238.8,567.8,218.5,529.0
606965,,Chris Devenski,P,RP,SP,RP,699.3,567.6,114.2,80.7
430935,,Cole Hamels,P,SP,SP,SP,856.9,566.8,181.6,148.0
571745,,Mitch Haniger,H,OF,OF,OF,282.0,566.0,261.5,410.0
461314,,Matt Kemp,H,OF,OF,OF,745.2,566.0,600.8,467.0
435522,,Neil Walker,H,2B,2B,2B,598.2,564.5,489.3,448.0
500208,,Yangervis Solarte,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,544.6,562.2,478.6,512.0
608566,,Germán Márquez,P,SP,RP,SP,116.4,561.9,32.3,162.0
502085,,David Robertson,P,RP,RP,RP,469.5,560.9,59.5,68.3
592273,,Brandon Drury,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,541.9,560.4,455.4,480.0
592669,,Hunter Renfroe,H,Util,Util,Util,277.5,559.1,218.0,479.0
570560,,Yolmer Sánchez,H,2B,2B,2B,261.9,558.9,323.5,534.0
592791,,Jameson Taillon,P,SP,SP,SP,490.4,558.6,112.0,133.7
643338,,Chad Green,P,RP,SP,RP,272.4,558.0,82.8,69.0
501896,,David Freese,H,1B/3B,1B/3B,1B/3B,534.8,557.8,493.0,503.0
282332,,CC Sabathia,P,SP,SP,SP,599.7,555.4,166.6,148.7
460576,,Carlos Gómez,H,OF,OF,OF,534.7,551.3,474.2,426.0
621389,,Ty Blach,P,SP,RP,SP,150.0,550.6,30.5,163.7
606131,,Luis Perdomo,P,SP,SP,SP,355.9,545.8,133.3,163.7
605151,,Archie Bradley,P,RP,SP,RP,483.0,545.0,134.4,73.0
605483,,Blake Snell,P,SP,SP,SP,458.3,539.8,104.5,129.3
527048,,Martín Pérez,P,SP,SP,SP,619.1,534.5,167.2,185.0
452254,,Hunter Pence,H,OF,OF,OF,535.3,533.6,443.3,539.0
456030,,Dustin Pedroia,H,2B,2B,2B,704.6,533.5,591.5,463.0
541640,,Erasmo Ramírez,P,SP,SP,SP,489.9,533.5,121.7,131.3
518618,,Derek Dietrich,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,523.1,533.3,434.9,464.0
592314,,Mike Foltynewicz,P,SP,SP,SP,426.1,533.2,130.3,154.0
570632,,José Ureña,P,SP,SP,SP,346.6,532.5,108.0,169.7
502143,,Danny Valencia,H,1B/3B/OF,1B/3B/OF,1B/3B/OF,595.7,531.4,496.3,500.0
453284,,Blake Parker,P,RP,RP,RP,136.6,529.2,30.7,67.3
595281,,Kevin Kiermaier,H,OF,OF,OF,522.6,528.4,460.5,421.0
592351,,Jon Gray,P,SP,SP,SP,653.7,527.7,148.1,110.3
605486,,Cory Spangenberg,H,2B/3B,2B/3B,2B/3B,281.8,526.5,261.0,486.0
545341,,Randal Grichuk,H,OF,OF,OF,593.7,525.8,474.0,442.0
592102,,Cody Allen,P,RP,RP,RP,495.5,520.4,62.9,67.3
543766,,Bryan Shaw,P,RP,RP,RP,362.7,520.2,61.7,76.7
504379,,Juan Nicasio,P,RP,SP,RP,537.3,519.0,124.8,72.3
425492,,Ryan Madson,P,RP,RP,RP,385.8,518.2,60.7,59.0
592665,,Addison Reed,P,RP,RP,RP,473.8,517.1,66.4,76.0
467827,,Gerardo Parra,H,1B/OF,1B/OF,1B/OF,465.4,516.7,449.4,425.0
450212,,Pat Neshek,P,RP,RP,RP,342.2,516.6,51.0,62.3
592222,,Alex Claudio,P,RP,RP,RP,228.7,513.6,49.4,82.7
543939,,Kolten Wong,H,2B/OF,2B/OF,2B/OF,456.8,513.2,441.8,411.0
519043,,Matt Moore,P,SP,SP,SP,632.6,512.0,165.5,174.3
543257,,Robbie Grossman,H,OF,OF,OF,450.8,511.4,399.9,456.0
571431,,Matt Adams,H,1B,1B,1B,435.6,511.3,382.1,367.0
542979,,Keon Broxton,H,OF,OF,OF,393.8,511.2,322.2,463.0
407845,,Fernando Rodney,P,RP,RP,RP,401.1,509.6,60.9,55.3
488671,,Alex Avila,H,1B/C,1B/C,1B/C,324.7,509.4,326.4,376.0
435063,,Mike Napoli,H,1B/OF,1B/OF,1B/OF,672.6,508.7,569.4,485.0
543305,,Aaron Hicks,H,OF,OF,OF,396.7,507.2,419.5,361.0
624428,,Adam Frazier,H,2B/OF,2B/OF,2B/OF,321.1,504.9,280.0,454.0
605218,,Carl Edwards Jr.,P,RP,RP,RP,250.9,503.7,40.5,66.3
518960,,Jonathan Lucroy,H,1B/C,1B/C,1B/C,648.4,502.5,513.5,481.0
518813,,Greg Holland,P,RP,RP,RP,220.8,502.2,26.5,57.3
621242,,Edwin Díaz,P,RP,RP,RP,358.3,502.0,47.8,66.0
445213,,Brandon Kintzler,P,RP,RP,RP,235.7,500.8,49.9,71.3
543022,,Tyler Chatwood,P,SP,SP,SP,539.5,495.1,139.0,147.7
517593,,Danny Salazar,P,SP,SP,SP,676.0,494.6,147.2,103.0
407793,,John Lackey,P,SP,SP,SP,811.2,494.1,176.0,170.7
518792,,Jason Heyward,H,OF,OF,OF,602.4,493.3,557.0,481.0
488726,,Michael Brantley,H,OF,OF,OF,389.1,493.0,281.1,375.0
458708,,Josh Tomlin,P,SP,SP,SP,541.9,492.9,153.6,141.0
456501,,Johnny Cueto,P,SP,SP,SP,984.4,492.7,191.0,147.3
452095,,Tyler Flowers,H,C,C,C,408.6,490.8,398.6,370.0
476454,,Dellin Betances,P,RP,RP,RP,556.2,490.2,66.9,59.7
500724,,JC Ramírez,P,SP,RP,SP,263.9,489.6,63.7,147.3
445055,,Jon Jay,H,OF,OF,OF,407.2,489.1,411.5,433.0
453056,,Jacoby Ellsbury,H,OF,OF,OF,578.6,488.4,563.1,409.0
407812,,Matt Holliday,H,1B/OF,1B/OF,1B/OF,530.7,488.3,440.7,427.0
593576,,Héctor Neris,P,RP,RP,RP,378.6,487.0,66.2,74.7
493316,,Yoenis Cespedes,H,OF,OF,OF,725.1,486.7,539.1,321.0
450314,,Ben Zobrist,H,2B/OF,2B/OF,2B/OF,690.0,484.7,569.0,496.0
451584,,Wade Davis,P,RP,RP,RP,440.3,483.9,50.4,58.7
607352,,Joe Biagini,P,SP,RP,SP,292.4,483.0,55.8,119.7
518516,,Madison Bumgarner,P,SP,SP,SP,1037.6,482.7,195.2,111.0
456078,,Welington Castillo,H,C,C,C,505.3,482.5,466.3,365.0
571710,,Mychal Givens,P,RP,RP,RP,369.5,480.9,62.3,78.7
448281,,Sean Doolittle,P,RP,RP,RP,301.7,480.0,42.9,51.3
571466,,Tucker Barnhart,H,C,C,C,426.2,479.4,437.4,423.0
445060,,Ricky Nolasco,P,SP,SP,SP,601.1,478.9,162.6,181.0
543484,,Mikie Mahtook,H,OF,OF,OF,303.0,478.5,309.5,379.0
500874,,José A. Martínez,H,Util,Util,Util,234.8,477.0,209.0,307.0
444876,,Alcides Escobar,H,SS,SS,SS,534.0,475.3,607.2,629.0
592261,,Delino DeShields,H,OF,OF,OF,356.6,474.6,350.7,440.0
542960,,Brad Brach,P,RP,RP,RP,425.6,472.5,69.4,68.0
541650,,Hernán Pérez,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,459.1,472.5,442.2,458.0
592454,,Tommy Kahnle,P,RP,RP,RP,192.9,471.7,39.0,62.7
457727,,Cameron Maybin,H,OF,OF,OF,487.5,471.7,451.0,450.0
435062,,Howie Kendrick,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,551.2,470.5,521.0,334.0
435263,,Brian McCann,H,1B/C,1B/C,1B/C,544.8,468.0,499.5,399.0
