Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gerrit Cole","NYY",6.037899971008301,2.8180999755859375,7.912700176239014,3.2823570540352796,11.851900100708008,11.851900100708008,0,0,,74.98059844970703,301.3689880371094,57.39939880371094,29.466100692749023,27.34589958190918,10.4306001663208,21.106399536132812,,2.3464999198913574,103.65699768066406,12.442058324617463,2.533423308865809,4.911164384205363,1.2519958954429231,0.3439537636430599,0.07003507452310871,0.2739186891199512,0.20653499801600728,1.047014827342319,0.28669493582543115,0.7674088821519983,0.40790112488308977,,3.1959048611923513,2.211416242296086,,,,,,,,,414.27690658569327,5.525121366743532,376.26048707962036,5.018104614515657,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Jacob deGrom","NYM",5.096199989318848,3.663800001144409,8.077799797058105,3.2955455380191023,11.851900100708008,11.851900100708008,0,0,,76.10199737548828,309.3580017089844,63.98040008544922,30.324600219726562,27.86639976501465,9.318269729614258,18.802799224853516,,2.384200096130371,91.48049926757812,10.818697561194208,2.2236629636502476,4.8652595910644685,1.1020003476747149,0.29571079061221306,0.060780064265289195,0.23493072634692386,0.22202233935843566,1.08779272772368,0.2917301532176566,0.7522281061524779,0.44001631301358995,,3.2368407544221247,2.018937727327091,,,,,,,,,401.5910232543945,5.277010290189086,378.77248096466064,4.977168721285883,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Max Scherzer","WSN",4.923500061035156,3.445499897003174,7.452700138092041,3.401025758353112,11.399999618530273,11.399999618530273,0,0,,72.06269836425781,292.58099365234375,58.359500885009766,29.191999435424805,27.23189926147461,10.01669979095459,18.116300582885742,,3.1449999809265137,91.45110321044922,11.421441988387578,2.2625673052348647,5.048000986296397,1.2509980914523278,0.3125667941339861,0.0619189249333545,0.2506478692006316,0.21509496867213057,1.061239770419512,0.2846173867671247,0.7571171893662593,0.3513100118950628,,3.3680252537024225,1.8523073351778339,,,,,,,,,377.4421628952025,5.237691225317883,349.21469926834106,4.845984222005585,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Justin Verlander","HOU",5.548699855804443,2.515199899673462,6.9893999099731445,3.4327644141286893,10.800000190734863,10.800000190734863,0,0,,68.0656967163086,275.01300048828125,55.015499114990234,27.730100631713867,25.96150016784668,10.489700317382812,15.332500457763672,,2.337899923324585,88.18419647216797,11.660172547082013,2.02734285810682,5.75145565559175,1.3870026667019373,0.3206546465643381,0.0557519114752432,0.2649027350890949,0.21378310117358798,1.0335308821704674,0.28062118027441296,0.7656494203515822,0.34010170201563394,,3.405132360692574,1.7895174499850288,,,,,,,,,354.9797358989716,5.215251632235452,327.3195712566376,4.808877115015434,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Shane Bieber","CLE",5.504300117492676,3.243499994277954,7.324100017547607,3.6870570796439814,11.851900100708008,11.851900100708008,0,0,,74.60559844970703,307.2720031738281,69.83370208740234,33.16559982299805,30.563899993896484,10.569100379943848,14.99429988861084,,2.259700059890747,79.74440002441406,9.61991613408933,1.8088280477834233,5.318314333901324,1.2749968554118363,0.25952380692262916,0.04879813238347117,0.210725674539158,0.24079092094550336,1.1370192551058653,0.2967614694225904,0.7377048633381948,0.45616695086331766,,3.6117209793017864,1.6789654245125607,,,,,,,,,348.2406686306,4.667755180133771,343.3564875125885,4.602288496406222,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Lance Lynn","TEX",4.626399993896484,3.7844998836517334,6.493000030517578,3.874795386966726,11.851900100708008,11.851900100708008,0,0,,70.9990005493164,298.19000244140625,64.02149963378906,33.01250076293945,30.567399978637695,9.59274959564209,23.765100479125977,,2.940999984741211,77.79830169677734,9.861895376747492,3.012519932073792,3.273636556475379,1.2159994604545183,0.2609017775908317,0.07969784461099018,0.18120393297984155,0.23582061097341164,1.2364483927057233,0.2956592275886056,0.7366392271015836,0.43229372186182674,,3.9073634998565634,1.6100593883923957,,,,,,,,,316.4241869926453,4.456741426562122,305.767560005188,4.306645975851445,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Stephen Strasburg","WSN",4.754700183868408,3.8485000133514404,7.234499931335449,3.707105278145235,11.851900100708008,11.851900100708008,0,0,,74.21499633789062,308.4580078125,67.13980102539062,33.15840148925781,30.56920051574707,9.400569915771484,21.42490005493164,,3.235100030899048,80.43009948730469,9.753701153471166,2.598182443026518,3.754047826645104,1.1400004502694832,0.2607489429685843,0.06945807699035335,0.19129086597823097,0.23657601250694513,1.193353169177553,0.2976750189420734,0.7347935218339743,0.4524425314319936,,3.690021224426179,1.5968226211101488,,,,,,,,,345.8806789875031,4.6605227522043675,335.74777150154114,4.523988251281829,,,,,,,,,,,,,,,,,,,"Stephen Strasburg","10131",544931
"Clayton Kershaw","LAD",5.077199935913086,3.6096999645233154,7.355299949645996,3.686080414005429,11.851900100708008,11.851900100708008,0,0,,74.78919982910156,311.49200439453125,71.3989028930664,33.41270065307617,30.631000518798828,10.387399673461914,17.33639907836914,,1.819100022315979,71.95120239257812,8.658480409108854,2.0862315957632385,4.150296844651702,1.2500013006527746,0.23098892227566065,0.05565600026256568,0.17533292201309497,0.24423533017643076,1.1864721400175664,0.29053386858543584,0.745658542544093,0.4645444299029172,,3.863839777181469,1.5135600500738107,,,,,,,,,326.47382271289825,4.365253585529906,325.3457108736038,4.350169698526539,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Patrick Corbin","WSN",4.659999847412109,3.7606000900268555,6.764699935913086,3.676417268815637,11.851900100708008,11.851900100708008,0,0,,71.0792007446289,298.5270080566406,64.9011001586914,31.665199279785156,29.035200119018555,8.813819885253906,23.64929962158203,,2.0750999450683594,76.59149932861328,9.697963493344545,2.994458215124511,3.238637107828636,1.1159998724842062,0.2565647236650739,0.07921996664735595,0.17734475701771793,0.23790498381936395,1.2457990361823919,0.2992961130339241,0.7464166817246939,0.47354937742399694,,3.756641612070908,1.4676626311449898,,,,,,,,,324.8430404663086,4.570156066236512,316.82614517211914,4.4573678636371,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Walker Buehler","LAD",4.8902997970581055,3.3192999362945557,6.770100116729736,3.5699688089217205,11.399999618530273,11.399999618530273,0,0,,69.16850280761719,285.46600341796875,60.96609878540039,29.81909942626953,27.436599731445312,8.9381103515625,18.77079963684082,,2.7202000617980957,76.82949829101562,9.996825961989638,2.4424006574414845,4.09303278376191,1.1630003527444244,0.26913712095700837,0.06575493898430108,0.2033821819727073,0.23095405976477343,1.1527920250640467,0.2919519047536163,0.7425642279126387,0.4542671343808587,,3.604496995140387,1.4673867006851447,,,,,,,,,332.5823040962219,4.8082912105420945,318.83307695388794,4.609512480567621,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
