Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mike Trout","LAA",150,670.9381103515625,528.8126220703125,147.7761993408203,77.872802734375,26.090299606323242,2.7681000232696533,41.04499816894531,116.4009017944336,105.60890197753906,121.70819854736328,12.74779987335205,147.38009643554688,12.076899528503418,4.889999866485596,3.4504001140594482,,10.374799728393555,3.3485000133514404,0.27944907737314095,0.18140003775249827,0.21966272918722965,0.8258116359734465,0.4218224380387773,0.5721075520250827,0.4146886972616963,0.99392999006386,0.2926584746519417,4.808574137209585,0.3091171383104628,1.0399999618530273,-0.011695592947261524,137.9128653480101,53.73539115193387,165.0224881596668,1.0283043689057658,,54.77207364114986,-1.8199999332427979,7.556865583739273,,,,,,,,1187.6887296915054,7.917924864610036,1187.6887296915054,7.917924864610036,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Fernando Tatis Jr.","SDP",150,676.7728271484375,590.2501831054688,168.58169555664062,95.51200103759766,28.71430015563965,5.082300186157227,39.27299880981445,112.56439971923828,98.19000244140625,67.88030242919922,2.7070999145507812,161.31539916992188,8.79800033569336,4.495500087738037,5.348700046539307,,26.096599578857422,10.300399780273438,0.2856105773143278,0.10029998207110484,0.23835974598687656,0.4207924524161353,0.3652833432388559,0.5510874989232895,0.3849766747218727,0.9163708421621454,0.26547692160896164,6.461539194339083,0.3280636984212895,0.7919999957084656,0.204713606380734,122.14683046128374,37.237318965443755,145.6944582019218,0.9967136020891996,,40.50879823080755,6.125,6.963302855168244,,,,,,,,1085.991410446167,7.23994273630778,1085.991410446167,7.23994273630778,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Mookie Betts","LAD",150,685.4086303710938,582.468994140625,161.96290588378906,93.5322036743164,33.5531005859375,2.365600109100342,32.51190185546875,115.56539916992188,87.77570343017578,86.43000030517578,4.112500190734863,108.9800033569336,6.168700218200684,4.480599880218506,5.860300064086914,,21.48979949951172,5.643799781799316,0.27806270808070943,0.1260999591708976,0.15900004541514115,0.7930812776918205,0.3746041428562522,0.511242341808625,0.3762540991019385,0.8858464846648773,0.23317963372791561,5.462638166302678,0.29060224412017666,2.494999885559082,1.26736382419337,118.66136916479152,32.668389474609995,137.86043027317692,3.762363709752452,,36.91809503843983,4.392999649047852,6.476614726696308,,,,,,,,1043.7471498012542,6.958314332008361,1043.7471498012542,6.958314332008361,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"José Ramírez","CLE",150,653.35107421875,560.7650756835938,151.7888946533203,80.45279693603516,37.092899322509766,2.487799882888794,31.755399703979492,98.32669830322266,96.10160064697266,78.33679962158203,3.2667999267578125,96.84410095214844,6.5335001945495605,4.994999885559082,2.720599889755249,,23.19659996032715,7.814899921417236,0.2706817903527318,0.11990000891213642,0.14822674175281733,0.8088959353372382,0.3637383119859862,0.5155877328722487,0.37207762312963555,0.879326044858235,0.24490594251951686,5.225639570183699,0.27457529758538274,1.4570000171661377,0.7285074974265584,110.8091948758305,28.838231619309585,137.5185888899238,2.185507514592696,,32.38329898968267,3.9199999570846558,6.309313034842569,,,,,,,,986.3060785531998,6.575373857021332,986.3060785531998,6.575373857021332,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Corey Seager","LAD",149.0399932861328,640.7825317382812,564.5377807617188,167.22250366210938,96.56950378417969,36.13130187988281,1.6953999996185303,32.82630157470703,98.50859832763672,100.9363021850586,61.96369934082031,1.281599998474121,107.8832015991211,6.407800197601318,4.758200168609619,3.1150999069213867,,3.712399959564209,1.5835000276565552,0.2962113597365966,0.09670004451077722,0.16836164573098023,0.5743591070931392,0.3694621576551867,0.5406609163159948,0.38442265278508647,0.9101230739711814,0.24444955657939815,3.576051344462509,0.3135801269114212,1.0509999990463257,-0.4652006365413508,115.3516292092688,34.95754486901272,143.25441839895464,0.5857993625049749,,35.99895586703016,4.356000185012817,6.223532118926296,,,,,,,,1002.6542884588241,6.727417697435675,1002.6542884588241,6.727417697435675,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Alex Bregman","HOU",150,659.7996215820312,545.2407836914062,149.7012939453125,81.85150146484375,34.762298583984375,1.6722999811172485,31.41510009765625,100.70970153808594,99.78520202636719,97.32039642333984,1.9794000387191772,85.93000030517578,10.55679988861084,4.824699878692627,1.8568999767303467,,4.56820011138916,1.8932000398635864,0.2745599713429361,0.1474999276143723,0.1302365104410602,1.132554359102894,0.3914907759190203,0.517300626444747,0.3877817296958852,0.9087914023637673,0.24274065510181086,3.590079705707618,0.2733548001179622,-0.335999995470047,-0.5051036025197662,120.64493348903652,37.8649203054063,149.01549122005045,-0.8411035979898132,,38.99964573131116,-0.9010000228881836,6.072312926773217,,,,,,,,1025.741388142109,6.8382759209473924,1025.741388142109,6.8382759209473924,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Juan Soto","WSN",150,651.1309814453125,526.898193359375,159.13369750976562,85.52890014648438,31.78070068359375,2.2778000831604004,39.54629898071289,107.68930053710938,113.55570220947266,113.6875,14.324899673461914,114.49500274658203,4.5578999519348145,4.594200134277344,1.3932000398635864,,11.091300010681152,4.640999794006348,0.3020198199867944,0.1746000470560445,0.17584020114115595,0.9929472664552066,0.42690928596095246,0.596147228524969,0.42397784037470915,1.0230565144859214,0.29412740853817465,4.279291797251062,0.3168288584606279,-0.5270000100135803,-0.4000975578956292,138.94454408781374,57.25211889503613,166.21176539594353,-0.9270975679092095,,54.157099767596485,-9.95799994468689,6.031771355867533,,,,,,,,1203.9480860233307,8.02632057348887,1203.9480860233307,8.02632057348887,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Cody Bellinger","LAD",150,642.3516845703125,546.4749145507812,151.50759887695312,80.64820098876953,27.644500732421875,3.459399938583374,39.75550079345703,100.24210357666016,114.26699829101562,86.20359802246094,10.920000076293945,117.60140228271484,3.854099988937378,4.507800102233887,1.3113000392913818,,13.852100372314453,5.0457000732421875,0.2772452949674678,0.13420000304058516,0.18307946426789837,0.7330150521098949,0.3768331794938045,0.5587400213863212,0.38863740059947005,0.9355732008801256,0.28149472641885337,4.969447775919731,0.28390439548621915,-0.06400000303983688,0.07033236966860923,117.91829600470372,37.32734205756423,146.0375671111721,0.006332366628772346,,37.790401764726695,0.26100000739097595,6.005125365939613,,,,,,,,1057.9211029291152,7.052807352860769,1057.9211029291152,7.052807352860769,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Anthony Rendon","LAA",150,655.9676513671875,555.0418090820312,155.6385040283203,91.09410095214844,35.75899887084961,1.958299994468689,26.82710075378418,92.49299621582031,96.03469848632812,85.80059814453125,5.90369987487793,97.35430145263672,9.183500289916992,4.864299774169922,1.0774999856948853,,2.6819000244140625,1.1604000329971313,0.28040861333622175,0.13080004473650958,0.1484132658824379,0.8813231348208441,0.3826940755453055,0.4968912200479475,0.37494457986113916,0.879585295593253,0.21648260671172576,3.1568300084705374,0.29562565837715993,0.9179999828338623,-0.5398389231674052,112.83965901986113,30.540413836890647,137.80305374597833,0.3781610596664571,,30.9267660781549,6.000999927520752,5.9446902879319,,,,,,,,970.3707525134087,6.469138350089391,970.3707525134087,6.469138350089391,,,,,,,,,,,,,,,,,,,"Anthony Rendon","12861",543685
"Matt Chapman","OAK",150,662.897705078125,577.9268798828125,142.88589477539062,71.91190338134766,33.03310012817383,3.541100025177002,34.39970016479492,92.07599639892578,96.6364974975586,68.34480285644531,0,165.2292938232422,9.280599594116211,4.872600078582764,2.4728000164031982,,2.076200008392334,1.0364999771118164,0.24723870743711368,0.10310007461617418,0.249253078653771,0.4136361130342827,0.3338930786808281,0.4952187107656931,0.35201809460530376,0.8291117894465212,0.24798000332857945,3.6805726965426615,0.2831277423025184,1.159999966621399,-0.5098841586150398,101.20927963068736,18.040573601135684,129.16684870459108,0.6501158080063592,,24.4688183583925,8.11300015449524,5.546878955124556,,,,,,,,895.4903603553771,5.9699357357025145,895.4903603553771,5.9699357357025145,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
