Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gerrit Cole","NYY",14.718999862670898,8.110400199890137,20.81599998474121,3.2608305981087575,32,32,0,0,,198.60830688476562,800.1950073242188,156.1634063720703,77.61640167236328,71.95867156982422,27.38587760925293,50.340301513671875,,5.803800106048584,263.8226013183594,11.955206955381202,2.2811871302337723,5.240783097946047,1.2409999478334117,0.32969788477006223,0.06291004199339531,0.2667878427766669,0.2098826910562098,1.0397536292656557,0.28437602386197275,0.7664405303779466,0.3944616908696205,,3.153939685595758,5.143891174275346,,,,,,,,,1086.0432175636292,5.4682668343462675,996.2380232810974,5.016094436871283,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Corbin Burnes","MIL",12.188300132751465,8.265700340270996,17.738000869750977,3.2970509618545183,29.15999984741211,29.15999984741211,0,0,,174.1280059814453,711.5980224609375,141.34750366210938,69.43180084228516,63.789878845214844,20.29558563232422,51.54890060424805,,7.172900199890137,221.4237060546875,11.444530954455065,2.664362362753231,4.295410832417256,1.0489999564480272,0.3111640266915474,0.07244103971224537,0.23872298697930205,0.21649969622635792,1.1077850640919418,0.2944177981839689,0.7506241702647786,0.44887782963046047,,3.153727747965468,4.421043892650144,,,,,,,,,938.0900411605835,5.3873587759371935,873.4794263839722,5.016306374501573,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Max Scherzer","NYM",12.933799743652344,8.9621000289917,19.07900047302246,3.4409490448148388,30.780000686645508,30.780000686645508,0,0,,188.98460388183594,770.1079711914062,152.6118927001953,77.25140380859375,72.25404357910156,27.423765182495117,47.36320114135742,,8.300999641418457,240.54409790039062,11.455414021224364,2.2555742717472618,5.07871284253944,1.3059999681073402,0.3123511337355118,0.061502026875638646,0.25084910685987316,0.21360938260110804,1.0581554779276554,0.28039167503469364,0.759514208150459,0.33356419696383405,,3.3944616845477182,4.298413405909509,,,,,,,,,978.4784294128419,5.177556315776088,902.5096654891968,4.7755724379193225,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Shane Bieber","CLE",12.57229995727539,9.578700065612793,19.78510093688965,3.4238592598104214,30.780000686645508,30.780000686645508,0,0,,192.97300720214844,793.4739990234375,164.99380493164062,79.94120025634766,73.41249084472656,24.571895599365234,54.20940017700195,,6.783400058746338,232.47129821777344,10.842146859266373,2.5282530892102186,4.2883945857862145,1.1459999696362975,0.29297910013924316,0.06831906306157452,0.22466003707766863,0.22525329688286555,1.1359267717635595,0.2953527228875474,0.7535718738492075,0.4564522039286501,,3.3642086736476315,4.280495488136483,,,,,,,,,978.7462403297425,5.071933398977708,927.3945889472961,4.80582544881941,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Jacob deGrom","NYM",8.943599700927734,4.5345001220703125,13.03909969329834,2.5784999365112564,19.440000534057617,19.440000534057617,0,0,,114.10070037841797,448.1570129394531,80.54399871826172,35.815799713134766,32.689849853515625,11.765049934387207,25.41990089416504,,3.5627999305725098,164.64019775390625,12.986438951477549,2.005063135359673,6.476822960065051,0.9279999952525532,0.3673716867087149,0.056720970910253986,0.31065071579846093,0.1921491761074787,0.9286875475873041,0.28331018594306884,0.7838404499118603,0.41836445417075135,,2.386632762176412,4.123510176344842,,,,,,,,,732.5529649734498,6.420231975298299,659.890145778656,5.783401360290629,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Zack Wheeler","PHI",12.95989990234375,9.154899597167969,18.795000076293945,3.7021499894158825,30.780000686645508,30.780000686645508,0,0,,192.6790008544922,798.8350219726562,178.56419372558594,86.16690063476562,79.25850677490234,25.326583862304688,48.431800842285156,,7.998700141906738,197.9945068359375,9.248286287664193,2.2622403357267773,4.088109535317364,1.1829999831319342,0.24785406421842476,0.06062803896940682,0.18722602524901794,0.24052142555360395,1.1781044823836018,0.2952080550473463,0.7352510860763791,0.46553266921475883,,3.7022565184514598,3.8836928320621635,,,,,,,,,876.7382318496705,4.550253156605104,860.8469247817993,4.467777604015581,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Carlos Rodón","SFG",11.006199836730957,9.024700164794922,15.54419994354248,3.572581065291329,29.15999984741211,29.15999984741211,0,0,,166.07249450683594,689.0980224609375,138.7698974609375,71.09290313720703,65.92304992675781,20.131677627563477,53.196998596191406,,8.62339973449707,202.4761962890625,10.972833111304611,2.882915613373985,3.806158272687937,1.091000042999976,0.2938278585765934,0.07719801372555377,0.21662984485103962,0.22122564574712628,1.1559222773595845,0.29317293860177474,0.738015099011457,0.397122949800796,,3.424264130257571,3.612371891096874,,,,,,,,,840.0062887191771,5.0580699182825875,788.1418609619141,4.74576999220947,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Nathan Eovaldi","BOS",12.044500350952148,9.5246000289917,16.49180030822754,3.907120912840063,30.780000686645508,30.780000686645508,0,0,,182.78050231933594,760.0020141601562,175.0904998779297,85.69709777832031,79.34950256347656,24.695676803588867,43.665199279785156,,7.625100135803223,182.3450927734375,8.978560700603396,2.15004767210607,4.175982150111343,1.2160000022540003,0.23992711779183742,0.0574540573133054,0.182473060478532,0.24705461506451235,1.1968218512471676,0.29978778823659785,0.7224309694086868,0.4395936661836063,,3.773077169990634,3.556182145495188,,,,,,,,,804.4028800964355,4.400922800239726,803.6780004501343,4.396956952476407,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Aaron Nola","PHI",12.623800277709961,9.910900115966797,17.28619956970215,3.9567599018498925,32,32,0,0,,191.96670532226562,805.906005859375,175.36830139160156,90.87809753417969,84.396240234375,28.986970901489258,55.10940170288086,,8.521599769592285,213.36830139160156,10.003373810581738,2.5837012438864835,3.8717223340939966,1.358999924885122,0.2647558149961633,0.06838192208794268,0.1963738929082206,0.23625785639441116,1.2006129016360736,0.2928096674180557,0.7351373744112915,0.4227593577416224,,3.904468893938967,3.531669220581902,,,,,,,,,843.8998920440674,4.396074259999221,818.8465032577515,4.265565228528074,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Robbie Ray","SEA",12.27180004119873,10.250800132751465,18.174999237060547,3.6816195135727945,32,32,0,0,,191.47579956054688,794.176025390625,151.79100036621094,83.82019805908203,78.3267822265625,29.14687156677246,71.26850128173828,,6.439199924468994,250.51480102539062,11.775029608979773,3.3498568122329275,3.515084455544488,1.3699999932263134,0.31543989369632747,0.08973892311428568,0.2257009705820418,0.21186002959586556,1.1649487933195193,0.2807744075150278,0.7639853948660794,0.35767506611318073,,3.7497566366993538,3.5133752328835923,,,,,,,,,931.6642939567566,4.865702590588497,846.3761658668518,4.420277485767687,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
