Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jacob deGrom","TEX",11.858799934387207,7.339300155639648,18.38759994506836,2.6629500571297915,27.540000915527344,27.540000915527344,0,0,,162.6977996826172,644.60302734375,122.0519027709961,52.73270034790039,48.13956832885742,15.872074127197266,33.661800384521484,,4.746200084686279,221.95489501953125,12.277941429279245,1.8620792908796882,6.593672723506242,0.8779999939976908,0.3443280369534605,0.05222097780588071,0.2921070591475798,0.20134098328103883,0.9570731961911971,0.28824385398327573,0.7714348885324198,0.4064149425873752,,2.3604305123108826,5.201678742554348,,,,,,,,,1020.0880473136903,6.2698330850424995,935.8378233909607,5.7520004893523256,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Corbin Burnes","MIL",13.31470012664795,9.488200187683105,20.937299728393555,3.149170048801608,32,32,0,0,,196.93820190429688,803.1740112304688,160.7747039794922,75.4104995727539,68.91020965576172,20.89733123779297,54.909000396728516,,8.788299560546875,239.54660034179688,10.947187403101466,2.5093201765430275,4.362610839953828,0.9549999914771904,0.29824993960500495,0.06836501135365113,0.22988492825135382,0.21741685914986894,1.0951846939327359,0.29199958472814086,0.7524278846473567,0.45155503332157265,,3.0294811495649467,4.949612995350154,,,,,,,,,1070.2925903320315,5.434662142656028,1001.0270042419434,5.0829498520982614,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Gerrit Cole","NYY",13.821399688720703,8.987199783325195,20.778200149536133,3.219219254605352,32,32,0,0,,197.47520446777344,800.791015625,160.56820678710938,76.5457992553711,70.6351089477539,25.013525009155273,48.840301513671875,,4.895999908447266,247.88259887695312,11.297334244597034,2.2259134497808835,5.0753699546175675,1.139999959433569,0.3095471777783198,0.06099007176741747,0.24855710601090233,0.21493500239595995,1.0604293782866052,0.2858846903678234,0.7618730096094579,0.3964932924110957,,3.064928995556608,4.505169284890719,,,,,,,,,1070.7291112899782,5.42209394934296,996.7564907073975,5.0475020061066,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Max Scherzer","NYM",13.012800216674805,9.030799865722656,19.876699447631836,3.3237893304420236,30.780000686645508,30.780000686645508,0,0,,191.452392578125,779.5289916992188,159.74560546875,75.87090301513672,70.70526885986328,24.718631744384766,41.06719970703125,,8.907699584960938,227.90780639648438,10.713735304881858,1.9305310964576141,5.549631044296977,1.1620000288514631,0.29236604260181587,0.052682068459715514,0.23968397414210035,0.21896334642117574,1.0488915937356937,0.28311835666579854,0.7517259326767677,0.3312773644883978,,3.193136693307697,4.446648842374556,,,,,,,,,1003.2608753204347,5.240262928085577,941.8106651306152,4.919294308355512,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Shohei Ohtani","LAA",12.36970043182373,8.032400131225586,17.92620086669922,3.199190182053243,29.15999984741211,29.15999984741211,0,0,,173.356201171875,705.8480224609375,140.42529296875,67.0072021484375,61.622161865234375,19.589250564575195,51.04130172729492,,6.500199794769287,216.4488983154297,11.237210273819231,2.6498718386786035,4.240661797222173,1.0169999912860335,0.30665085319752133,0.07231202766473659,0.23433882553278473,0.21660324003125406,1.1044692569504004,0.2931004428031177,0.7587060796537688,0.42173489982643225,,3.0800523807240925,4.265119846342667,,,,,,,,,937.0556370735167,5.405377083364139,872.3940405845642,5.032378620939116,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Aaron Nola","PHI",12.808699607849121,10.128800392150879,20.036300659179688,3.488839772066141,32,32,0,0,,198.74850463867188,817.2219848632812,178.4656982421875,83.57969665527344,77.04463195800781,24.88772964477539,43.33890151977539,,8.537500381469727,216.8459014892578,9.81951092890679,1.9625310609863262,5.003493256291043,1.127000010441313,0.2653451638669944,0.05303198191251041,0.212313181954484,0.23318315570789677,1.1160063828666655,0.2933049332836079,0.7393217180198195,0.42453297717532124,,3.34125228607981,4.149628424357033,,,,,,,,,978.6716415405276,4.924171094115999,948.2646350860596,4.771178715583399,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Justin Verlander","NYM",12.155500411987305,8.634599685668945,18.442899703979492,3.3578207048067545,29.15999984741211,29.15999984741211,0,0,,179.66229248046875,732.1199951171875,154.8343963623047,72.17970275878906,67.0304183959961,23.59564781188965,36.40250015258789,,6.354800224304199,201.54100036621094,10.09599164216991,1.8235462592068792,5.536460394791955,1.1820000033122853,0.27528410876683007,0.04972204064275159,0.22556206812407847,0.2246051281040609,1.0644242254433112,0.28270440558494664,0.7525596960809513,0.3521686964512012,,3.2901718147850896,4.1408488018208685,,,,,,,,,911.5151653289795,5.07349178697623,866.3781404495239,4.822259186878118,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Sandy Alcantara","MIA",12.503899574279785,11.158599853515625,21.679000854492188,3.570300169594832,32,32,0,0,,210.61549377441406,876.10400390625,198.7050018310547,91.49929809570312,83.5511703491211,21.248764038085938,54.52170181274414,,8.902999877929688,199.7071075439453,8.533863941750779,2.329815853150248,3.6628920393909072,0.908000037963045,0.22794908669920375,0.06223199707985628,0.16571708961934747,0.2445060447452432,1.2023175460919544,0.29989726383315657,0.7236823825022249,0.4798715003726238,,3.430991717576686,4.121071062943475,,,,,,,,,989.7019615173341,4.699093802554638,985.9836463928223,4.6814392840865215,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Shane McClanahan","TBR",12.977299690246582,8.595399856567383,19.68120002746582,3.001549209570157,30.780000686645508,30.780000686645508,0,0,,183.5386962890625,742.77099609375,151.23739624023438,67.47740173339844,61.211158752441406,17.966400146484375,50.99570083618164,,5.504700183868408,214.2239990234375,10.504683917850366,2.5006242106176786,4.2008246873909965,0.8810000538725375,0.28841190642882736,0.06865602063673625,0.2197558857920911,0.22037574875839275,1.1018553643745566,0.2934966054366106,0.7609870746877035,0.4748547257883935,,2.97412995890953,4.100465143904991,,,,,,,,,1002.9291954994201,5.464401871526135,943.0770745277405,5.138301042753678,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Carlos Rodón","NYY",11.476300239562988,7.513999938964844,16.245100021362305,3.1655589468264704,27.540000915527344,27.540000915527344,0,0,,158.88490295410156,648.510009765625,124.4697036743164,60.372398376464844,55.88439178466797,18.7484188079834,44.048099517822266,,5.804200172424316,205.24029541015625,11.625790898616792,2.495094803153962,4.659458584067041,1.0620000146936222,0.31647976487568974,0.06792200406242224,0.2485577608132675,0.20791464233985082,1.0606281657913077,0.2821724936819066,0.7601419273139084,0.35593556002512833,,3.004212744760879,3.9817869949002156,,,,,,,,,882.445192718506,5.553990192343356,811.6187620162964,5.108218256902329,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Zack Wheeler","PHI",12.291299819946289,9.665399551391602,19.137500762939453,3.441970117537321,30.780000686645508,30.780000686645508,0,0,,189.36700439453125,779.9299926757812,173.19769287109375,79.17769622802734,72.4217300415039,20.9776554107666,45.663299560546875,,7.626200199127197,188.71420288085938,8.968974459717352,2.170228638082582,4.13273251598114,0.9969999752625952,0.24196300264517243,0.058547946596957216,0.1834150560482152,0.2383540341607276,1.1557504071599558,0.29445872813050744,0.7371450699472785,0.4604934843718954,,3.4036623808234836,3.9009723776398912,,,,,,,,,910.5365759849549,4.808316944634788,891.685408115387,4.708768620839725,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Nick Lodolo","CIN",10.48270034790039,10.153300285339355,16.778900146484375,3.6718492172110695,29.15999984741211,29.15999984741211,0,0,,175.622802734375,734.208984375,152.16310119628906,77.5988998413086,71.65116119384766,21.269872665405273,60.4385986328125,,12.69890022277832,206.347900390625,10.574544276716095,3.0972480750009383,3.4141741380250568,1.0899999943525482,0.2810479097668356,0.08231797746831065,0.19872993229852493,0.23017647036573252,1.2105586320169153,0.30197740789206534,0.7384308953110091,0.45128500612522726,,3.5863161642959147,3.7467005597922003,,,,,,,,,835.6485475540161,4.758200726462117,794.888973236084,4.5261148373672935,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Spencer Strider","ATL",11.671299934387207,7.012199878692627,15.638799667358398,3.0993091313268577,27.540000915527344,27.540000915527344,0,0,,153.9210968017578,630.5659790039062,116.77100372314453,57.59659957885742,53.00545120239258,15.409212112426758,55.9640007019043,,6.052800178527832,207.32110595703125,12.122379533303667,3.272300008138888,3.7045440525479925,0.9010000051549596,0.32878574623472817,0.0887520141671925,0.24003373206753567,0.20538417469629144,1.1222308573302484,0.2931066038297775,0.7616882747604652,0.39680158458831694,,2.9287521402292156,3.666817530090297,,,,,,,,,874.470006942749,5.681287524016412,797.8775358200073,5.183678861433993,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Framber Valdez","HOU",13.596400260925293,8.659700393676758,20.809799194335938,3.2435006509533606,30.780000686645508,30.780000686645508,0,0,,195.51870727539062,813.6439819335938,180.7406005859375,78.87660217285156,70.46278381347656,13.686308860778809,68.05570220947266,,9.736100196838379,184.25379943847656,8.481460511144718,3.1326993126163516,2.707396933049797,0.6299999701487039,0.22645506330742404,0.08364309663759927,0.14281196666982476,0.24562079941388051,1.272493595433696,0.31056059281916054,0.7399540686538533,0.6075923638367059,,3.3312838374270743,3.6246045541480587,,,,,,,,,943.7034649848939,4.826665837431481,934.8037128448486,4.781147164236134,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Shane Bieber","CLE",13.149200439453125,10.012399673461914,20.756799697875977,3.4710496716030605,32,32,0,0,,202.79649353027344,836.6190185546875,186.92709350585938,85.53980255126953,78.21296691894531,23.659591674804688,48.24869918823242,,5.967599868774414,209.625,9.303045467688843,2.1412514838638903,4.344676717235235,1.050000033858845,0.25056207825891946,0.05767105231672251,0.19289102594219695,0.23891416638463447,1.1596639991163593,0.2973267381981576,0.7405802482176812,0.466600234207348,,3.363784405541822,3.5858991680253633,,,,,,,,,980.2717342376709,4.833770629724109,963.0088787078857,4.748646596121387,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
