Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Juan Mejia","TEX",0.035599999129772186,0.062199998646974564,0,6.6745800375938416,1,0,0,0,,1,4.892000198364258,1.1657999753952026,0.7864999771118164,0.7416200041770935,0.18166667222976685,0.800599992275238,,0.04969999939203262,0.5774999856948853,5.197499871253967,7.205399930477142,0.721333988592329,1.6350000500679016,0.11804986963982225,0.16365493863694758,-0.045605068997125325,0.288442961074526,1.9663999676704407,0.29980906167234783,0.6891670991432737,0.43642950887500287,,6.948986057937145,-0.022247496522875523,,,,,,,,,0.7385199919342993,0.7385199919342993,1.2424332574009895,1.2424332574009895,,,,,,,,,,,,,,,,,,,"Juan Mejia","sa3002949",672435
"Jose Garcia",,0.037300001829862595,0.0658000037074089,0.007199999876320362,6.770250141620636,0.8219000101089478,0.03790000081062317,0,0,,1,4.96999979019165,1.1478999853134155,0.7990000247955322,0.7522500157356262,0.1688888818025589,0.902999997138977,,0.04919999837875366,0.5907999873161316,5.317199885845184,8.126999974250793,0.654263553918045,1.51999993622303,0.11887324190276263,0.18169014793945415,-0.06281690603669152,0.2857036298411623,2.0508999824523926,0.3004842762816674,0.6899590122700424,0.4579803267901121,,7.06197479069233,-0.022303920098866347,,,,,,,,,0.6631267800927163,0.6631267800927163,1.1294445246458054,1.1294445246458054,,,,,,,,,,,,,,,,,,,"Jose Garcia","sa3002804",673309
"Steffon Moore","TBR",0.03830000013113022,0.06289999932050705,0.005499999970197678,6.2008198499679565,0.8837000131607056,0.024700000882148743,0,0,,1,4.866000175476074,1.041700005531311,0.7330999970436096,0.688979983329773,0.16377778351306915,0.8950999975204468,,0.053599998354911804,0.7299000024795532,6.569100022315979,8.055899977684021,0.815439620714422,1.4740000516176224,0.14999999510031709,0.18394984900157202,-0.033949853901254934,0.26592294635880825,1.9368000030517578,0.29035445162536183,0.7049441738237606,0.42637326147537546,,6.706830483675003,-0.022526652899808052,,,,,,,,,1.2908132657408715,1.2908132657408715,1.4845888316631317,1.4845888316631317,,,,,,,,,,,,,,,,,,,"Steffon Moore","sa3007857",682064
"Pedro King","TBR",0.026200000196695328,0.09359999746084213,0.017799999564886093,7.397279798984528,0.2727000117301941,0.15469999611377716,0,0,,1,4.966000080108643,1.1790000200271606,0.8671000003814697,0.8219199776649475,0.2070000022649765,0.8561000227928162,,0.056699998676776886,0.4959999918937683,4.463999927043915,7.7049002051353455,0.5793715438479842,1.8630000203847885,0.09987917516967039,0.17239226922728665,-0.07251309405761626,0.290881279722234,2.035100042819977,0.2901319321396898,0.6692259301577733,0.41937404748148494,,7.628819425404072,-0.022535014171293954,,,,,,,,,0.04209983944892892,0.04209983944892892,0.562599889934063,0.562599889934063,,,,,,,,,,,,,,,,,,,"Pedro King","sa3006158",681604
"Alejandro Carrillo",,0.03550000116229057,0.07209999859333038,0.012299999594688416,6.971220016479492,0.670199990272522,0.07020000368356705,0,0,,1,5.0289998054504395,1.1686999797821045,0.8228999972343445,0.7745800018310547,0.16588889062404633,0.9514999985694885,,0.0502999983727932,0.5394999980926514,4.855499982833862,8.563499987125397,0.5669994733617978,1.493000015616417,0.10727779259564502,0.18920263181125022,-0.0819248392156052,0.29020163770196433,2.120199978351593,0.3018868663424749,0.6871454117892792,0.47400638393915107,,7.27437488809228,-0.022556428756574574,,,,,,,,,0.39454670324921626,0.39454670324921626,0.9170444272458553,0.9170444272458553,,,,,,,,,,,,,,,,,,,"Alejandro Carrillo","sa3009533",678669
"Danny Chang","SEA",0.026599999517202377,0.0908999964594841,0.019099999219179153,7.200090229511261,0.34940001368522644,0.13840000331401825,0,0,,1,4.992000102996826,1.1485999822616577,0.8446000218391418,0.8000100255012512,0.2016666680574417,0.9158999919891357,,0.05169999971985817,0.5655999779701233,5.09039980173111,8.243099927902222,0.617534646705,1.8150000125169754,0.11330127530057123,0.18347355230207174,-0.07017227700150051,0.2854089927688872,2.0644999742507935,0.2907259786262856,0.6845038649788854,0.41243592919391575,,7.584686019271612,-0.02256551709204616,,,,,,,,,0.16154000982642192,0.16154000982642192,0.6067332960665226,0.6067332960665226,,,,,,,,,,,,,,,,,,,"Danny Chang","sa3009989",682528
"Juan Torres",,0.03840000182390213,0.05950000137090683,0,6.705090165138245,1,0,0,0,,1,4.938000202178955,1.0925999879837036,0.7900000214576721,0.7450100183486938,0.17266666889190674,0.9157000184059143,,0.051100000739097595,0.7232999801635742,6.509699821472168,8.241300165653229,0.7898874802063699,1.5540000200271606,0.14647629618249286,0.18543944530456885,-0.03896314912207599,0.2751309270813369,2.008300006389618,0.29914258833593993,0.689642800162572,0.44099222888361667,,6.88988610804081,-0.022587763818833727,,,,,,,,,0.9816399067640305,0.9816399067640305,1.3015332072973251,1.3015332072973251,,,,,,,,,,,,,,,,,,,"Juan Torres","sa659946",666842
"Justin Garcia",,0.03840000182390213,0.05950000137090683,0,6.726149797439575,1,0,0,0,,1,4.900000095367432,1.0918999910354614,0.7900999784469604,0.7473499774932861,0.18744444847106934,0.8634999990463257,,0.04899999871850014,0.7376999855041504,6.6392998695373535,7.771499991416931,0.8543138231834251,1.687000036239624,0.1505510145196912,0.1762244861714794,-0.02567347165178821,0.2738307120523813,1.955399990081787,0.2953463418070313,0.6883138323714268,0.409014448779384,,6.890297167748213,-0.022592035511861886,,,,,,,,,0.9933932848274707,0.9933932848274707,1.301122147589922,1.301122147589922,,,,,,,,,,,,,,,,,,,"Justin Garcia","sa3006982",681906
"Abdiel Medina","SEA",0.025699999183416367,0.09130000323057175,0.016899999231100082,7.31879997253418,0.3659000098705292,0.13490000367164612,0,0,,1,4.953999996185303,1.1726000308990479,0.8578000068664551,0.8131999969482422,0.21155555546283722,0.8529000282287598,,0.051100000739097595,0.5479000210762024,4.9311001896858215,7.676100254058838,0.6423965329372083,1.903999999165535,0.1105975013116872,0.1721639137839146,-0.0615664124722274,0.28953087417052087,2.0255000591278076,0.29206245573185347,0.6752356485351677,0.41839915272733996,,7.557841581106186,-0.02262118409592294,,,,,,,,,0.13290654271841085,0.13290654271841085,0.6335777342319489,0.6335777342319489,,,,,,,,,,,,,,,,,,,"Abdiel Medina","sa3009206",682731
"Kevin Hamann",,0.03830000013113022,0.05959999933838844,0,6.732000231742859,1,0,0,0,,1,4.923999786376953,1.1262999773025513,0.7936999797821045,0.7480000257492065,0.1733333319425583,0.871399998664856,,0.05040000006556511,0.6579999923706055,5.921999931335449,7.842599987983704,0.7551067172122811,1.5599999874830246,0.1336311983991286,0.1769699505421844,-0.0433387521430558,0.281420228140301,1.9976999759674072,0.30053824605347407,0.6860268625495551,0.45300774037942665,,6.894152642041445,-0.022632099872132314,,,,,,,,,0.8902200646698475,0.8902200646698475,1.29726667329669,1.29726667329669,,,,,,,,,,,,,,,,,,,"Kevin Hamann","sa3004221",676790
"Yohandry Perez",,0.03830000013113022,0.05959999933838844,0,6.741450190544128,1,0,0,0,,1,4.9120001792907715,1.0999000072479248,0.7925999760627747,0.7490500211715698,0.1832222193479538,0.8722000122070312,,0.05009999871253967,0.722000002861023,6.4980000257492065,7.849800109863281,0.827791782568382,1.6489999741315842,0.1469869659013877,0.17756514258372147,-0.030578176682333758,0.27568487877046666,1.972100019454956,0.2971905793784397,0.6875190407731533,0.4209955687289028,,6.896208193898201,-0.02265345924198241,,,,,,,,,0.9637266561388973,0.9637266561388973,1.2952111214399338,1.2952111214399338,,,,,,,,,,,,,,,,,,,"Yohandry Perez","sa3008656",683712
"Brayan Herrera","CHW",0.037300001829862595,0.060600001364946365,0,6.768720209598541,1,0,0,0,,1,4.931000232696533,1.1693999767303467,0.7997000217437744,0.7520800232887268,0.17955555021762848,0.8403000235557556,,0.048700001090765,0.567300021648407,5.105700194835663,7.5627002120018005,0.6751160368267745,1.6159999519586563,0.1150476566370343,0.17041167793582415,-0.05536402129878985,0.2893122010239831,2.0097000002861023,0.3003948341578814,0.6881559920647264,0.4781881507759843,,7.058041498810053,-0.022662924876810143,,,,,,,,,0.6186267621815205,0.6186267621815205,1.133377816528082,1.133377816528082,,,,,,,,,,,,,,,,,,,"Brayan Herrera","sa3003006",672643
"Luciano De La Cruz","MIN",0.03319999948143959,0.0812000036239624,0.014700000174343586,7.30295991897583,0.4426000118255615,0.11860000342130661,0,0,,1,4.953000068664551,1.2000000476837158,0.8565000295639038,0.8114399909973145,0.20366667211055756,0.8281999826431274,,0.05220000073313713,0.48669999837875366,4.380299985408783,7.453799843788147,0.5876599958689849,1.833000048995018,0.09826367688906167,0.1672117850114285,-0.06894810812236683,0.2946520705577139,2.0282000303268433,0.29457853831545094,0.6722060652682443,0.4205108046999282,,7.50688600614667,-0.022725527335830054,,,,,,,,,0.10709985569119462,0.10709985569119462,0.6845333091914654,0.6845333091914654,,,,,,,,,,,,,,,,,,,"Luciano De La Cruz","sa3002618",673742
