Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",16.042200088500977,7.297299861907959,25.58769989013672,2.389569997584343,30.780000686645508,30.780000686645508,0,0,,207.1219940185547,817.3709716796875,165.33999633789062,61.88479995727539,54.99250030517578,16.685100555419922,36.29130172729492,,4.946700096130371,246.11099243164062,10.69417539349461,1.5769533172628418,6.781542152469526,0.7250118738492202,0.3011007253241273,0.04440003741840346,0.2567006879057238,0.2130305021941165,0.973490521953563,0.2895854603103996,0.7838941326236606,0.4939756596529929,,2.414616521009757,7.114094704053896,,,,,,,,,1266.1000078201296,6.1128226088182025,1187.2116422653198,5.73194386183326,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Max Scherzer","WSN",14.62030029296875,8.413100242614746,22.171100616455078,3.1776659953997823,30.780000686645508,30.780000686645508,0,0,,202.52099609375,822.2520141601562,167.9929962158203,77.21479797363281,71.50489807128906,23.52359962463379,47.444000244140625,,5.861000061035156,245.36000061035156,10.903758366223602,2.108403624479522,5.171570680123115,1.045384926527318,0.29839999949524104,0.05770007178711465,0.2406999277081264,0.2184714852764913,1.0637761052697565,0.2889021525197417,0.7573654882306464,0.36401434595815263,,3.023125254302743,5.650142848254421,,,,,,,,,1103.3383058547975,5.448019351751784,1037.6031856536865,5.123435128540275,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Noah Syndergaard","NYM",13.350899696350098,9.869799613952637,21.43120002746582,3.0993247485509614,32,32,0,0,,198.89599609375,808.8480224609375,168.3489990234375,75.4281005859375,68.49369812011719,17.893199920654297,50.6338996887207,,5.440299987792969,234.24200439453125,10.599399087737732,2.2911728046234217,4.626189288886857,0.8096633539570235,0.28959952659814253,0.0626000166689732,0.22699950992916934,0.22363822163838523,1.1009919908540553,0.30052775305832297,0.7402310505757282,0.4931591037316136,,2.8064338236380313,5.451725799877892,,,,,,,,,1114.2980243682862,5.602415565183422,1062.1297912597656,5.340126559204987,,,,,,,,,,,,,,,,,,,"Noah Syndergaard","11762",592789
"Corey Kluber","CLE",14.499300003051758,9.465700149536133,22.312299728393555,3.4178874266323094,32,32,0,0,,211.21099853515625,869.1829833984375,189.8769989013672,87.5531997680664,80.21060180664062,23.36240005493164,52.84629821777344,,7.693999767303467,220.7729949951172,9.407450221515449,2.251855666885615,4.177643514127279,0.9955049782096766,0.25400059505526906,0.060799968737478664,0.1932006263177904,0.23480951763547603,1.1491981895002459,0.2949733363749266,0.7388491537185959,0.44688484251633803,,3.353870158294032,4.750609446444156,,,,,,,,,1041.848767375946,4.932739178364944,1012.2688879966736,4.792690224548986,,,,,,,,,,,,,,,,,,,"Corey Kluber","2429",446372
"Chris Sale","BOS",14.973699569702148,9.123800277709961,22.375499725341797,3.4951851816608914,32,32,0,0,,213.2729949951172,878.3900146484375,194.03500366210938,89.95790100097656,82.82540130615234,24.924400329589844,46.20330047607422,,11.849499702453613,220.9149932861328,9.322488014109407,1.9497531991529835,4.781368235815335,1.0517956245301676,0.2514998913945427,0.052599983726552724,0.19889990766798998,0.2365307829993938,1.1264356471558143,0.2943624800544568,0.7318465501201277,0.42090469047936047,,3.410755192173078,4.621496412851955,,,,,,,,,1034.83061542511,4.852140869728031,1010.0193567276001,4.73580519066994,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Yu Darvish","TEX",13.403900146484375,9.580100059509277,19.05940055847168,3.5827370212669947,32,32,0,0,,194.7740020751953,808.1900024414062,165.468994140625,83.90049743652344,77.53600311279297,23.090200424194336,64.81680297851562,,6.196400165557861,227.58599853515625,10.516157007574556,2.9950158675767695,3.511219129561089,1.0669381005865468,0.2815996211876628,0.08019995642449788,0.2013996647631649,0.22446310613457704,1.1823230752851475,0.2926590298501526,0.7394708890589345,0.4109115643510106,,3.4445478824992968,4.607417880633459,,,,,,,,,969.2311530113221,4.976183385281248,915.8297924995422,4.702012500343721,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Madison Bumgarner","SFG",13.637200355529785,10.184300422668457,22.74250030517578,3.2005377210927035,32,32,0,0,,209.1510009765625,858.2310180664062,183.37399291992188,81.37409973144531,74.3772964477539,22.02630043029785,50.4640007019043,,7.112199783325195,218.59100341796875,9.406213795659419,2.171522030478036,4.33162255028504,0.947816185182375,0.2546994909487822,0.0588000196212899,0.1958994713274923,0.22903002504113448,1.1180343031111293,0.2881015798641179,0.7510493246056446,0.4258362470424671,,3.2512144371455163,4.4986758431908225,,,,,,,,,1064.4749357223511,5.089504380816406,1023.8665046691895,4.8953459456975015,,,,,,,,,,,,,,,,,,,"Madison Bumgarner","5524",518516
"Stephen Strasburg","WSN",12.775199890136719,8.14109992980957,18.198999404907227,3.285247022213527,29.15999984741211,29.15999984741211,0,0,,176.72999572753906,726.3889770507812,153.53900146484375,70.36150360107422,64.51129913330078,18.822799682617188,46.34360122680664,,5.579400062561035,205.78599548339844,10.479680892460891,2.3600544396791725,4.440440320472228,0.9585537330330904,0.283299997638885,0.0637999786491347,0.21950001898975033,0.2276452882467667,1.131005531170867,0.2994643802371368,0.7463873059790683,0.44201710528983135,,3.0837154131538136,4.4383945849886555,,,,,,,,,932.8831155776977,5.278578272677062,894.7565698623657,5.062844969689205,,,,,,,,,,,,,,,,,,,"Stephen Strasburg","10131",544931
"Justin Verlander","DET",13.738900184631348,10.015999794006348,20.958799362182617,3.6516501217406976,32,32,0,0,,207.94900512695312,863.573974609375,186.33099365234375,90.908203125,84.37300109863281,25.748600006103516,58.29119873046875,,6.6132001876831055,213.04400634765625,9.220510845715918,2.5228338469517424,3.654822871849749,1.1143953293426707,0.24670035528111367,0.0674999484055039,0.17920040687560979,0.23330172993140524,1.176356637212428,0.2868172874413234,0.7369752556011185,0.3697894121285736,,3.643590816219649,4.3806788715005585,,,,,,,,,969.0290903091432,4.659936169050435,936.3880414962769,4.502969566623369,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Jon Lester","CHC",14.141300201416016,9.398300170898438,21.138399124145508,3.4195032978930024,32,32,0,0,,204.02699279785156,845.531005859375,184.41600036621094,85.0647964477539,77.51899719238281,21.45240020751953,54.95949935913086,,6.719399929046631,203.7729949951172,8.988795697112126,2.424363009272302,3.7076937994571226,0.9463042081837166,0.24100002670866905,0.06499998105128209,0.17600004565738697,0.23526887128351473,1.173254070173515,0.2917218185994944,0.7371220323543011,0.4760130670475794,,3.4228567189258854,4.325488679308266,,,,,,,,,988.9629153251647,4.84721605589228,963.7630534172058,4.723703663917132,,,,,,,,,,,,,,,,,,,"Jon Lester","4930",452657
